,LSTM_LOSS,GRU_LOSS,CNN_LOSS,RNN_LOSS,BiLSTM_LOSS
0,1.5396108627319336,0.25286534428596497,0.08372532576322556,0.13253338634967804,0.1366160660982132
1,0.09752899408340454,0.034075185656547546,0.031219854950904846,0.034696076065301895,0.04798688739538193
2,0.05973892658948898,0.02980816550552845,0.032952215522527695,0.029184170067310333,0.03828026354312897
3,0.04785234108567238,0.025148896500468254,0.02511144056916237,0.026297742500901222,0.03569298982620239
4,0.051291219890117645,0.02448854222893715,0.03725556656718254,0.02711251936852932,0.03248937055468559
5,0.037574056535959244,0.023860575631260872,0.024575617164373398,0.025538496673107147,0.032223328948020935
6,0.03300868719816208,0.02360883541405201,0.03306795656681061,0.024453047662973404,0.029142199084162712
7,0.03643472120165825,0.023524019867181778,0.02351631410419941,0.02632688730955124,0.02976069040596485
8,0.027175862342119217,0.0235617533326149,0.02701399102807045,0.02430294081568718,0.027118904516100883
9,0.026456519961357117,0.023537781089544296,0.02915552258491516,0.024823887273669243,0.027231333777308464
10,0.025759419426321983,0.02352462336421013,0.02628481574356556,0.02386905811727047,0.02533784881234169
11,0.02484368346631527,0.02355482429265976,0.023290570825338364,0.02491086535155773,0.02671925164759159
12,0.02436947077512741,0.023731181398034096,0.02997617982327938,0.023401832208037376,0.02341933734714985
13,0.024157963693141937,0.02385125309228897,0.0237585362046957,0.024379385635256767,0.023320797830820084
14,0.02411470375955105,0.023569952696561813,0.02447877638041973,0.02470126934349537,0.023460185155272484
15,0.024187438189983368,0.02394844777882099,0.02771827206015587,0.023749422281980515,0.023231834173202515
16,0.024935271590948105,0.023475399240851402,0.024910341948270798,0.02408415824174881,0.02343476377427578
17,0.04478030279278755,0.023179711773991585,0.02342584915459156,0.02379722334444523,0.02312733232975006
18,0.023456931114196777,0.025006268173456192,0.0278156828135252,0.02380496822297573,0.023519959300756454
19,0.023641537874937057,0.023460350930690765,0.02379104122519493,0.023579813539981842,0.023042187094688416
20,0.024633752182126045,0.02311653643846512,0.024630103260278702,0.023407090455293655,0.023218577727675438
21,0.023890074342489243,0.023534245789051056,0.023213189095258713,,0.023055220022797585
22,0.02836916409432888,0.023418741300702095,0.029170731082558632,,0.023406129330396652
23,0.02352103963494301,0.02316536009311676,0.023092588409781456,,0.023002788424491882
24,0.024328993633389473,0.0245712548494339,0.023806458339095116,,0.02323138527572155
25,0.02371637523174286,0.023425603285431862,0.026538999751210213,,0.022980310022830963
26,0.027265354990959167,0.023069335147738457,0.02415887452661991,,0.023292919620871544
27,0.023555712774395943,0.02367541752755642,0.023749489337205887,,0.022957809269428253
28,0.024392040446400642,0.023722857236862183,0.025502441450953484,,0.023190714418888092
29,0.023896535858511925,0.02305607870221138,0.024921812117099762,,0.022944213822484016
30,,0.023035692051053047,0.0232451893389225,,0.023228788748383522
31,,0.023944098502397537,0.025916514918208122,,0.022927189245820045
32,,0.02343500778079033,0.02394743822515011,,0.023137297481298447
33,,,0.023868948221206665,,0.02291787974536419
34,,,0.02349786087870598,,0.02317916229367256
35,,,0.02748681977391243,,0.02290579490363598
36,,,0.023052925243973732,,0.023077744990587234
37,,,,,0.022903580218553543
38,,,,,0.023127876222133636
39,,,,,0.02289673686027527
40,,,,,0.02300458960235119
41,,,,,0.022905826568603516
42,,,,,0.02305764891207218
43,,,,,0.022910183295607567
44,,,,,0.02290811575949192
45,,,,,0.022896116599440575
46,,,,,0.023017272353172302
47,,,,,0.02295932173728943
48,,,,,0.022821323946118355
49,,,,,0.02282528392970562
50,,,,,0.022852541878819466
51,,,,,0.022928746417164803
52,,,,,0.02295590192079544
53,,,,,0.02303970418870449
54,,,,,0.0228312686085701
55,,,,,0.02283220738172531
56,,,,,0.02283584512770176
57,,,,,0.022837886586785316
58,,,,,0.022840242832899094
59,,,,,0.022842610254883766
60,,,,,0.02284388616681099
61,,,,,0.02284327708184719
62,,,,,0.022840961813926697
63,,,,,0.022837718948721886
64,,,,,0.02283415198326111
65,,,,,0.022830436006188393
66,,,,,0.022826511412858963
67,,,,,0.022822223603725433
