,LSTM_RMSE_mean,LSTM_RMSE_best,LSTM_RMSE_improve,LSTM_MAPE_mean,LSTM_MAPE_best,LSTM_MAPE_improve,CNN_RMSE_mean,CNN_RMSE_best,CNN_RMSE_improve,CNN_MAPE_mean,CNN_MAPE_best,CNN_MAPE_improve,BiLSTM_RMSE_mean,BiLSTM_RMSE_best,BiLSTM_RMSE_improve,BiLSTM_MAPE_mean,BiLSTM_MAPE_best,BiLSTM_MAPE_improve,GRU_RMSE_mean,GRU_RMSE_best,GRU_RMSE_improve,GRU_MAPE_mean,GRU_MAPE_best,GRU_MAPE_improve,RNN_RMSE_mean,RNN_RMSE_best,RNN_RMSE_improve,RNN_MAPE_mean,RNN_MAPE_best,RNN_MAPE_improve
0,0.011609419977660669,0.007518753802725168,35.23574978600939,15.19267712094705,10.973518729978277,4.219158390968772,0.011386277456837148,0.007026622513840338,38.28867651893514,15.40252480671612,8.643059031077005,6.759465775639114,0.012750148995385568,0.005408936646535501,57.5774632242097,23.84813897055204,6.190127182432622,17.658011788119417,0.009994867359477681,0.027889233386312478,-179.03555278166226,12.705567360776227,7.270156009564996,5.435411351211231,0.013506248853774239,0.01728838162856699,11.928060116976951,166.13768723979834,17.390690217522856,158.86753123023334
