,LSTM_RMSE_mean,LSTM_RMSE_best,LSTM_RMSE_improve,LSTM_MAPE_mean,LSTM_MAPE_best,LSTM_MAPE_improve,CNN_RMSE_mean,CNN_RMSE_best,CNN_RMSE_improve,CNN_MAPE_mean,CNN_MAPE_best,CNN_MAPE_improve,BiLSTM_RMSE_mean,BiLSTM_RMSE_best,BiLSTM_RMSE_improve,BiLSTM_MAPE_mean,BiLSTM_MAPE_best,BiLSTM_MAPE_improve,GRU_RMSE_mean,GRU_RMSE_best,GRU_RMSE_improve,GRU_MAPE_mean,GRU_MAPE_best,GRU_MAPE_improve,RNN_RMSE_mean,RNN_RMSE_best,RNN_RMSE_improve,RNN_MAPE_mean,RNN_MAPE_best,RNN_MAPE_improve
0,5.66029289474096,4.6558703107187585,17.745063774975694,16.754966370973946,9.055729903396958,7.699236467576988,5.846917306107325,3.7919920615992044,35.14544736867877,18.06593945436424,6.109714479291104,11.956224975073138,5.661027396456083,4.5019263240468534,20.47510091780955,15.714625117659713,8.781930791524253,6.93269432613546,5.671887941864852,5.116356602189644,9.794469590535597,16.06774512383824,9.240616105824797,6.8271290180134425,5.700636652896607,4.672814732375598,18.97823509347417,15.674050097956963,9.541464742353524,6.433433992132166
