,LSTM_RMSE_mean,LSTM_RMSE_best,LSTM_RMSE_improve,LSTM_MAPE_mean,LSTM_MAPE_best,LSTM_MAPE_improve,CNN_RMSE_mean,CNN_RMSE_best,CNN_RMSE_improve,CNN_MAPE_mean,CNN_MAPE_best,CNN_MAPE_improve,BiLSTM_RMSE_mean,BiLSTM_RMSE_best,BiLSTM_RMSE_improve,BiLSTM_MAPE_mean,BiLSTM_MAPE_best,BiLSTM_MAPE_improve,GRU_RMSE_mean,GRU_RMSE_best,GRU_RMSE_improve,GRU_MAPE_mean,GRU_MAPE_best,GRU_MAPE_improve,RNN_RMSE_mean,RNN_RMSE_best,RNN_RMSE_improve,RNN_MAPE_mean,RNN_MAPE_best,RNN_MAPE_improve
0,14.974558141928128,13.664189158813674,8.750635382325418,33.66626994724139,30.66675162689384,2.9995183203475477,14.878173661533392,11.100603271338553,25.39001409804428,208.3770702209678,26.030778318076653,182.34629190289115,16.801595976520215,13.328174412164117,20.673164437533867,129.56333633411475,31.96561138166196,97.5977249524528,15.788400917393854,13.914049620551136,11.871698132378766,33.49482628036017,28.136429051768264,5.358397228591908,16.06512485202677,13.88487799995634,18.951974370139165,35.17785688018479,27.97515964080902,7.041427828416527
