,LSTM_LOSS,GRU_LOSS,CNN_LOSS,RNN_LOSS,BiLSTM_LOSS
0,2.997581958770752,1.1459304094314575,0.4557092785835266,0.9579592347145081,0.6022488474845886
1,4431.41015625,0.8414520621299744,0.045118510723114014,0.8882291913032532,0.2091897875070572
2,2.021495819091797,0.06585393846035004,0.0244990773499012,1.2388088703155518,0.09762898832559586
3,0.7707701921463013,0.11742211133241653,0.02326851338148117,0.5651130676269531,0.028414906933903694
4,17.223743438720703,0.03603265434503555,0.02804640308022499,0.29427003860473633,0.029800986871123314
5,1030.3538818359375,0.03538811206817627,0.04816140979528427,0.08640769124031067,0.021941058337688446
6,1.798835039138794,0.044119659811258316,0.10270976275205612,0.11083155125379562,0.023321976885199547
7,1.9463313817977905,0.045026008039712906,0.15220797061920166,0.0143369035795331,0.022005366161465645
8,1.9072644710540771,0.03922842815518379,0.08991505205631256,0.019418315961956978,0.021686431020498276
9,1.8056716918945312,0.03270992264151573,0.03083880990743637,0.011291618458926678,0.02151641808450222
10,1.165601372718811,0.028127888217568398,0.015815047547221184,0.010539326816797256,0.021125590428709984
11,1.1552716493606567,0.025705832988023758,0.013386047445237637,0.009256414137780666,0.02095506526529789
12,0.8352450132369995,0.025333577767014503,0.014579436741769314,0.009533884935081005,0.02080051228404045
13,0.3573157787322998,0.02325083687901497,0.017709095031023026,0.0094729233533144,0.020737681537866592
14,0.3353826403617859,0.021143747493624687,0.02377348765730858,0.009356511756777763,0.0207844078540802
15,0.2965288460254669,0.01925920881330967,0.03379517048597336,0.009736672043800354,0.020957229658961296
16,0.290014386177063,0.017553864046931267,0.045695096254348755,0.010054275393486023,0.021260619163513184
17,0.24170401692390442,0.016151290386915207,0.05158409848809242,0.010508223436772823,0.021652191877365112
18,0.2408355474472046,0.015024974942207336,0.04481855779886246,0.01102208998054266,0.022008180618286133
19,0.2944881021976471,0.014141806401312351,0.03181299567222595,0.011704850941896439,0.022131014615297318
20,0.2085433304309845,0.013502093032002449,0.02248888649046421,0.01236758753657341,0.02185872755944729
21,0.2381090372800827,,0.018364079296588898,0.012731097638607025,0.02120908536016941
22,0.14209099113941193,,0.01724090985953808,0.012827392667531967,0.02039424702525139
23,0.2522956132888794,,0.017695046961307526,0.012342438101768494,0.019693179056048393
24,0.11511684209108353,,0.01926278881728649,0.01161903701722622,0.01933034509420395
25,0.12907859683036804,,0.021681420505046844,0.011094029061496258,0.019399918615818024
26,0.11125584691762924,,0.024496104568243027,0.010662371292710304,0.01975199766457081
27,0.18214794993400574,,0.026880202814936638,,0.019909530878067017
28,0.04957937076687813,,,,0.019325880333781242
29,0.08270670473575592,,,,0.017925135791301727
30,0.0587908998131752,,,,0.01621071808040142
31,0.059735819697380066,,,,0.01485352125018835
32,0.049577198922634125,,,,0.01451063621789217
33,0.045146577060222626,,,,0.016055090352892876
34,0.04117455333471298,,,,0.020022248849272728
35,,,,,0.023743482306599617
36,,,,,0.02138639986515045
37,,,,,0.013897435739636421
38,,,,,0.010095633566379547
39,,,,,0.011403520591557026
40,,,,,0.011056143790483475
41,,,,,0.008375140838325024
42,,,,,0.010403688997030258
43,,,,,0.02140922285616398
44,,,,,0.030271170660853386
45,,,,,0.02124338038265705
46,,,,,0.010943976230919361
47,,,,,0.011463349685072899
48,,,,,0.012954684905707836
49,,,,,0.009050838649272919
50,,,,,0.008803343400359154
51,,,,,0.014665143564343452
52,,,,,0.01803860068321228
53,,,,,0.013392872177064419
54,,,,,0.009048263542354107
55,,,,,0.010057506151497364
56,,,,,0.012147399596869946
57,,,,,0.01038261130452156
58,,,,,0.007334773428738117
59,,,,,0.009038652293384075
60,,,,,0.018475109711289406
