,Actual,Gru_predicted,cNN_biLSTM_1fea-Copy1_predicted,cNN_1Fea_predicted,cNN_LSTM_1fea_predicted,vANILLA_LSTM_predicted,biLSTM_predicted,gRU_biLSTM_1fea_predicted,sEQ2SEQ_predicted,sTACKED_LSTM_predicted
277,16.75,35.729475774278455,21.305223456257966,25.816237148857727,27.914128690261105,22.06127323752488,18.159524289919936,16.025643130313565,27.66370360519824,27.583349230077864
278,20.75,36.86711895961921,21.83492071498665,26.81399754211873,28.83351018461623,22.24259517411521,18.093794308354045,16.838728596714876,26.30814173170576,27.550099966066565
279,17.75,37.62639516861249,21.897088602951293,26.766079862798865,29.466317396846943,23.16666681951998,19.30311591478122,17.57249970193604,27.06340462411842,27.52906490457368
280,19.67,37.81068123664444,21.818572136063903,26.06524620083091,29.847309170281648,23.07602052514284,18.843836954428312,17.864783972413033,26.399694140521103,27.50841686766877
281,18.25,36.68752487687666,21.31887753698286,24.02844401441713,29.249172757871182,21.00982281243981,15.90637902730266,17.672284178765008,24.10906435430175,27.496837312105065
282,13.499999,33.5524129423957,20.29030008162367,20.169970285316,27.464424461421352,16.565362675055255,11.3193214230032,17.1985825912305,22.014949512550785,27.505322505204656
283,5.5,30.09335409081321,19.37618102112127,16.78843557691426,25.635727780478188,13.520977741500593,8.669539238973925,16.428482533451948,21.287306602346,27.50507304859818
284,3.75,27.4513958564524,18.864859176242927,15.032110659684328,24.32708942835918,11.713514219943688,7.400641983913717,15.642982198703193,21.04233654630997,27.49352650935004
285,3.25,26.05537982519695,18.63741344681163,14.70717692159542,23.51041985747957,11.042444766455423,7.158864422168621,14.983301539844271,21.0871525262067,27.463534855140917
286,4.0,25.4806354723626,18.580205343140403,15.151954382457332,23.002144684831755,10.659850784596054,7.018167686198263,14.432024450415916,21.11135348551409,27.412069756137825
287,4.0,25.50395049386905,18.506852261159057,15.704553958747947,22.733656006676632,10.793639315094875,7.450259086365179,14.08697827343012,21.271878811779487,27.347425644505996
288,5.0,26.294768289663143,18.39791309372048,16.379251538468594,22.84661582765484,11.92104560837147,8.987139686528426,13.91521272595541,21.825696323266413,27.27229334996377
289,7.7500005,27.01938653851445,18.333120408668616,16.70785559030421,23.014269009602245,12.336783385456313,8.975260232765025,13.589978172546934,21.85006236415162,27.18079046562176
290,7.25,27.898268019112777,18.36193264671625,16.958559479809605,23.282273448462448,13.36334501132643,9.51132872327742,13.33180617588525,22.27002622962848,27.09283133248347
291,9.25,29.393078037730312,18.618392380568064,17.75120050991865,23.93128616891514,15.358821776094354,11.294491319460366,13.373402147894751,23.27275007566239,27.023950127021106
292,12.75,30.356448269853352,18.869408090831552,18.07193200473234,24.390902629382687,15.751066610416649,10.937679411575887,13.41854278822785,22.963625650008712,26.96825343690674
293,11.0,30.40196309509616,18.90384410796335,17.661265900565862,24.40503361244348,15.260180030631805,9.777437475352404,13.474656767886133,22.476574465548392,26.92827618147968
294,9.25,30.760050716729182,19.096376917926943,18.07732100112806,24.619720370149583,16.228909911314506,10.92643735612682,13.816031714005335,23.11318038830856,26.911270944725185
295,12.25,30.84860597778736,19.355261516732853,18.520416464136023,24.76816906187808,16.047875950365473,10.866271540853106,14.240070343094546,22.794754532864992,26.904814420792945
296,10.499999,31.135211441987583,19.63814163999376,19.39035602593615,24.91982767317516,16.572380476352063,11.83433742674505,14.708308647523316,23.10545823894641,26.90307372726689
297,12.0,31.68373350330621,19.96560662894247,20.525108449425424,25.235922209892056,17.27616176160386,12.996528242706605,15.179465227399874,23.496516320148206,26.90347909425241
298,13.0,33.21396269156342,20.48414070453149,22.778862679640856,26.20485385694764,19.52354934563497,16.054701156488164,15.784051743903444,25.446463585755293,26.90833065840036
299,17.5,36.16628529765126,21.374612746132048,26.17466043636564,28.278351843869512,23.33277924007447,20.24935985032604,16.350885020681055,29.58815126975247,26.913846217339067
300,23.75,41.44059768702367,23.405145501068446,31.817343195429075,32.08319423681869,29.892592881315515,27.660117666480183,17.425755018938524,39.04139374707668,26.952596366371047
301,35.0,49.92188752441832,28.078359180828524,40.33956959564185,38.337801388519495,39.80747865403487,38.28052174949788,19.09466557223695,54.52880811100819,27.039530159487143
302,51.25,55.418377706650034,31.632668268569383,43.638845988059096,43.06383750470024,42.23395773911608,37.366090868237386,20.926058585617724,49.13649907829453,27.21385080293845
303,42.5,55.23339829599127,30.383613360602364,39.58140126745967,43.4340201032677,38.38518713831085,29.727089428359186,21.87593981859369,37.41821629355173,27.45274769115071
304,30.5,52.16553692783184,27.30557563029064,33.75273393435256,41.748342764382734,35.00662389830975,24.38428102387263,22.09551849372232,32.92136109760907,27.74562625530783
305,27.25,49.6433325384961,25.399121857718026,30.38242844172162,40.60630840907215,34.13356612892871,23.085969441565705,22.139294459678823,34.004208204554416,28.08347120702147
306,29.25,46.81505222997698,23.918706952685785,27.125313884277816,39.0045438704293,30.77719902418445,19.470264680796426,21.97601593954346,29.525515650650696,28.45128029934793
307,22.5,43.77030595119088,22.4005067087319,23.94576015480984,36.670627860267615,27.412671386776967,16.4577239836019,21.44634619441107,26.717114832579767,28.80540046039418
308,18.75,41.792551610921066,21.524939699368105,22.83780230563937,34.970526059961294,26.303165439254563,16.35689032163394,20.83762438438328,27.191251134935847,29.12220117941616
309,20.25,40.39807450681879,21.12601089538413,22.882693489365995,33.73458229775214,24.960072727606224,15.695736768252978,20.1698162091767,26.427532397259647,29.38666920403166
310,18.5,39.85884470409127,21.026620780102167,23.72654649339216,32.99089712666343,24.89365123765328,16.489291249759255,19.66101460971964,27.169663967277163,29.59708952007117
311,20.0,39.85788356246045,21.198096517695827,25.016193127103644,32.717811843686086,25.06067344112549,17.337993983693607,19.335935966690204,27.638079275842145,29.753707915661657
312,20.5,40.61364169960655,21.64147445362584,26.77385703935361,33.03189605363317,26.319402129552355,19.08586672413952,19.17880031548924,29.4533750011464,29.85796243476985
313,23.25,42.274982345442375,22.38770371525262,28.774383466162863,34.12404642460816,28.559427075213,21.93766565477773,19.45459293634271,32.47369287489568,29.937199757880357
314,27.0,43.92696836853545,23.1244077698396,30.165703843649403,35.314647780111336,29.954065592413585,23.338314975650466,19.897455450901987,33.3623013289067,29.99274604033493
315,27.5,45.17395058558104,23.733672514834414,30.799892238414483,36.2408764914662,30.90274172987151,23.74042068288746,20.287666113337675,33.78341709694874,30.02908599833084
316,28.0,45.17574447205994,23.83745196584645,29.58503489641131,36.36040655924136,30.003241560204334,22.152572521254253,20.726462118363493,31.2885208690628,30.074945660647305
317,24.75,44.39819923512202,23.65916936452764,27.953834478204644,35.891798655502264,28.99920073002742,21.17230894100168,21.245627172427707,29.990053376376824,30.130350706640865
318,23.5,42.63501792969359,23.38449929840329,26.105850766253656,34.74954419142126,26.64578675128626,18.58310527619065,21.43826086557774,27.188901473811644,30.168051670533856
319,19.25,39.349351596247146,22.919831341654668,23.56274338068729,32.4201257371351,22.30293249080588,14.612901583866028,21.472410741308,23.661436484862936,30.198133202490897
320,12.0,36.97991736749911,23.16966763575667,23.314877060080523,30.583332721920083,21.21205141374029,14.957196639672771,21.58498720617772,24.0543214688592,30.19701248200152
321,14.75,35.34369113236791,24.24194768748223,24.63399809239065,29.359858121555067,19.88405449526308,15.26848638535543,21.93060750020636,23.57765391564332,30.166518246099947
322,13.0,33.98668387794969,25.310124544879265,25.654780028797564,28.18624916312812,18.43180984436476,15.599704228839752,22.27255564624852,23.007372268129167,30.084105853976173
323,11.25,34.31678466942414,25.025710997184444,26.4939814008089,28.055145042508503,20.09754716288966,19.58004576428185,22.656540898960905,24.9969739629667,29.937739024367875
324,17.0,37.03984198024524,24.12326503847318,28.909278960352907,29.75360336399571,24.28494777002302,25.449611141172262,22.72049350220568,30.30536652695874,29.707030182415146
325,25.0,41.91274567348698,24.96829379018132,33.673399396535125,33.107088878087254,30.117677944184084,30.260416647560003,21.8438296174693,38.19310921980612,29.394196923979933
326,33.75,47.70483459743023,27.59163265680457,39.11145070022103,37.32457468565716,35.99312205948439,34.51059411025615,21.940459201922284,44.85854572301145,29.210340068050296
327,40.25,50.94459357832663,29.02063015306731,40.45108403569431,40.00844162990545,36.93375688986308,33.01663517888423,22.801060649137447,40.922182837018624,29.1625104322386
328,34.75,52.10959261535075,28.920957564863304,39.21490915927621,41.18087667489017,37.34117088694664,31.98586580701964,23.69031108706219,39.73832047836973,29.19116859414694
329,34.5,52.40992002714675,28.81486697176188,37.91783385456313,41.96880370883278,37.79295514366683,30.984811119161385,24.199785852508786,39.89838724469676,29.267177655291324
330,35.0,51.86431073855664,28.45471949888569,36.18192402578941,42.10900565862964,36.8653727633739,29.09795252987518,24.797399506589507,37.68945266285756,29.42409136348212
331,32.25,51.34426708365051,28.044244155653587,34.97021423920321,42.01821079083247,36.61396452580317,28.88183506516137,25.448505094600915,37.73531599365353,29.632009776497885
332,32.75,50.62120977282941,27.676856938470426,34.1813370690683,41.68590524317433,35.63084136577492,27.69830286966809,25.785713565120098,36.19791492796024,29.852967799921128
333,30.75,49.062362775938446,26.83994286343168,33.09466006951769,40.57461274613205,33.29035510881627,25.369401670992417,25.95927116483396,32.6202559681576,30.086589414602383
334,26.5,47.9197708117428,26.212225666516872,32.97032796206792,39.645830773040345,32.72168575804543,25.527551656777057,25.97390656382696,33.26523702963215,30.305395874794797
335,28.0,49.19377504883664,27.05937846785953,35.67857195263993,40.549061786366096,35.98531553509359,30.33374955290406,26.328010216715427,40.049205774186746,30.51484404376496
336,36.25,50.51961490136376,28.116702128635232,37.70927712611316,41.587942166420575,36.49940524775994,30.88391509304181,26.588527288901933,39.03585067454167,30.70446591523978
337,33.5,50.4210208461348,27.6622068655594,37.01665352128177,41.348313416546674,35.03746113704522,28.728635692471364,26.404211873033923,35.493203683153425,30.86713179929749
338,29.5,48.33848372570779,25.943909406898577,33.83086521089172,39.73554710786247,31.68461026990838,24.58483496427818,25.764113557783137,30.365766207801023,31.009472472646895
339,23.5,46.73735383401964,24.564568449242,31.3933586764126,38.523921696304924,31.232895714298817,24.210024578812696,24.956395076900503,31.72911259480727,31.12344662820877
340,26.5,44.33620926841348,23.30980905564166,27.89816897016609,36.886987444628886,27.972950924915395,20.35559718260773,23.98830534589176,27.535312325174026,31.218889459541256
341,19.5,40.503073727266894,21.824773700670416,23.22385841503343,33.922338747397674,23.04051881471427,14.90572603795042,22.57960921522052,23.691820666379304,31.268329557856507
342,12.0,37.44207241578547,20.893410952245567,20.25856223116924,31.426829883434063,21.09649614351092,13.387006704146298,21.304715371846253,23.59089896090318,31.279481735557656
