,Actual,Gru_predicted,cNN_1Fea_predicted,biLSTM_predicted,cNN_LSTM_1fea_predicted,vANILLA_LSTM_predicted,cNN_biLSTM_1fea-Copy1_predicted,gRU_biLSTM_1fea_predicted,sEQ2SEQ_predicted,sTACKED_LSTM_predicted
54,19.32,44.00154116459786,9.429245002573737,20.15440366978084,51.21781956679039,17.493701336469,56.63176793979528,60.94516364036272,23.159185395714072,37.83719683656201
55,14.8,43.878322147395146,8.51586294479026,17.88507323014562,51.2179350415488,15.557330256470369,56.63191321449133,60.943472493900906,21.744647542692483,37.82392096433762
56,11.75,43.720412277772205,7.489910691274741,15.66203513115814,51.217983466447485,13.606994180689128,56.63190948949913,60.94152059798464,20.4733598524647,37.815502481950666
57,9.38,43.55000133430385,6.509627773460409,13.610104549181656,51.21800209140852,11.763060644793825,56.63188713954589,60.9395277271541,19.581203731522585,37.79173703167245
58,7.47,43.41793173561821,5.845429069338635,12.865029745517845,51.21792014157997,10.96802903939901,56.6319467394212,60.938268679788266,19.321497274877185,37.76098349601461
59,9.05,43.36213507735528,5.666315612827569,13.487382818438526,51.21777486688392,11.30782748472695,56.63183126466279,60.937955780442906,19.52041185871058,37.701122871254256
60,12.2,43.32811099854003,5.713276589576401,13.32458203404829,51.21778976685274,10.967521509210858,56.63158914016936,60.93768758100403,19.42616396839484,37.57267024000125
61,10.35,43.28730370891654,5.755203239357988,13.105342030239486,51.21785309172025,10.437998967071302,56.63195418940561,60.93776580584037,19.2582357322322,37.40407709272972
62,9.32,43.22675396059796,5.808374709363304,12.9492089818991,51.21790896660335,9.573422688426986,56.6322335638211,60.93809733014676,18.97264802973521,37.21595008632669
63,7.52,43.2105055445927,6.021105289291043,13.673187292200728,51.21779721683715,10.166640734803604,56.63204358921857,60.937966955419526,19.222883693695287,36.84196086878226
64,11.68,43.24802366609775,6.547261369723869,14.430521045216516,51.21768546707095,11.1199416715693,56.63153699027847,60.93794833045849,19.614628086592564,36.42379324366734
65,13.67,43.30887886377727,7.065372398238451,15.397732034129776,51.21767429209433,11.93341105713882,56.63177538977969,60.93889075348677,19.972178913529195,36.09437728286729
66,14.3,43.765022784438656,10.0137921983414,27.30577967026136,51.21674676903488,22.163392541599432,56.630784541852734,60.944891715931625,28.202802493521425,35.891901606484375
67,49.01,43.99891132009999,12.471218913193946,23.85500462742977,51.21745824254635,19.5781175754794,56.63100804138513,60.94587138888197,25.48359170762024,35.603788359271306
68,15.45,43.95739628195723,11.83000620473116,20.423148820015594,51.21812874114354,16.83719939749415,56.63288171246506,60.9449289658537,23.083178792234136,35.39269305092228
69,11.55,43.84011117733967,10.359447262666196,18.23949692612479,51.218035616338376,15.167494922078983,56.63229316369641,60.943483668877526,21.733118691813,35.24174146674129
70,11.9,43.75920434661192,9.063609080052643,18.04838433846816,51.21781956679039,15.278168165529808,56.631864789592655,60.94273122045179,21.7514661409267,35.165468526318584
71,16.0,43.66202674992567,8.198619327273391,16.444071169992114,51.21787544167349,13.686173546281047,56.63181636469397,60.941867022259856,20.65866145227901,35.16955856776145
72,10.43,43.57320803575108,7.295139230023158,15.81524778560854,51.21789406663452,12.988108144264755,56.63158914016936,60.941118298826325,20.262028007110544,35.16827717044237
73,11.68,43.598474657888566,6.660087658670117,17.665665601687515,51.21762586719564,14.822320381748842,56.63164501505246,60.94153549795347,21.452449841524864,35.150099208474074
74,19.55,43.73591569533615,7.090128696443633,20.82119589972647,51.21739491767884,17.46653124331393,56.63133584069932,60.94338309408795,23.4271278101283,35.22467355245057
75,24.62,43.91692796662453,8.374653146477636,22.531919058072862,51.21735766775677,19.690649590041325,56.63125016587856,60.94419141739679,25.14484091635041,35.1863061327224
76,26.15,44.149553729927824,10.440668855235396,25.086481463449328,51.2172570929672,22.853201498389755,56.63114586609677,60.94538713989511,27.92766898165232,35.25510673877864
77,31.9,44.42763557312846,13.236293200015089,27.80606474857117,51.21716024316982,26.31101491399575,56.63095589149424,60.94694046164527,31.10292311342532,35.46744619452468
78,36.42,44.70618676534714,15.84011583357992,30.01550290101229,51.21719376809968,29.19341015848445,56.63098941642409,60.94872100792004,33.796559965331966,35.86494756287728
79,38.23,44.97684469908,17.90669494740893,32.29010606711598,51.21721611805292,32.002164169544415,56.63099686640851,60.950710153758365,36.45317225720093,36.42670618757291
80,41.15,45.19323694634684,19.34662979729524,33.34094499356391,51.21732414282691,33.477335583209225,56.63115704107339,60.952442275134445,37.74444825560944,37.138686297977024
81,39.77,45.30699820833695,19.86865393012287,33.00348304959757,51.217502942452825,33.3234338052006,56.63165246503687,60.95355977279643,37.39409411361599,37.97878379033556
82,35.88,45.312801746194864,19.25805693260628,31.59485117171958,51.21764076716448,32.080023956647146,56.63184243963941,60.9535970227185,35.96508652836779,38.86525743566647
83,31.9,45.18806665716406,17.175506914691393,28.22986083691029,51.2178232917826,29.07722765156004,56.631957914397816,60.95205860093717,32.80579771319236,39.7353560152571
84,24.5,45.02453577430133,15.10362434320821,26.382868151165304,51.21780466682157,27.237156001334945,56.63170088993556,60.95073622870381,30.94117836432565,40.628109997448384
85,24.77,44.943185669501,14.311035401452887,27.14736506419442,51.21754764235931,27.68039654899261,56.63124271589415,60.95071387875057,31.329445476998057,41.50001147326701
86,30.23,44.937199607024965,14.410267331341084,28.619504334203043,51.21741354263987,28.388376017766817,56.63081061679818,60.95179412649049,32.01737331272404,42.34945124607974
87,31.75,45.15716412181796,16.229235969467634,35.092674728616856,51.216985168536105,33.93109178386617,56.62995014359845,60.95523974428161,37.71614948981576,43.09767553065424
88,49.01,45.4665992244217,19.18895832717352,39.43389984595993,51.21696281858287,37.58986107903479,56.63168226497453,60.95933351071669,41.39048180242362,43.81496002996058
89,49.01,45.58221925752292,20.53572925947621,38.27953966109788,51.21752156741386,35.723442558932284,56.63170461492777,60.96059255808253,39.3907681611995,44.52814703783964
90,34.8,45.453125927610365,19.71173118343468,30.939325180702863,51.21794994151762,31.47821421574596,56.63238628850158,60.9550050697726,34.99890177480746,44.62844617799503
91,24.53,45.24345356628426,17.957751553088936,28.134156474641767,51.21790896660335,28.964196488042425,56.63218141393021,60.95299357398103,32.39920736385561,45.35818705124029
92,25.15,45.082500378028506,16.504512893536695,27.64296968979662,51.217670567102125,28.199528225371807,56.63181636469397,60.95218152567998,31.63674615906741,46.08182638725112
93,28.05,44.9351396863347,15.312384081443696,26.40375790746002,51.21766311711771,26.539107361783586,56.631384265598,60.95125400262053,30.097598004253943,46.70565083209342
94,24.33,44.80347238680738,14.101232665399548,25.34271063986985,51.217681742078746,25.33827044915956,56.63130604076166,60.95018865484944,29.025604847064624,47.15553304085548
95,24.0,44.98384768442844,15.21157089236379,33.19086878255148,51.21696654357508,31.894027645786306,56.63066906709432,60.953716222469104,35.66225583694638,47.62746720348073
96,49.01,45.31159112372771,18.78703539307165,38.64283815100932,51.21685479380888,36.24562686642481,56.63021089305291,60.958175038140425,40.06310317954858,48.04483768026344
97,49.01,45.62159242514687,22.60973414526911,42.06168069814968,51.2170931933101,39.11328231675192,56.63095961648644,60.961795730565264,42.90180799044586,48.335044373096615
98,49.01,45.87442999616326,26.057460281979584,44.24524132973142,51.21723101802174,41.02412136891834,56.63147739040316,60.96470867447084,44.76834198530677,48.59142813669371
99,49.01,46.06123463033294,28.44381693927401,45.9494252642591,51.21731296785029,42.32136480484184,56.63179773973293,60.967323618999885,46.005687546547854,48.901131438736336
100,49.01,46.196813171677206,29.667186329755868,46.96954045498685,51.21735766775677,43.21690880619588,56.63191321449133,60.96909299029802,46.814591954168165,49.1963370711108
101,49.01,46.295544090113616,29.78975347332242,47.43401345822223,51.21738374270222,43.843553070138576,56.63209946410167,60.97012481313926,47.34119410241773,49.50470682594345
102,49.01,46.36869176207497,29.16542987952444,47.59232562700349,51.21739864267104,44.28520304612402,56.63217023895359,60.970590437165086,47.68454525906273,49.87398765333872
103,49.01,46.41266529507409,28.15729053874097,46.95161951748081,51.21742844260869,44.32344754110936,56.6321739639458,60.97011363816264,47.60934511639553,50.27172742119255
104,48.1,46.400711795083055,26.74178232524956,45.20640106880503,51.21751784242166,43.38594895253219,56.63226708875096,60.96887321575783,46.50338375527407,50.76214499514703
105,44.85,46.35037225040282,25.388943380642285,43.661251951546696,51.21755509234372,42.46568962788725,56.6320063392965,60.96752104358684,45.44620116709826,51.36216673978904
106,43.75,46.295667014856434,25.07932202842821,42.776286928059456,51.21752529240607,41.92718240454533,56.63168598996673,60.966671745363726,44.82750231153227,52.04577730954755
107,43.92,46.19695844637327,25.058048597936214,41.47293822990931,51.21761469221903,40.17318787423076,56.63177538977969,60.96651157069884,42.98632433862181,52.83413466015616
108,39.3,46.0543471197429,24.352542523987204,40.30955983891504,51.217681742078746,38.18865357624861,56.63173441486542,60.96650039572222,40.97308152570327,53.54373077554804
109,36.5,45.903317310725576,22.956266445258564,39.44161430481984,51.217651942141096,36.60341609286266,56.63237511352496,60.966440795846914,39.39517482697993,54.0619442413483
110,35.55,45.815455919548086,21.761445395048227,40.57075256745088,51.21749176747621,36.702787709958606,56.63249803826778,60.96695111977922,39.54466993920813,54.45756821362877
111,39.35,45.7977920065043,21.46123709814028,40.46814020713518,51.21738374270222,37.32596773114916,56.63194301442899,60.965300948231686,40.24043143354463,54.44641558696216
112,41.33,45.77708104983551,21.469990829825825,38.52339627590412,51.21746941752297,36.81531227453612,56.63166364001349,60.96273070360912,39.78323334008876,54.39809498805791
113,38.4,45.73686603397286,21.53685443993462,37.30407595195086,51.21753274239048,36.17186829574157,56.63178656475631,60.9614791062277,39.17986655244521,54.58258640206728
114,37.38,45.72420478546257,22.10722897160415,38.12750037919257,51.217450792561934,36.567417768177904,56.63184988962382,60.96196335521456,39.61976950708575,54.89554534729849
115,40.08,45.79340769067712,23.61155589927016,40.65070952516593,51.21728316791264,38.47756397179389,56.6313321157071,60.96335650229983,41.59432455094637,55.13577754468768
116,45.6,45.90858072471353,25.76721633922433,42.701388509761,51.21725336797498,40.071152887707086,56.630743566938456,60.96514822355122,43.23883411032403,55.29038707121556
117,46.83,45.97185716732735,27.25701207229232,43.48640081736806,51.21743589259311,39.78904060293888,56.6320063392965,60.96769984321275,42.94202673130072,55.4955149420496
118,42.45,46.01436677838928,27.670352107507465,45.83649095053885,51.21745824254635,40.1941484053774,56.63229688868862,60.97089216153382,43.33039441876269,55.68478179606785
119,44.3,46.07103880982076,27.86644687224045,46.63704392563193,51.21738746769442,41.04083168395723,56.632121814054905,60.97142111042716,44.17733844679698,55.4009522898924
120,46.2,46.182930125723146,28.55606957942044,48.64150320692728,51.21726826794381,43.04815548425946,56.63196536438223,60.972508808151495,46.2814636195726,55.17722925796293
121,51.0,46.39442400823829,30.2875428068538,52.19506382221218,51.21709691830231,46.58274471423606,56.63171578990438,60.974483054021,50.08222961765749,55.03576150394
122,58.38,46.69889369623061,32.89828181969827,56.4046067400591,51.21701124348156,50.84462749757817,56.631615215114806,60.977165048409766,54.68707615845511,55.00607331605325
123,64.88,47.00424620737591,35.41881642126729,59.02979872266525,51.21718631811527,53.738361618343816,56.63195418940561,60.97956021839863,57.74897132739632,55.11185564473679
124,65.2,47.23420860125146,37.06107236035994,59.90702321234714,51.21741726763208,55.06755431242348,56.63248686329116,60.98113216510981,59.05898776159631,55.36131837281398
125,63.199997,47.35180288022218,37.57009254539427,59.116032292248455,51.21757744229696,54.86484768652375,56.632829562574166,60.9815754391824,58.67436369130198,55.74567051867723
126,59.47,47.28295384926726,36.36632406390364,55.0886712932428,51.21777859187612,51.62401506695324,56.63304933711436,60.98006681733872,54.97386703343483,56.22933840675332
127,49.01,47.135276533235896,34.00301765838376,52.40580898129379,51.21767429209433,49.581467740345225,56.63300091221567,60.978167071313344,52.6106425777435,56.78702933995932
128,49.01,46.99292223106779,31.54845639378616,50.77888138513137,51.21755509234372,48.263099873618,56.6326209630106,60.976636099516426,51.094406849992936,57.42183506182672
129,49.01,46.877577847389865,29.53206596245301,49.684638849491925,51.21749176747621,47.39198809614717,56.63227826372759,60.97522060247791,50.11828381722534,58.05515078681148
130,49.01,46.79260332517249,28.292947304921576,48.72775912646372,51.21745824254635,46.80364420207291,56.632051039202985,60.97379765545498,49.489013433776975,58.64090581130214
131,49.01,46.7306902297063,27.75880577244581,48.28778539697126,51.21743961758531,46.399065348527735,56.63189831452251,60.97307128197469,49.08186061061702,59.2552017260799
132,49.01,46.68502555024537,27.75152341268188,48.25180569724753,51.21742844260869,46.11647253976487,56.63201006428871,60.97297070718511,48.81776983814444,59.84643248911429
133,49.01,46.65069974706139,28.15423977012375,48.51023820655827,51.21742099262429,45.9166714077863,56.63215161399256,60.973224006655165,48.64626002197512,60.3709709916814
134,49.01,46.8609383072029,30.73099195407504,55.1140012402478,51.21690694369977,52.021587210157776,56.63142524051227,60.97573837639463,55.375041244103166,60.774931496520274
135,69.7,47.17212415614376,34.85569817441624,58.77988154553884,51.21703359343479,55.726699133368925,56.63118684101104,60.97827509608734,59.44355223201533,61.14430917371292
136,68.97,47.419571663437175,37.996019329275576,60.3381016604502,51.21742471761649,57.24816475017758,56.63214416400815,60.98058831624765,61.06475079016397,61.60531420920395
137,65.97,47.514413690009874,39.12956053269484,59.34073872212047,51.21770781702419,56.0987997798646,56.63294876232478,60.98186971356672,59.71775635832888,62.11964623312491
138,58.73,47.42427260360193,37.94197341734976,56.27613548384506,51.217834466759214,52.92399637214861,56.63338086142075,60.98148603936944,56.14072456715009,62.59585668680335
139,50.5,47.25018881781785,35.77732084620881,53.70311946707701,51.2177115420164,50.459467028406095,56.63304561212215,60.98004446738548,53.35862846281678,62.95815687880342
140,49.0,47.07574743278193,33.84787545797033,51.98010569694488,51.21759234226579,48.78937049756118,56.6326209630106,60.978699745198895,51.49131594458469,63.27255367102638
141,48.75,46.91322229781499,32.189132703371186,50.949676002797005,51.21755881733593,47.15561871567623,56.63237511352496,60.97822667118865,49.712140466953386,63.62173444047474
142,47.0,46.7580987223626,30.70215678940361,50.10414747180123,51.21756626732034,45.53356340932007,56.6323974634782,60.9780292466017,47.98620630293127,63.85765309688868
143,45.23,46.60894630941741,29.422439441812244,49.59026989692946,51.21757744229696,44.01073072037158,56.63259116307295,60.978167071313344,46.40644455808904,63.966348369477785
144,43.77,46.47060009886362,28.37517278289046,49.271235489409264,51.21756999231255,42.723060514419096,56.63277741268328,60.97820804622762,45.11325018869414,63.886886835726216
145,42.88,46.35948730633242,27.79653249351444,49.04301639188641,51.21752529240607,41.97419553118505,56.63278486266768,60.97768654731869,44.41132383225568,63.576311885507245
146,43.27,46.26210483507481,27.50800204717424,47.95685336434312,51.21752529240607,41.07665865900048,56.632766237706655,60.97621145040487,43.57244813734093,63.0709421928354
147,42.02,46.166108060918056,27.03655585852805,46.46189479207676,51.21754764235931,40.07889342151243,56.63281466260534,60.97434522930936,42.64447435383608,62.50544367596432
148,40.73,46.23709151240737,27.72394357038408,49.43458384765387,51.217182593123056,43.51117201554207,56.63197281436664,60.97407702987048,46.32591767656638,61.95274423231519
149,54.27,46.51749030076053,30.664746692672544,54.38437211676873,51.21687714376212,48.96134966274852,56.63127624082401,60.9757197514336,52.35839355549575,61.49649228687981
150,65.18,46.839996401017295,34.27825733253075,57.74140959321688,51.21707456834907,52.28838977695678,56.63167853998232,60.97847252067429,56.00809994462566,61.30373139017175
151,64.47,47.15755943661589,37.37004183893786,60.95698676562652,51.21723846800616,55.5783140688183,56.63225591377434,60.9812364648916,59.54852623739003,61.19566936625776
152,68.07,47.47946581312738,40.30084335715156,64.35192231278481,51.21730179287367,59.08131536488278,56.63240863845482,60.98416803375821,63.26805388044079,61.20915383804572
153,72.42,47.75131574436636,42.87248485179536,66.28027627830674,51.21749921746062,61.17998714906791,56.63271036282355,60.98668240349768,65.41339609198263,61.36707860763749
154,71.67,47.94546233817528,44.67251283579932,67.22432340318315,51.21766684210992,62.22941802846174,56.63300091221567,60.988693899289245,66.3858500074267,61.67601456128555
155,70.42,48.004633839377405,45.04654675325023,65.9760263648546,51.21786054170467,60.96155360607183,56.6330754120598,60.98977787202137,64.8194982345283,62.11715048834648
156,63.780003,47.91492112707322,43.27312266358594,63.58563926599261,51.21794249153321,58.17694685699127,56.63386883539981,60.990239771055,61.61198194525379,62.65120262100928
157,57.1,47.77865346217072,40.21008392203731,63.07617208189349,51.21774134195405,56.50506977987158,56.63377571059465,60.99078734490936,59.659989179188656,63.231258407423816
158,57.4,47.68155036532861,37.48419050011746,62.1076480332274,51.217502942452825,56.13702937488112,56.63328028663116,60.98901052362681,59.19029001188738,63.42711849764778
159,59.77,47.62389493595458,35.80062439745341,61.03704802312336,51.21743589259311,55.91522471393806,56.63294876232478,60.9870884276482,58.92647488883809,63.66835644293277
160,59.9,47.597443766295385,35.14502949408087,60.08329729354871,51.21742099262429,55.97156149607095,56.63254646316646,60.98518123163841,58.99196397682263,63.98196353680793
161,60.62,47.55113466318272,34.82960832900109,58.36483918888528,51.217495492468416,55.046835905770266,56.63254273817426,60.98349381016881,57.99827388080863,64.42611670755622
162,57.5,47.40761816344614,33.850095553325474,55.17759058220697,51.21764821714888,52.14828537008147,56.6328481875352,60.98167228897977,54.85195548849664,64.97695365510204
163,49.92,47.155704390496986,32.04684172607059,51.05645662939191,51.21775624192288,48.23179876410579,56.63303443714553,60.979031269505285,50.60326662755037,65.45582375321601
164,43.17,46.86818714203698,29.95374625521877,47.75186704321293,51.21774879193846,45.06320491839823,56.63287426248065,60.97619282544384,47.21452946742389,65.80657646937556
165,41.12,46.63979296988041,28.191161892875744,46.44431282886152,51.21759606725799,43.66762541321222,56.63244961336909,60.97415897969903,45.81209970156992,66.04305387462048
166,43.42,46.49280850239948,27.12638777058285,46.13007248631124,51.217473142515175,43.100405949941695,56.632110639078284,60.97299305713835,45.3361797972836,66.16106162772614
167,44.73,46.38594220098382,26.70403325422769,45.68227627318488,51.21748059249959,42.29121844291368,56.63214043901594,60.97230393358013,44.61066306520063,66.15958653081232
168,43.45,46.26385558141192,26.55235529656641,44.52596419240656,51.21758116728917,40.65494111631265,56.63222611383669,60.97164088496735,43.04104074914483,66.0331602953197
169,39.9,46.12054395624671,26.550287925891745,43.43262310488112,51.21763331718006,38.944357645174,56.632051039202985,60.97114173601167,41.41656792284657,65.76553450524304
170,37.83,45.97265804065177,26.69945896379797,43.007646194012494,51.21762214220344,37.421938430360456,56.6323974634782,60.97162226000632,39.98326169659193,65.39694652639821
171,36.55,45.81873763768211,26.56894268686249,43.20579715444353,51.217629592187855,35.733026963879915,56.63277741268328,60.97298933214615,38.385236314960665,64.93013795304927
172,34.33,45.707993619379366,26.370709776602904,43.988563291750005,51.21753274239048,35.29007324062216,56.63269546285473,60.973637480790096,38.04721189717112,64.09376545289736
173,36.58,45.663465062541455,26.455263374700923,44.728559068540086,51.21742099262429,35.64373145070287,56.63249803826778,60.97373433058747,38.51267947332568,62.98765881707983
174,38.83,45.66708947995849,26.556482587931352,45.82130415731248,51.21738746769442,36.1936706751269,56.63257253811191,60.97440482918466,39.16431843497479,61.88243872940749
175,40.0,45.74101195029883,26.942738204812176,47.83307187331721,51.217286892904845,37.92659664952084,56.63255763814308,60.97522805246233,40.9971971252489,60.7217535077786
176,44.62,45.85353651487634,27.748994142973583,48.99472186792761,51.21726826794381,39.4359634916424,56.63255018815867,60.97548507692458,42.57961106454224,59.52901845320397
177,45.95,45.99988773368215,28.90680367061896,50.41949041204467,51.21724219299836,41.44212881936838,56.63252783820543,60.975753276363456,44.672188761477344,58.43968918228506
178,49.33,46.13204673218074,30.14745702493952,50.49982359397259,51.21731296785029,42.47025274334035,56.63237511352496,60.97551115187003,45.746621788562,57.4845862805394
179,48.38,46.17143107478132,30.56610517404909,48.83529220148437,51.21750666744504,41.53967146529087,56.63260233804956,60.97494867804683,44.70566526643822,56.77002847552831
180,43.0,46.198522943100045,30.422730224016377,49.29822305794621,51.21745824254635,42.04410245992665,56.63272153780017,60.97535470219735,45.18554856243238,56.2813914478486
181,46.53,46.279802273048446,30.49278242745403,50.96736226579402,51.21730179287367,43.68626899920634,56.63237883851716,60.97620400042046,46.89391566320809,55.87444349926001
182,50.85,46.403077165134256,30.73146502808528,52.39722659924974,51.21725336797498,45.40860109576466,56.6323415885951,60.97689312397869,48.71375688075904,55.51659094795464
183,53.02,46.48363384659458,30.541613350290586,51.779868740878136,51.2173762927178,45.39657309592949,56.63259488806515,60.97663982450863,48.644375175918576,55.25309244924291
184,49.25,46.462259841313006,29.504903319282352,49.10543608629271,51.21755509234372,43.78336092107184,56.63272153780017,60.974829478296215,46.83199139276528,55.05665126023471
185,43.85,46.32119066145618,27.6866936483179,44.96308457786875,51.21773761696185,40.80781479647224,56.632673112901486,60.97187183448416,43.62081343615166,54.97472378164235
186,37.38,46.13709782161292,25.71368075123081,42.18406159210591,51.21772644198523,38.6606100888271,56.632453338361294,60.96943196458883,41.413640078972165,55.05413316550303
187,36.6,46.06581264575487,24.81826339961181,43.39151409088888,51.21742099262429,39.77370481002424,56.63197653935885,60.9690780903292,42.55688116209746,55.24722186152528
188,44.92,46.14269648489946,25.474566051503604,46.32736669853475,51.21716769315423,42.35355246249922,56.63155934023171,60.97018813800677,45.27917996653793,55.45661112344368
189,51.22,46.21382148609263,26.23042284510947,46.31750291917162,51.217339042795736,42.43363979494151,56.63181636469397,60.9704302625002,45.39782469331092,55.603785565527154
190,46.07,46.21244323897618,26.1502312128854,44.91790042240248,51.217514117429445,41.44910572977137,56.63224473879772,60.96965173912902,44.36126738698315,55.71192208928527
191,42.6,46.17927590836845,25.83786081642284,43.949231099040325,51.21753274239048,40.91318737601305,56.63222611383669,60.96872049107736,43.80207900691009,55.83097284020878
192,42.88,46.11041197744471,25.58287764989544,42.549408827730986,51.21756999231255,39.746005767975824,56.63213671402374,60.96777061806468,42.613065219549874,55.99404554903009
193,40.17,46.06376017504903,25.61589598081489,42.57961851452666,51.217495492468416,39.7786962995811,56.631935564444575,60.9673906688596,42.656733303188055,56.16356249436886
194,42.77,46.084974005665714,26.151732384744665,43.8838649357986,51.21735394276456,40.89806763264639,56.63169716494336,60.9678972677997,43.82159051608836,56.327730350898925
195,46.45,46.19435467682084,27.25387562885435,46.70167999040116,51.21721611805292,43.164863215085006,56.63156679021612,60.96966291410564,46.24263430081081,56.51756340373258
196,51.6,46.4018069427918,29.242354693583305,50.59482952020238,51.21708574332569,46.54312569712647,56.631387990590206,60.97225923367365,49.913435320806805,56.67337982773541
197,57.95,46.56732697149287,31.050350435917213,51.5428251368178,51.21725336797498,47.249872193480286,56.63181636469397,60.97412172977696,50.65378497185652,56.8182596746196
198,53.02,46.604830193029095,31.568463326927898,50.472426276292914,51.2174843174918,45.95112386070532,56.63242726341585,60.974892803163726,49.168939753431125,56.9761993441802
199,47.07,46.50375997948694,30.68419487698329,47.676037376862816,51.21767429209433,43.20806567469736,56.63286308750403,60.97412917976137,46.12673861828631,57.065383107591046
200,40.65,46.3000364307148,28.622061541352885,44.46425224651952,51.217793491844944,39.97574838731119,56.63294503733257,60.97245293326839,42.69366287592447,57.12696467875085
201,35.75,46.02998194571941,25.910423664607755,40.69106981572464,51.21784564173584,36.3929838331264,56.63256136313529,60.96973741394977,39.05892723047295,57.08695081246736
202,30.83,45.74475184247427,23.148509568049903,37.59084447697734,51.21781956679039,33.330488940439935,56.63242726341585,60.96715226935838,36.011257806768825,57.00104504219834
203,28.45,45.53136938891037,20.883189082525107,37.14105166802823,51.21763704217226,32.1905444754175,56.63224473879772,60.96616514642362,34.94816365596112,56.927565845930594
204,31.379997,45.332991203954734,18.875399658197043,35.40004991053034,51.21765939212551,29.962950710961326,56.63229316369641,60.96470494947863,32.8263633951651,56.671517331632096
205,26.67,45.07947568435673,16.65690232470943,31.95518456783456,51.217849366728046,26.45960299062164,56.63256136313529,60.96195218023794,29.61190372041745,56.20981944759064
206,20.0,44.85322338271897,15.117299720846756,29.946452720478213,51.21779721683715,24.7804863911484,56.63237138853275,60.95906531127781,28.17713915971393,55.586933700784414
207,22.07,44.74817115250793,15.198280120170576,30.36017642989064,51.21752901739828,25.436979017642727,56.631604040138185,60.95751198952765,28.93081124539061,54.934635415514734
208,28.05,44.745336433438695,16.51170771598378,31.47253732762308,51.2173725677256,26.537162915851727,56.63114214110457,60.95734063988615,30.09457889807048,54.30359938576043
209,30.5,44.83028115571841,18.33362561668992,34.03593913950585,51.21727944292043,28.485564789429684,56.63139171558241,60.95899826141809,32.06124999592579,53.737437820276575
210,34.72,44.9206755415964,19.71104019738036,35.59105633590909,51.21735394276456,29.1973214003014,56.63189831452251,60.96088683246685,32.84829242428546,53.14485116007898
211,32.95,44.91918926970597,19.9068872501316,34.37035403984717,51.21759234226579,27.836779171810843,56.63222611383669,60.96078253268506,31.547160096498253,52.37456002167247
212,26.88,44.842357580452266,19.2204121613662,32.2325363125627,51.21770781702419,26.275493388313443,56.63230806366524,60.959203135989455,30.092302927832232,51.48923367394119
213,24.55,44.68909650110318,17.901092559130177,29.448577712126085,51.2178232917826,23.70238238424412,56.63232296363407,60.95747473960559,27.710049349453392,50.71400319586871
214,19.35,44.54875369472664,16.670736945764812,28.67147915046198,51.21775996691508,22.734418946905127,56.63201751427312,60.95652859158511,26.84724430460332,49.998871742057794
215,21.68,44.49645107915352,16.25756081020676,29.559195080693808,51.21755136735151,23.36997339220606,56.6316114901226,60.95654349155393,27.482217651120024,49.27259511156469
216,25.98,44.51361584324162,16.3926178526421,31.08726324618869,51.217443342577525,24.24882197849003,56.63146621542654,60.95763863926268,28.359594865482386,48.60220081415525
217,27.65,44.58710621448599,16.87318840969839,33.10089532079284,51.2173725677256,25.658623503920904,56.63162266509922,60.95917706104401,29.72088022991816,47.89965983400271
218,30.5,44.669100742938056,17.409086275999574,34.266337357469574,51.21739491767884,26.451706007143603,56.63203986422637,60.96038395851895,30.48789710017505,47.16596301903401
219,30.12,44.77647364329381,17.993276803763454,35.75252357308936,51.21735021777236,28.04547931017102,56.63208456413284,60.96105818210835,32.01284372220079,46.40041007071432
220,33.67,44.93447663772193,18.967332465856373,37.03953818041348,51.21724964298278,30.39366224733203,56.631801464725136,60.96093153237332,34.35653804375283,45.610756422817815
221,38.02,45.14356045027939,20.46188128898001,38.75046435083513,51.217182593123056,33.21771480138458,56.63157796519274,60.96120718179662,37.17291152637143,45.04659890314112
222,42.3,45.40014536345564,22.383046019543173,40.95901968012328,51.217130443232165,36.47093302004209,56.63145876544213,60.96204530504311,40.40482278960709,44.74104524241668
223,46.93,45.70569157419568,24.604776646266124,43.91987071046776,51.21706711836465,40.28135047293432,56.63129859077725,60.96363587671533,44.20293286824865,44.714694647547056
224,52.45,46.00880164003259,26.67773853424117,46.08826689877636,51.21711926825554,43.2611058387274,56.63130231576945,60.96539034804465,47.22717581596536,44.94327506931396
225,53.92,46.2278237317973,27.92764476920297,46.50203158310306,51.21728316791264,44.317211904155485,56.631916939483546,60.96672389525462,48.18122454491654,45.418375475314825
226,50.8,46.30021150534851,27.8410871252978,44.785074650298895,51.217514117429445,43.14003986702011,56.63232668862627,60.9667723201533,46.70663050504376,46.0601469326086
227,44.4,46.24480969625948,26.640898361317724,41.87197802004325,51.21766311711771,41.12207748897577,56.63216651396139,60.965237623364175,44.377337003362506,46.7376708651015
228,40.05,46.25204735611694,25.954985746375524,43.089774822184005,51.21740236766325,42.631868980208885,56.6316114901226,60.96532702317713,45.85541763594068,47.57428176475464
229,49.23,46.408850903054514,26.86809681097597,47.21732693657106,51.21708946831789,46.18588404454299,56.63106019127602,60.96784884290101,49.619764385221465,48.5796571613208
230,57.8,46.61965566201143,28.496670853693715,50.20433858718263,51.21712299324776,48.639219786704615,56.63116449105781,60.97056436221964,52.22689015562552,49.58752085268098
