,Actual,Gru_predicted,cNN_1Fea_predicted,cNN_biLSTM_1fea-Copy1_predicted,gRU_biLSTM_1fea_predicted,cNN_LSTM_1fea_predicted,vANILLA_LSTM_predicted,biLSTM_predicted,sEQ2SEQ_predicted,sTACKED_LSTM_predicted
296,4.0,58.81729000247623,43.41011995927988,70.35414446472298,46.40275548666966,46.746767152434494,46.00485752542715,50.63356154332933,87.53372203930776,27.503677192145787
297,84.07889,71.12933820629695,44.01739271990242,82.51038500692425,48.90148894411988,60.847631996478256,60.79872749617103,63.81331887340994,99.7300810733971,27.6201770958482
298,84.07889,59.15037693626934,20.07581875876996,84.25283940313838,49.14560791291029,57.31356557865679,39.49100626392876,34.73947054669516,56.03313416546677,27.753339233471205
299,1.0,46.50418160807799,16.181742436053817,75.6618913763218,48.61092702477141,47.049717527077966,28.99133734420426,21.910405183561544,36.65194062565918,27.93848739418729
300,1.0,58.404017443620056,45.45445353412145,75.72387400607133,49.42028531599365,53.556242835000965,51.361908801599455,53.24208892394325,89.4041183268065,28.079008501701257
301,84.07889,55.29809560057595,20.867812302246023,77.39566615002246,48.99996927648413,52.945191540486256,34.83928987407944,29.897073929033265,51.299108100919874,28.29539009693957
302,1.0,48.17906628025349,14.647455909461923,71.8871286810899,47.91246686904445,44.5615639645258,26.906371690343644,19.301239487513413,34.94401762704403,28.511562588845987
303,1.75,43.0669813916377,13.314104845144309,66.52187468474004,46.42083742215945,39.766949292442014,23.5199285563616,14.465031594779754,29.46587717930611,28.66657419041243
304,3.75,40.72382448159799,13.293346753854197,63.11550070159671,45.352209341783066,36.87227684180599,21.37668176857397,12.760261654300834,27.764133734420422,28.8434866146354
305,3.0,40.75047598521603,13.562066546218256,61.02582472004916,44.00168062217413,35.14506130946376,20.85604198574796,12.020841090638957,27.780845492814365,28.8806116272458
306,5.0,41.31753487348331,14.855303704247182,60.134795069563545,42.9124650348047,34.13940634830379,20.545708796096736,11.477398039197704,27.89888799214945,28.8841994002036
307,5.25,41.37755119821712,15.215627264139696,60.44354897878701,42.32022937168117,33.422691838550215,20.27573071526179,11.169100855672845,27.950927208195385,28.8982790245513
308,5.25,40.77030044847162,13.915950090336308,62.247824591652375,42.07303988554344,32.767644469308586,19.6923727725451,10.479104799288317,27.6624196373708,28.91616286214771
309,4.25,41.32695919733669,14.375473004576428,66.30205939268322,42.70680640516522,32.866161486467895,21.2134546071517,13.271544980144355,29.746160019076093,29.00986316571439
310,9.499999,43.10277474618707,17.672067738474095,73.5553697368783,44.08924355952566,33.97001063859057,23.62932261525904,17.851828737034218,33.01496968918807,29.118483175435863
311,14.25,44.75099324082651,21.06254253143428,76.97598475746764,46.152700918037,35.24022166787421,25.345727138494272,22.59703632711832,34.39384474994726,29.218060383172684
312,15.500001,46.40406880233315,18.13595430908774,70.80280684538276,48.90881489769528,36.75602272623055,27.673285673670406,31.20171363848969,37.22379054816255,29.270457275970543
313,19.5,48.64010977924925,17.586467437658776,65.25228729697258,45.92441143831911,39.11260993974523,31.18200289809881,30.89639526032448,42.504662178893405,27.868184652915986
314,26.0,49.381256362519146,16.50458147234425,66.23723002283629,41.7442120564579,40.74562625530783,31.873184790483965,22.11617019910673,40.63060841732623,26.868197492594252
315,22.5,49.33005172556105,15.66580564395572,69.16798563790273,43.05114823408568,41.35290635288938,32.02435182552711,21.85296413144162,39.69481964837624,26.941273604372828
316,21.75,49.51622706053908,15.586861799205774,73.42694360629878,44.55257618973376,41.89405477039904,32.60679264836707,22.949586378935592,40.42896310426736,27.03050203142053
317,23.0,49.302622504287534,18.84597384374112,80.3564225904968,46.20718884415382,42.00320304116951,32.03775278116603,23.20064427671341,38.75221117602282,27.13199051698048
318,20.5,49.45855856268973,23.72750763502297,83.19510670689766,48.54807129689922,42.125495474013405,32.413636196887296,27.054866238065976,39.71200280638682,27.27582426148922
319,22.25,49.57695507029724,19.65412887368508,76.2753638673111,51.53381375129543,42.35599337839449,32.5325059383512,33.915522712473745,39.71439465502536,27.40937892641947
320,22.0,48.75211946403515,15.786450929500996,69.8191554243055,47.94994772416703,41.86560571182259,31.142141199776223,28.030232398176764,36.91223025211625,26.64805203738181
321,18.0,47.61463402331319,17.699632693489367,71.15852462925429,43.04030420866312,40.87151379806855,29.71572998156589,18.674853948659628,35.1241986665077,26.11239900217357
322,16.0,47.67756312077552,20.730097581554887,68.8880513036859,44.15701871841669,40.61080229646817,30.267315223272835,22.114398323504865,37.18571906783936,26.229970101892015
323,19.5,49.40489237598246,18.85923172867925,63.27406705980539,45.88018791786274,41.81654346689656,32.88295945413025,30.18573007327788,42.41185331584691,26.34375166227977
324,26.0,53.269873987728936,23.012596182947075,63.82211588726762,41.11113521098343,45.09391903665728,38.50758595706045,28.63655318836725,53.42208287095206,25.97739895631758
325,38.25,54.28656740372534,19.88874281207297,66.32812760805965,41.93602217595862,47.17743197263314,38.75869704779112,27.191038363124445,48.88127195355705,26.07390564670708
326,30.5,54.13323229729358,19.82839448994378,67.49228289479719,42.74191375404679,47.84115896438824,39.2270334840467,27.03945862413676,48.57329943046856,26.183849977530564
327,31.250002,53.63628172088374,19.372085163751755,68.0872002164403,43.359029045186496,48.13006273099957,38.96850839623247,26.168711996845108,47.27050863468364,26.30539404055504
328,29.75,53.429262085347176,19.232774654475087,68.44885360015408,44.010037418490974,48.1292373231105,38.69244797637499,25.809446793290352,46.63487852747232,26.45433064005796
329,29.25,52.07584260388676,16.9956294652274,68.31503480469932,44.32654649339215,47.00513816410943,36.00334978034979,22.260746810715627,40.82019910672524,26.62729211185194
330,22.25,51.6382150095839,17.856278602676156,68.56259113878775,44.675184111815256,46.15288434201234,35.85794225813256,22.88859240441318,42.48028146409017,26.832763649036565
331,25.5,51.27289314636316,17.573721305611855,69.58187816979557,45.10570952979264,45.7232760439117,35.217664187385935,22.71753487348332,41.62443253207627,27.0535327457652
332,24.0,51.08503031081192,18.015741904124287,70.57946247604025,45.81607023304016,45.38138109082238,35.06534891825711,23.703871621559653,41.89526903711584,27.29833772022341
333,24.5,51.02618056256133,18.49883296495685,71.53593046397094,46.349980740482586,45.24598851765914,35.06416399937636,24.648932472463475,42.161299834001305,27.504645670735623
334,24.75,51.11636646276035,19.337553766152773,72.52941341012684,46.70008575070848,45.25281555802159,35.23395223639682,25.44714408870384,42.61724047800288,27.664290561919348
335,25.25,53.84854728211525,24.457845043425625,74.02387859167072,47.475327182516025,47.31290158386603,39.91890505057916,32.527098599557945,53.1351674202335,27.81046846483304
336,38.0,56.5563400497079,25.091611563047405,76.04980373634638,48.287444170327504,50.20119454863945,43.14239799334171,36.20746031163733,56.81242559865,27.91703779451012
337,40.25,58.83767207461688,26.48880701046434,78.2150357218192,48.79430697836514,52.91309234480039,46.37898007098508,38.77961471793978,60.8214940799912,27.97050955180352
338,44.5,58.45642901033594,23.172244742610307,79.24747058337995,49.35023569980832,53.85755706778433,45.3592418169979,35.76090363821455,55.20751350459018,28.10358364591836
339,37.0,57.14656905454112,21.83475013068958,78.86678512798407,49.74082971835249,53.3438452085072,43.99545154397131,33.45279171290479,52.11392142116896,28.276181938241148
340,34.5,55.40922118180068,20.057338793253667,77.70638636426168,49.73548474371085,52.03929721103845,41.50926061795537,29.97793638856535,47.50589662224749,28.459565560314388
341,29.5,55.58227803406183,22.113374817722423,76.74432027660336,49.932071223529626,51.611046250355386,42.20847281198125,31.69699138824436,51.08865110008529,28.70136971853591
342,34.75,54.37285004172895,18.58164522134688,76.05085292148537,49.75731219677724,50.50004356319415,39.326563001549935,27.774702623879968,44.569106358392105,28.929123600245788
343,26.0,51.97036648110274,17.11562359566019,75.29238010950411,49.342032979630766,48.06649531810303,35.84792730907857,23.585080752405148,39.15648495464842,29.16720792024725
344,20.5,50.58072810147014,18.07168621660537,75.31422223648853,49.262922219063256,46.28260911433733,34.71091877069252,23.551387602373502,39.64473389766776,29.49096957913369
345,22.25,50.30960178654952,19.71491191063584,76.1644143731027,49.56711253978008,45.48496794666031,34.45048974201418,25.040953529535845,40.55854480589158,29.858019296202208
346,23.25,50.88187358419619,21.001407320450856,76.41257967478928,49.94684052202464,45.40257022845456,35.09512596641507,27.568194741234628,42.56763529810981,30.129985692929925
347,25.5,52.34370764052569,22.418383209369296,76.4031957042105,50.21662784192522,46.323475976044826,37.19719407173712,31.41913341342847,47.02159863165714,30.208626888120545
348,30.5,53.94980465346625,23.55742775388171,77.10418344231775,49.72530838155856,47.86978777846052,39.42745719342975,33.078526096646094,50.43126324091822,29.975667433990296
349,33.75,55.85990489466878,24.99113190935187,78.21222566651687,49.98653713876941,49.92256986160661,42.38728917706833,36.226584095307096,55.07132120289443,29.930442418628537
350,38.75,56.798169887285965,23.977486999825743,78.99327430138393,50.19461696488348,51.49835055990169,43.47660014490494,36.20537294679787,54.7650178379816,29.876860606949933
351,37.5,56.38147096857031,21.8372373597953,79.23179883892624,50.33828195933491,51.77771994827444,42.70150178379816,33.95681144932454,51.5374345405688,29.87292432843897
352,33.75,55.10486944798554,20.47381576895916,78.95697102818309,50.25629511083394,50.97895989434779,40.88105184478663,30.68872813815494,47.670358227023854,29.901263332630208
353,29.75,56.01547777359978,23.45612269229711,79.26385401285802,50.863212028944304,51.43209048304704,43.01389115621303,34.269567669690105,53.823355833340976,30.114016801636144
354,38.0,57.12745627630988,23.62392995038381,80.692983574383,51.33285444390436,52.51950851545806,44.00935874978219,35.19936948008474,54.72490301457304,30.273195795922486
355,37.75,57.40620569164596,23.09205911754725,82.35671973733687,51.96327897869531,52.98130405275273,44.06981162357732,35.0992016471473,53.80049753753313,30.506874272036097
356,36.5,57.08105001054688,23.51927189852986,84.20087172244284,52.6155639828682,53.03636793015215,43.84684877610353,34.98142511257647,52.99447756266222,30.772200720856222
357,35.75,57.761138420903,26.69448765098086,86.0076272274549,53.50087080532296,53.76898529856837,45.49958683749553,37.95318332309216,56.77219705237672,31.061181525537204
358,40.5,59.7669933141961,29.78915459889762,87.50708154112824,54.750310903638216,55.673865293432506,48.533107568990346,43.155542155415134,62.371180883553286,31.358632849399743
359,46.5,62.66821033227253,32.64917092363143,88.70417977383823,55.36222795931656,58.55487632638462,52.55983244219852,47.85957106303365,68.95290268440988,31.32697387125471
360,53.25,68.83284802406523,40.87007942258133,91.28601896603904,56.424957124645765,64.35242394783423,62.092053614828,59.62512587470308,87.72895118170896,31.31811816172492
361,74.25,66.36530397938314,27.378534350724983,91.95917761860652,56.24286480735897,64.97957253042546,55.3261778112017,45.7975810963251,63.54593073910691,31.30057549272265
362,41.75,62.9798109815934,26.65810000275136,89.45285774553592,56.06214450140778,62.4154300833662,52.69816346744683,41.752378091840384,60.49344030008162,31.590231297632915
363,43.5,63.97262626447903,31.94335179801352,87.8620729660574,56.09621733906839,63.103534121445016,56.01579326283738,46.423504406761005,70.62367499105808,32.035925878371565
364,56.0,64.37767776076011,28.43419435604428,87.1066376551079,56.25248722910572,63.5741927052285,54.73367068059466,44.18809807679962,65.72578528389445,32.67582976420848
365,48.0,60.604426479085085,20.699469446151305,85.04682309674698,55.25943716353164,60.25243587039262,47.66506094261581,33.57900941882114,50.47066637930244,33.218746388840486
366,30.5,54.8511867531205,17.52146198079551,81.52220668213542,54.25148206572081,54.688335610847695,40.05563295028293,24.988950998284984,39.34529425791245,34.018948155213366
367,19.5,48.92763786604547,16.12317699496501,77.5297417390427,53.22092179718811,48.52765987692251,32.20051587993066,18.69996285664499,31.93445573520915,34.93912387538175
368,8.75,45.52915111384209,16.50779872887185,74.44344992984033,52.05433797701698,43.59848537652356,27.86607894567899,16.272034722158534,29.772672120472865,35.71572264460688
369,8.0,47.543913075378086,20.991218118620285,74.23844062107358,51.516010620248174,42.81566119757513,31.385284353017784,23.67640938397058,39.2298802241441,36.34958821317535
370,24.0,52.023243944716015,25.60817566514119,77.01373341159423,51.69179682126251,45.464714271302405,36.96385676421765,32.31018140631162,50.24674972715684,36.80173198088722
371,35.0,54.299396076561166,24.700786430294304,79.8733572090208,51.999204398506926,47.83691453359869,39.2286696259068,34.66965938167778,50.88941230958299,36.960826600144905
372,33.5,53.99446472298394,22.52335675046085,80.85593743408201,52.250961141630825,48.56542320496712,39.20146051340371,33.85475068096151,48.16220961691903,36.88214505167971
373,30.25,54.0386882434403,23.48653438740978,81.2589859405523,52.26929620220659,49.18642341590469,40.391709694874216,34.60568109907646,50.28982134504801,36.51983867861368
374,33.5,54.01557682254648,22.219843264213065,82.24910122252079,52.328758586534846,49.42946018324055,39.91471931546173,33.0013779726148,48.18309427075213,36.16901464640444
375,30.5,53.18609325274907,20.509086365178792,82.68426359859497,52.53719425516109,48.5056636737988,37.857817529829326,30.093051441253888,43.69212698441813,35.94670478828288
376,25.5,52.21857580454341,19.42018993552648,82.16266450837789,53.07220897493512,47.25219925346442,36.37432110201125,29.466775956785312,41.92724717297798,35.83699890862734
377,24.25,52.09631271953557,20.34197611819841,82.1949911497932,53.121825160266695,46.7976049414419,36.627046323724976,30.40639278410081,43.92828902115796,35.34916083531278
378,27.0,53.56173088034337,22.79550657116392,84.07377358144483,53.48697460495061,47.85454157762961,39.18946458541596,34.18805772352504,49.86047717747186,34.86158689252272
379,33.75,55.67504287535424,25.51274934196649,87.48052174949788,54.30576088850574,49.87675788952374,42.11739547126205,38.08415170997001,54.58016682410558,34.436032264277266
380,38.25,57.53261049001715,28.34897924557719,91.06516182580224,55.53830763869146,52.0074694828361,44.630109504113285,41.59199216779625,57.58410860533581,34.06178132193659
381,41.0,56.26696304924017,25.807148490879243,92.63991534983538,56.32572475398259,51.90356346928107,42.005308748406506,38.071884314498746,49.11804295789503,33.54979731650724
382,30.25,55.79408870383448,27.25183974247274,90.51633528068454,56.71638113667837,51.547691609270245,42.48217806799527,39.9051629263461,51.535787393270176,32.87013444977393
383,35.0,59.00299577207737,30.89979043810817,89.0108719975788,56.93767115749699,54.14657455726038,48.00003714335501,48.02884204444363,63.95200207269093,32.01886744866422
384,49.5,66.32326320423343,41.11649485954309,92.52217916853913,55.908666324275245,60.58085282977338,58.28341984830837,57.72689316470556,84.23041765639186,30.70723928574704
385,71.0,63.281528747122536,25.86138696038959,92.66480231481056,56.17924970422884,60.70306455606812,49.79536166622339,42.81278510964168,56.43732356906372,30.57137714720691
386,32.25,59.939675981547545,25.40082403220925,86.80974760860992,55.89794702715592,57.98126553371791,48.1377225162101,41.15545411190697,55.72727468657428,30.4767083650504
387,39.0,62.52421517466548,32.05672982565551,83.19856975155223,54.68445802800884,60.13423012371947,54.36151810853197,48.025221255170266,71.76173271458312,30.191502425782076
388,58.25,66.10434302117629,32.26658519585095,83.66635958436127,53.773970762218326,63.5922269504847,57.80572878931005,48.71556673422783,75.33198501426122,30.230524042297567
389,59.0,65.93009024459587,26.96890092353972,84.96839100488825,53.59158496657098,64.11830892265928,55.6428519676807,42.72641809660941,66.66318451534801,30.72311279657364
390,48.25,63.13174472885351,24.61605555912213,86.21727349431845,53.78430486898942,62.30170721865055,52.1343511835432,37.12502407439676,59.50406238249401,31.526539156433135
391,41.5,60.32896768986674,24.71103249355724,87.02182974586609,54.68433696818512,60.05885020681053,49.29234709318855,35.10121197391711,55.9066926823005,32.66715747865403
392,38.5,59.574306428093216,26.49173445711089,86.72728018929354,55.95622816108293,58.8080454341187,48.77107082916808,37.75107211313591,57.47896998266644,33.94287856415712
393,41.0,58.6416652145602,24.34097462329301,85.33532699909205,56.10071856342343,57.36428597631996,46.35243862175225,36.20289672313068,53.09266808514541,34.807454808918074
394,35.25,58.76461063675633,25.819705696231555,84.19410704623202,55.51398195108082,56.55273026587305,46.66812962572338,37.257059988811136,55.87908737401066,35.310410686280804
395,39.5,61.43266643432963,30.680617129965057,84.80845997230298,55.43290855397709,58.40317002485395,51.27169722204389,43.57828305987876,66.55147197740217,35.86016535671378
396,51.75,64.26567174445371,32.080288801049186,86.64632418353403,55.93914772049855,61.39306886653154,55.04156616561351,47.80941561121454,71.7894077239836,36.52172427708026
397,55.75,64.79210589066096,30.099537313022186,88.31419105441272,56.177855682016194,62.87251529297394,55.229340957656575,46.0630542843255,68.52705090932436,37.08479919660299
398,51.0,63.91792923503032,28.43958335244,89.49371727028439,56.50575905426598,62.84100305400919,54.268672560690405,43.58943523757991,65.33475471628897,37.794514247457286
399,48.0,63.58278428423379,29.364498748131368,90.84774571934298,57.25219558498491,62.75105927345764,54.28577134367233,43.74150105010226,65.83809945247944,38.76455194108422
400,49.25,64.39558727771308,31.27021882480259,92.54832075350568,58.32955831506736,63.33975485385695,55.420655832423854,46.00487953630419,68.48817970046865,39.837611544705005
401,52.25,64.60260691324963,30.71802461549749,93.66069912048204,59.34271531681906,63.58822830782211,54.99218476297037,46.10399818410264,66.62269917550923,40.807076955528856
402,49.5,63.68471665581408,28.07677439768152,93.45660693159203,59.855466034465366,62.91572264460687,53.50636251914488,44.568548749507045,63.34856654163266,41.48284022854627
403,46.0,61.55524134009556,24.87588295716133,93.08030897768649,59.85950869888203,61.19276254849272,50.55675825637169,40.992936801269295,57.84563084090721,41.93732081770408
404,40.0,56.98548978787017,20.95995350202225,92.6222112677348,59.14359758614049,57.12100708933665,43.53686592624522,32.02894843034933,44.77632776030155,42.27074892009134
405,25.0,53.88271916872255,23.185728239038124,91.30636435338464,59.22459761365408,53.09824050551648,39.971595421737575,30.884846886836577,42.45768363032732,43.01649944514247
406,25.0,49.52315314984822,19.029452846281536,86.46812412300412,58.80263809532544,48.22346955620569,32.55056953144346,25.768036996615827,33.245295175032325,43.40586452305181
407,10.0,47.02743518255272,17.697453616662234,81.41083164430422,57.349355264726654,44.03377981786,29.548586718269945,24.73141089721837,32.074965837284594,42.93508121096509
408,12.25,47.32209112503095,20.43753267239561,81.32686748534901,54.27467419316379,42.62921439511359,30.381166484771224,24.12565321863221,36.32230573108211,41.34490539908472
409,19.0,61.40912213285399,49.03855067545879,88.21485596632336,56.28463044654567,52.282678815447966,51.6023519539239,58.707741867439495,89.97717884754717,41.48972229610132
410,84.07889,58.82216908022048,25.86205095518035,91.4633899502004,57.117584397956655,54.43775644964553,40.683104359070775,40.04619395251153,53.03000678668709,41.22369516769537
411,17.0,52.21360868329099,19.592146243935545,86.5374070269725,55.944661445197504,48.94251355044618,35.30152562891495,30.755021231325145,38.88553105826463,39.9985550776342
412,17.0,48.235157331914856,18.416504947861736,81.74070865852876,54.233407467190034,45.59021295523538,32.56460513403707,26.17583801828737,35.8610237809184,38.69518099360767
413,17.0,47.32228555444482,18.439091776186064,79.53978236745326,53.06190788447958,43.40201995652852,30.74324174362831,24.024419692397995,34.830577235250416,37.83478314700515
414,16.0,47.762088557095296,17.59500765795097,78.62323477351724,52.38650045397434,41.94415519502554,29.834119152214384,23.660486348670634,34.9228028100553,37.2084709777415
415,16.25,47.72650063739832,16.932850775424857,78.8307826701028,52.063923713968656,40.92247264689968,29.11378018470794,23.7196369122408,34.674421068077805,36.62813586213854
416,15.75,46.13206205233086,16.513099681759403,79.85030448379908,51.60268945403854,39.52237176371324,27.122059942955143,21.623302640388125,32.02768280491943,35.88835395324523
417,11.499999,44.195860579436335,17.131214633564753,80.0955350018801,51.716401313315664,37.89254702532168,25.23660821555985,21.11367013032273,30.33995111751057,35.31764125938901
418,9.25,42.8706480369049,17.597399506589507,78.80285086713684,51.71696259068023,36.40872043434798,23.59549189724589,21.252496400304484,29.29119152214386,34.49788649724405
419,7.5,42.75491484541944,18.09955565541972,77.15711960160313,50.90790878325706,35.45140869613067,23.15879976521731,21.522138815264544,29.626529068114493,33.170296779992114
420,8.75,43.09161156304741,17.981067435824535,76.27625163935178,49.76639535203646,34.974759485312326,23.05225611489677,21.189418729422123,29.96405669635078,31.76716940121243
421,9.25,43.96202802718344,18.347067967754064,76.1009129928373,49.03638994102919,35.18359501820483,24.30361115951466,22.86137412071132,32.20471628896613,30.64968817924191
422,13.0,59.11101048268019,47.58118849564826,81.92755899373607,50.526181479681206,46.23495556554197,46.952440455992,58.27493832368829,89.05718288287461,29.765316819061415
423,84.07889,71.44883342351679,47.03013518346983,91.8094449590506,52.84516677824959,60.27582609572897,61.05768913304658,70.07232453203959,99.98082164769755,29.03541412548034
424,84.07889,62.08296312260976,21.61203307134276,91.6179063070334,52.802318937608334,58.38140126745967,43.48354824509112,41.50008941918798,56.80121105679724,28.429693131689245
425,12.0,51.40113585296734,16.41686079037391,82.03180984436476,51.58100507167292,50.05702697249558,35.11353806506048,27.899585003255776,38.28635463191394,28.02689408182544
426,12.499999,46.97504195823437,16.7543645734934,74.10679356548694,49.77413584379615,45.390911800581456,31.44093885561782,21.889839687445544,33.84207975274448,27.769818043416453
427,14.0,47.17865724478847,16.164957308069738,70.06010115832241,47.90921292772178,42.89184084301659,29.86834056329503,19.179191008556728,33.788729055274814,27.637873840989755
428,15.0,48.47421746746517,15.013705897997928,69.20481717215257,47.06647147298624,41.744179040142335,29.79414739950659,19.736324825517944,35.40449984867522,27.692016930032924
429,17.25,48.08348037822024,14.972877555325256,71.26838091656961,46.21419564001211,40.9322931665398,29.109278960352903,18.542829039683777,34.76571118060842,27.73096150847877
430,15.75,47.1995565725396,18.06620550822198,74.92095389638379,46.80434026981667,40.554201326155344,29.518617074937865,21.043242660748188,36.16265717141888,27.925130460302466
431,18.0,47.75793950677293,22.20867090987463,73.79035052321689,47.8060699579042,41.29276529985234,31.566664985280227,26.457766171116223,40.072427249465775,28.067694910901803
432,23.25,54.148016269706616,29.33742536937003,71.56326063629777,49.48465245742271,46.14622238322771,41.1524129423957,43.5310550547062,61.54028128066619,28.10855810412979
433,48.75,65.03484917963627,41.18457817071269,76.84284096224218,46.74704228839752,55.74162210992599,55.03522336454598,53.87271522510707,87.79601832405514,27.42251208305437
434,75.5,70.31330695085154,36.51117373001825,83.6506584920715,48.83179150196722,63.3135178884232,60.6257917037336,54.92017984720783,84.95742225116246,27.582637545053515
435,67.0,70.8744375762356,33.50238221887983,86.97435962104606,50.72919513559617,66.97230527252218,62.73610655098728,53.21413144162074,81.75165540137752,27.84200638315434
436,64.25,69.95152883883452,31.77295826187441,87.89596971670167,52.282755853517614,68.76504718581766,63.2384241129158,51.15444894852206,79.37889753019617,28.240590350064657
437,62.250004,67.80572512083054,27.36742619477792,86.91887753698286,53.30145959628383,68.26821033227253,60.02916853911975,45.35714711519943,70.64336738905142,28.800356301072117
438,52.5,65.4961971624311,24.0628415125141,84.65969579133689,53.71466979098838,66.0938511697864,56.210182323431496,40.06684382365619,63.924525161183816,29.505386703596027
439,46.25,62.8810848611022,22.357251666865377,82.41344910443244,53.64459082696699,63.16729963223493,51.93256279978356,34.83320753505691,57.5479300604382,30.34442299402955
440,39.75,60.20352770160588,21.046032539413225,81.06015435127526,53.5948645872502,60.070692058658985,48.20472362592515,31.29139328851674,53.110907765254,31.348555536194137
441,35.5,58.31670396287499,20.33480974348157,81.39735365059568,53.73889642965232,57.66002412025276,46.09565606170383,30.447419224666856,52.084903748268935,32.48276502471638
442,35.0,57.7890372075534,22.40436228069371,84.29020653539624,54.36000302649559,56.45574300466814,45.79124563221659,32.35098223538799,53.8762112860772,33.79411805167054
443,37.25,56.57286654988673,25.08003751020296,89.54841429973312,55.1966584737291,54.963420215156326,43.446522281427406,31.590238634591927,49.49838724469675,35.15496987261205
444,31.5,53.05578152370296,24.987837614754625,89.41825664682631,56.17363326210369,51.437497821840296,37.69535891486376,28.20418802791713,39.186324366958,36.50442372772545
445,19.25,49.65660509735228,20.39370901620551,79.16716023001366,57.28779817859993,47.38274943367848,33.35624100076121,30.38856580793676,34.99330364921999,37.65496895549217
446,15.500001,48.77578849381403,18.13723460843567,69.84385162834634,52.80680915652485,45.18121417500482,32.73186212019773,27.545481350367307,37.37587470308244,36.085219237506536
447,20.0,48.70847556334088,17.412728248209323,67.75358869007768,47.345932573346666,44.02843117473885,31.93676687729853,19.840740757724443,37.218038372295645,34.63471344589451
448,19.0,49.05158478314701,17.466370589799794,68.39635032145051,47.20660372167246,43.43241330924365,32.1858749782184,21.14292992287022,38.59920623274668,35.2721777928593
449,21.0,50.97822986692591,20.070152792171463,70.42172519420014,47.65430129222191,44.60106615185671,35.50813439474674,26.292825829764208,45.94069948732999,35.850344837073656
450,30.0,54.35265506204316,23.775570219283363,74.33880288342489,48.74578033144712,47.63476663884737,40.56043040435815,32.92187101626053,55.050730027421885,36.35018984381448
451,39.5,57.336724689784205,24.96811220044572,79.66186936544476,50.392010510193785,50.984756091968784,44.45265414492328,37.09533873822648,59.41035107348882,36.827495712464575
452,43.0,60.17968258481066,27.62560277703899,86.29891917422526,52.49560837147023,54.38335289855737,48.67103506149289,41.59109339031705,64.97387905023065,37.24932683401048
453,49.0,61.25578702642223,28.25556875189156,93.73247659051516,55.11872896356283,56.6725721544063,49.83770325669269,42.59403734512138,63.30683391876152,37.7404151801682
454,46.0,58.23707227821748,24.64592431926777,98.45346487889432,57.544657776718,55.29394288177408,44.62707567156103,36.77520153709291,49.74989086273467,38.13664031475554
455,30.0,50.96167401891101,19.287064482698533,95.93573603455708,59.22978117519741,49.33391096600237,33.67067738474096,29.445689536579327,34.876994506451936,38.27446508983189
456,7.25,45.42086493575575,18.06329273549345,88.88603363995708,58.80135779597751,43.20594339536121,27.11305749424508,26.283962783275403,29.542922585911203,37.27751176206242
457,4.25,44.426112695690456,19.2898378532058,83.25243770463237,56.19036519713492,40.10794913653164,26.251526087474893,25.130185625063053,30.857496537872464,35.1925974669149
458,11.25,45.08899593715895,19.026602437704632,79.54039133505141,54.05928308739235,38.90294166200464,26.143206893073,25.14184405293616,31.976569879949007,33.55058970808074
459,12.499999,45.71006584920715,18.81414978401827,76.68020259178077,52.04585645239689,38.46717765529132,26.70925328099636,25.438495648266183,33.47207324119336,32.10293065656612
460,14.499999,45.9659643056944,18.907938131093115,74.7226138833607,50.04449911497932,38.55635839210543,27.54582618744096,25.10303520823207,34.872023716720015,30.83433008978604
461,16.25,46.31482203288792,19.02330447462788,73.60223089410017,48.65819171473903,38.98095554719958,28.55404725001605,25.20648633032824,36.25763043737447,29.964962810789
462,18.0,47.44972119555747,20.014479947173896,73.36365499784476,47.71199546942781,39.91485504920348,30.3093266505865,26.30894329447802,38.86969423223309,29.34209167530288
463,21.5,48.47402670653081,19.92398589469629,73.40911479589496,47.18872722103506,40.81457532764107,31.20147151884223,26.38265038473179,39.30447508643855,28.918301585700267
464,21.5,47.89742977154544,17.595214927043113,72.11042169171932,46.75692150370975,40.49707209479351,29.670332547667307,23.591707860634465,35.587681704375576,28.595288296633253
465,16.0,46.79615222355714,16.193386190008898,69.4005892495208,46.139336647193154,39.533267147848896,28.361776736337205,21.58648394581656,33.95755615066445,28.28821821950347
466,14.499999,47.12573575942111,16.459859038674946,67.83568192448435,45.247628327998754,39.580304392087086,29.50943853921146,22.20417885671836,37.00898639911223,27.95521566073901
467,19.5,48.06814613388116,16.829880224144098,68.63477947852564,44.687697295413486,40.33745655144584,30.62649605179893,22.2469166429744,38.623986811816174,27.73562781441162
468,21.0,49.53210423984519,18.172092500710768,70.69006713317498,45.18720847051918,41.58126920219742,32.6480997276154,24.58048414758293,41.89489852068564,27.70760063097848
469,25.0,50.61955162009226,18.74623889138549,73.22947669139833,46.202937076405256,42.908561772609296,34.05951420160129,26.504722708805268,43.28656556948559,27.736651320194063
470,26.0,51.34635811696947,19.8899754211873,76.2860171317993,47.08962691563414,44.04122316277961,35.26482615992737,27.82727560369416,44.49301842493832,27.713822372222275
471,27.25,50.74111769399378,19.25121243247705,78.78191118611113,48.1033378577914,44.13857360345571,34.18712959820978,26.705148252428074,40.79865779506039,27.721390445445124
472,22.5,50.52153351614589,20.514119519062337,79.81712675513816,49.14960288709337,44.03013334923008,34.31528059282629,28.422633142878105,41.54359024918147,27.703550629602795
