,Actual,Gru_predicted,cNN_1Fea_predicted,cNN_biLSTM_1fea-Copy1_predicted,gRU_biLSTM_1fea_predicted,vANILLA_LSTM_predicted,cNN_LSTM_1fea_predicted,biLSTM_predicted,sEQ2SEQ_predicted,sTACKED_LSTM_predicted
173,32.29,56.90526184879385,48.60464755155703,52.77668972197263,72.8763284824896,42.08990474021485,49.24995771735696,41.09194200380455,40.33179934996234,66.26616629409918
174,33.27,55.85312259703513,48.48800889899155,53.03109367879914,72.59727816874285,42.09022471341709,48.568275860844025,42.20226585628717,40.61751857887165,63.14124905854924
175,34.08,56.09190680938366,48.97372821999842,53.33952258472037,72.3792669534979,44.81948666404452,49.25725815857659,46.10989648695869,43.7114615664096,59.95551586370431
176,41.09,60.8188456650966,57.637137396322,58.87136245102631,73.47878750023106,56.87802202486594,54.75849848233105,61.946048103997605,60.19617781352917,56.95777534552534
177,71.06,70.01224834920076,70.9955512607398,70.74689840120627,75.56176252475697,72.44868429769006,65.18132241293213,78.81013047394123,79.56487147490871,54.33418875511281
178,94.31,76.5123355458454,73.53783939674,77.24469526335064,78.58395152169163,73.46782420788048,72.48247515191656,74.40906748401926,75.87872966296968,52.637943447236296
179,69.59,78.52676052196418,70.35519646940095,75.80775455450343,80.02661806678954,68.17862507304487,72.68879050458472,64.54217594144912,66.48981914212054,51.46239979375412
180,54.55,79.77427709508277,69.3924223648901,73.88466508693055,80.77036209401673,69.78857866048455,72.0927225305407,65.61081907416569,68.12065098100666,50.85165936431771
181,66.25,80.91661510848466,69.68516416355394,73.63305668544996,83.2215841725887,71.23072314404195,73.17586550152741,68.78830874887912,69.559810451401,51.114281580233445
182,67.59,81.9637358331766,68.50964577111404,73.25417473260299,82.71881364804119,72.1075844437502,74.37762590672504,68.51817558305808,70.2788618097971,51.147807193515966
183,67.71,83.22579434630245,67.03428722712894,72.32862698406903,82.71240576364887,73.69967005394876,75.62458673691341,69.88484428244924,71.99638533562288,51.73833878912641
184,70.46,84.41780398917906,65.4941762114265,71.16140684401891,81.7047680480444,74.60122823266182,76.80022722439101,69.36770443501672,72.75216203932395,52.47249625080742
185,70.42,83.45906323108598,60.38102549043096,67.1726461658836,80.01082149501558,69.40238784607052,75.45457150200512,61.27175510235228,65.70497118892608,53.47654268823407
186,55.86,80.7942506196685,54.018387835018814,60.53611565952404,77.51470212396028,63.97244260398455,71.78267691791339,53.956847725845066,59.29724678321349,54.561428671138266
187,49.55,77.7887507513351,50.25526299672403,55.1931357656691,74.90215460902517,60.76313664651638,68.26987216794278,50.21791454570943,56.27579035650501,55.59418428311892
188,49.29,74.73353715178985,47.99923299186851,52.12079938963007,72.1848242907025,57.63555858117935,65.36923088612382,46.40572855312841,53.30437605455806,56.50889083434
189,46.05,72.75738265472899,47.34365842255448,51.02636894291682,70.71088457525893,57.6604828095647,63.76180761308609,47.40861719278379,54.34547623083935,57.41078582695015
190,50.73,72.74296701993313,48.52402693511261,52.15035059892681,70.29257013540905,61.09132810784992,64.53658062058355,52.40540292250524,59.29529326261031,58.11416691878371
191,59.51,73.06531476015199,48.70343506757625,53.506927511926136,70.08823356438636,61.46607567011,65.63248883827032,52.53709294609735,59.53042304417532,58.57345476921571
192,55.51,72.98571721592,48.05951425910185,53.62040853420631,69.51199550853406,60.49920085640196,65.52200124950062,50.53070098142438,58.09886293733426,58.7961392772829
193,52.5,73.29006225333892,49.24784842032638,54.00409850543438,69.89272993781508,61.74359348062495,65.63264461469772,52.22750203223112,59.75539788674278,59.02843982211227
194,57.07,76.61991390457891,56.481731003712646,58.878174512095136,71.54835548970142,70.61674509101968,69.44607681869802,63.61144967924726,71.46780644621013,59.261325581087846
195,78.75,80.83135067043398,63.03424749361452,66.07119735958956,73.90501706666278,75.8774497701607,74.67338218976792,68.38077235373643,76.60365421369644,59.60498943081938
196,78.34,83.10960197215063,64.66838010869222,69.99022914067788,76.35142270650623,74.2147932281724,76.77277689177743,64.90899995677994,72.83095965055031,60.13626704158264
197,66.38,82.39212942889718,63.17341478572222,69.91503543815048,78.16569602427376,68.35271575610805,74.68693894912617,57.86433100043661,64.69159079637606,60.73226344267352
198,53.79,79.84221245812769,59.923758523381565,67.40241218613731,79.58317731021606,63.22353690378431,70.8145601029598,53.90592567477737,58.65899286855778,61.28664227660407
199,49.2,77.80144021490831,56.886050826138046,63.98166288441764,80.88104756095098,62.73459258971272,68.43720973236913,56.85335882725085,59.10020223306298,61.633312190367214
200,55.43,76.38261167337762,55.54062666330642,61.53779176914986,80.26762525085893,62.316833892793056,67.59120058563516,57.51394350328423,59.19101146989466,61.38064282511076
201,55.14,74.12341561788936,53.773806213466464,59.63584579396738,77.28263734885887,58.10545606936998,65.62538627521523,50.885673357751024,54.1468233943302,60.63022146237358
202,45.06,72.43805781923659,53.4519173821824,58.46879406086583,75.82731502157748,57.67638042550779,63.77498124663639,50.86924947009372,54.41625767131477,60.267856021005606
203,50.11,70.63052919975847,52.64714267680082,57.393961972790045,75.4296556939672,55.454671756766686,62.245210417574896,49.4404554473826,52.05041370548374,60.01866425923671
204,45.13,68.99823643059368,51.7301247402109,55.92981512140464,74.29490441359746,54.17745661827138,60.70813072694636,48.58462817554819,50.99086875816256,59.43055351351166
205,45.14,68.87526567676272,52.79861209650008,55.9394564192091,73.51727690832209,56.97098266046535,60.92829755113272,52.557958567022645,55.08291341784336,58.741769093943645
206,54.17,69.82401990280682,53.58473573232978,56.78568449497618,73.11299918763382,59.60850492587036,62.6130406644233,55.41944523330382,58.32440194317937,58.01797286977216
207,56.86,70.40155469216295,52.51971334900702,56.53069953417717,72.38654213367525,59.1581173826692,63.47044675140036,53.59231825518823,57.2659053291129,57.22582447535808
208,51.88,71.26129742555113,52.47284569522566,56.614608296292026,71.58802374643228,60.72438620765511,64.10768601419105,54.221322418194845,59.10794895269626,56.48068267045793
209,56.5,71.80378672891409,52.32191938793547,57.17927679477896,71.63815007466809,60.646615878814885,64.63386510458696,53.355226532672624,58.68403498180712,56.073327312784926
210,54.02,73.05611974076119,54.57615585878893,58.87286969321583,72.42294329560426,63.41841742464595,65.8342782541962,56.679924931287005,62.10464955796794,55.8669614380322
211,61.17,75.21941645939783,58.66240731943963,62.41232905296813,73.68047166181411,67.19555793123378,68.31655878425445,60.90581943367506,66.48479640488004,55.79892924099185
212,66.75,76.25135529767803,58.81060543416331,63.88135128551405,75.06006980468017,65.75089576379557,69.4269499995165,58.65923284845947,63.803488332852126,55.90843164911254
213,57.56,75.5436335167456,56.12905738223371,61.950776129078136,75.6986689535804,61.97245010335647,67.95156198431539,54.18241199273245,58.71950148517167,56.01094937904214
214,49.98,75.66292457875075,57.83416931595137,61.97809173613289,75.90826824174528,64.24831844675114,67.52813218340333,57.54547770440015,62.11108270340254,56.052971122878986
215,61.240005,74.17020748854388,57.21687785621639,62.21652229388947,75.84265689459035,59.38651088629222,66.2302029902364,51.59838419453423,55.736458683427365,56.18810506856893
216,45.58,71.0820450695149,52.40512505104013,58.41757308746445,75.44432393918588,53.55654861931629,62.45775261716568,45.978539067089976,48.92289458257871,56.27960898406337
217,37.77,68.08731482554126,48.0383876074063,53.44209083673453,74.68938084988014,51.18297898472056,59.03627495539354,45.502120019816765,47.11117684025542,56.131394028644834
218,40.23,65.21139568376938,44.48735448011493,49.39672437301797,72.13207081406932,48.48647218558604,56.48119631165101,42.59234266103898,44.759508529318566,55.42360909510671
219,36.88,62.25673787320312,41.64206435211051,46.04473141821741,69.096228223781,45.26195908066384,53.80005243639793,38.41870483478588,41.93047388202291,54.49176713687071
220,32.64,61.50790795612973,43.75113403331418,46.19463886346887,67.27292408339748,48.81419210746363,53.48052972274098,43.125645365358544,46.874160900866656,53.64197725414181
221,46.48,61.5730393434813,45.45256627520603,48.05491253923273,66.61822523021591,49.845339433085634,54.55496184431396,44.15746631877475,48.14013487554628,52.88656262538012
222,43.99,62.22699720608925,46.222194450425306,48.85754005602031,66.6929473932874,51.402177468952765,55.55710107304829,46.07640034489217,49.95781001367451,52.13362357876212
223,46.47,64.31323090506959,49.5837276588612,51.22606590250698,66.97604368397305,56.14776739421757,57.9023530792454,51.34592954813719,55.81891072543727,51.29999234274656
224,56.45,69.45976409344138,57.31356870572616,57.654512783238616,68.461405600702,66.23252279595268,63.57820614760356,63.13863454067301,68.86148998837137,50.6841786539851
225,77.03,73.1755876300623,59.57860848232908,62.46500674647446,70.59488586909794,66.68158834460772,67.99989056837542,60.96997827089876,66.89536412509663,50.49696485945618
226,61.43,76.08823632731286,60.52594809000536,64.32133127929484,72.3340412674649,68.6610857195973,70.00621517026896,61.83106825987534,68.12465485620842,50.51651269600908
227,65.73,77.75112863902912,60.41526262307111,65.16303762849336,74.12877937920068,68.36095085589213,70.98201976242385,60.72736280047072,66.79241695744824,50.891121322536605
228,62.045,71.73392310630827,47.254769024936266,56.50339234746985,73.3833849638777,47.86611150921374,63.57390335006812,36.52569705839768,41.93879739545497,51.25770956813946
229,10.17,63.78792753080614,36.42932197191643,45.0358895929308,70.74698260468054,38.32237185004177,52.9243320937661,27.66145838575493,34.64601027163975,51.25109959540888
230,15.55,56.39444147210566,31.85743960390685,38.97819902977862,67.37630910911211,32.57419431254211,45.56481792676179,23.64879655144671,32.49205592847389,50.850909953396666
231,14.96,50.47279004199188,30.438977347489253,36.20900779165008,64.4187252278148,29.1379852529456,40.85442505374385,22.40383555377237,31.66692292809951,50.10381041771962
232,14.76,46.915605850904726,31.410159168906446,35.40790225266002,61.78627622173485,29.57532757289472,38.57277614184023,24.98890958013845,32.42222177708406,48.8823253486731
233,21.060001,45.54277766737036,33.292119449469794,35.538354485180285,60.21830648656859,31.715259932506967,38.50540073189923,28.9235253192282,33.8937911647268,47.39156177906943
234,26.01,44.75451526329407,33.8450752446851,35.24787354980073,58.59921682217009,31.44356058206441,38.57357607484584,28.474906048986817,33.77652309119112,45.56760506176029
235,22.25,43.67853800796815,33.18888599000886,34.27912520879008,56.55421756454213,29.722565768011663,37.59881139559825,25.54605028802522,32.87011479235982,43.55790390054833
236,18.27,42.97402016923188,31.753296746923763,32.84763246472845,55.25068041998851,30.00741349096224,36.79639438749636,25.77711935704332,33.14231936364803,41.68193469717964
237,21.54,42.228655225124896,29.907223987096344,31.28299297696976,54.52143202085772,29.24129239044651,36.233165768419525,24.935667723354484,32.78924577566629,39.9288183627779
238,19.19,41.52074819654906,28.2794487343264,30.48810375946804,52.86804207121338,28.7310930143811,35.60562043060472,23.29986577439929,32.59793337702704,38.09108595707741
239,19.02,41.2701586571072,27.639531801053767,30.530321276382576,52.33699180983066,29.45551444934908,35.471183268664404,23.98084032172832,33.03722500740563,36.6536863392954
240,21.64,41.265098028303285,28.191041401598405,31.068935114842027,52.52427717731272,29.86031844175156,35.68750199407642,24.571094045873657,33.24576122670779,35.46091676006345
241,21.63,40.94416490645224,29.114456697146352,31.92398981979996,52.54128627911623,28.874920968789915,35.43627671840378,23.20209501533194,32.70383819170934,34.37396779203952
242,18.52,40.31515653327192,29.989120286176032,32.38558484542709,52.80555046278032,27.7619320763465,34.68495016831814,22.245943514072803,32.1917758137756,33.46547545721993
243,17.11,39.290450773431935,30.88615252814682,32.47004093012473,53.459259925139165,26.08462412983439,33.58630112754373,21.420536852407032,31.529730207463547,32.718430653801164
244,14.449999,37.71698255139553,31.49077557517716,32.82801516030927,53.03834780810792,23.56563088499233,31.98032404917667,18.96147122020636,30.830024597282083,31.940841040089207
245,10.48,36.60462939518289,32.29403672310865,33.59262901863548,52.97202073142164,23.549124898947607,30.8962716806678,20.30220314443402,30.942423604917824,31.31362199073722
246,14.13,35.86439665283296,31.161102132696385,33.062578673509776,52.95159717873628,23.428560259394065,30.48510822087072,21.404512931252533,30.969280303037777,30.770482215535505
247,13.88,35.20975042682281,29.18929463999495,31.331997293910845,52.26404212989267,22.82603598396003,30.070477683020364,21.29683563343676,30.829458328917585,30.258645081895445
248,12.53,35.44327402711602,27.311487695800214,29.429085083861068,50.04261975296411,24.74658250660981,30.42544584917329,22.54173979376596,31.486415940296578,29.761600393598616
249,18.529999,36.79548498997419,25.52799916822756,26.93500133179636,48.87443127295984,27.90411806300696,32.11312766371606,25.554226445377303,32.97463024971658,29.49225663534889
250,24.17,38.02483466351799,25.25112130411709,25.96031664584933,46.9408753135346,28.67746803178918,33.59553824867167,23.66993583366341,33.09169834000087,29.3001022019669
251,20.98,39.60227307936645,26.90053263960196,26.88102479969934,44.72170116936917,30.973722036305777,35.00658217900567,23.18799724865148,34.25346841017854,29.175485270213883
252,25.91,41.64946162732555,29.41297906431916,28.75188074709269,46.16111746036006,33.834417189928764,37.057420947574585,26.51561961291005,36.006696314183685,29.197536055039603
253,29.93,42.89310484062749,30.158828178403216,29.92051129533691,47.127764924687554,33.46146737184445,38.2614085346668,25.154994617884963,35.244031766286945,29.231657407902613
254,24.45,43.209398351046,29.192083880080308,29.63582566407432,47.89264823413144,32.22536457966382,38.06401875027177,23.446615589365443,34.24050528531394,29.287008561717165
255,21.8,42.9581857058945,27.594756603608133,28.623024170409938,48.49639135485561,31.170324518216336,37.361252343800416,22.625463308237407,33.61098748111424,29.354506066695865
256,20.89,42.0801455575464,25.70331922201516,27.263756956407533,48.369896685626266,29.227076738902063,36.2787787904342,20.541098926385967,32.63890468252231,29.409253060582493
257,17.46,41.206618715419424,24.943281822515782,26.333455921750765,47.696778322447074,28.518369777320626,35.29389495866563,19.805960494229662,32.41999670027635,29.448401360859712
258,18.49,41.13968116354466,25.918722234644427,26.473305262000096,47.39303112969552,30.006156754108684,35.40118702558661,21.86689946953785,33.30664875895591,29.49106305110105
259,23.37,41.4437609600196,27.000553736519304,27.15813422336405,47.49109449583597,30.760262018845395,36.06009394739506,22.838959112174354,33.70622371560592,29.537438114557904
260,23.13,42.33356433372389,28.63516420631351,28.18185690764188,47.58431616220562,32.62864659426878,37.106810495410485,24.887842255053243,34.8211471828708,29.57946196348161
261,26.88,44.00996709288755,30.897572624345344,29.91728840735904,48.17512141910746,35.60239122736629,38.98099458512455,28.28260004935113,37.04758598177929,29.63939799647043
262,31.92,45.94206212203412,32.41954621168898,31.67699155853592,48.98462835974329,37.825352422787226,41.09710367677759,30.31244478669648,38.71849446424651,29.725990744327795
263,33.08,47.92216576203848,33.312587208979146,33.07329567069811,49.69193754365177,39.854319338913264,43.02886189202707,31.837582319586,40.25921595513744,29.84774896812918
264,34.94,49.14318350180277,32.58117899073321,33.49732752645124,50.13296587068728,39.612512221838266,44.02955703117759,30.420633620618485,39.49329694295997,30.01030798539044
265,31.27,49.185083150601926,30.391909710456485,32.43255354337759,50.31284975278057,37.57444291014312,43.555398847188656,27.322840429219315,37.264523602727216,30.20374862684197
266,26.38,49.1380134084823,29.779611516746,31.634744570405385,50.41104363430616,37.72022859532883,43.057440551195945,27.50882906319753,37.50183004410223,30.41228274105728
267,29.7,49.52729449040222,30.68698184027088,32.15797443411483,50.74571034281142,38.995890179723766,43.52877370862296,29.102358762979915,38.780821875904735,30.636569220222544
268,32.75,50.21769982685003,32.0295262442823,33.252457507999495,51.509473746047455,40.09546124854149,44.44815776283999,30.561097646230024,39.77182098499251,30.880797187182942
269,33.7,51.03935311865,33.74471101861008,34.437518259161585,52.16315794736401,41.02859994028132,45.34909283584342,31.53732746592999,40.54073764085416,31.132462426008665
270,34.47,51.44951666219007,34.44427348288528,35.08841111530594,52.81619799210237,40.5528208394126,45.67754532794721,30.850062919072634,39.851532203914765,31.395337252347225
271,31.88,52.0249379443419,35.28961742217247,35.544953932476574,53.765516381424106,41.56165424435177,46.06358457610754,32.59114868208735,40.8316732749948,31.67558325542868
272,35.13,52.42743055137553,35.94956425688822,36.08199527105394,54.364615680542016,41.579438018118616,46.472325080932364,32.72514377578773,40.7099108410197,31.95063390414737
273,33.7,52.55723020697017,35.694903479465175,36.17655577266456,54.4995475378937,41.20335583079128,46.48719120431559,32.11727257973724,40.24898523301305,32.218371481125295
274,32.7,52.77854219840668,35.09059619546337,35.951303058632,54.901080225320605,41.67381327208583,46.60177529210876,33.01659726129515,40.73302048453442,32.50783355446613
275,34.44,56.66262953767096,41.44256106051118,40.119513970968086,56.20644037509227,51.78192671758477,50.81687069892107,46.52619004342597,54.04507191601651,32.875078587168325
276,62.045,56.719172170646495,38.00644462473636,40.89535215241513,56.10197754490693,43.66129313643667,51.66763734195156,33.29592544650701,41.93558082273768,33.278409018770994
277,24.0,55.44723658998822,33.33101513932419,36.71068367103202,55.79144776230254,41.03565198125183,48.66593505030796,30.14900584312906,39.30664310153498,33.6998263566479
278,29.06,53.64021740152946,31.44878751273001,34.16212237619836,55.29196117325174,38.82705379345533,46.289662484188,28.0152140218783,37.48191171226252,34.07604747970778
279,27.29,52.03484448309033,31.23764730098592,33.16525007477992,54.76386224364236,37.831642422315554,44.79739588256852,27.5103047290842,36.95754299656351,34.36849877638537
280,28.01,51.61111154967087,32.93950477042284,33.840989271095914,54.86121409042519,39.64615993015848,44.80185024635766,30.660794559771407,39.04959936578996,34.60247497035281
281,34.15,53.0974460165277,37.17301126688535,36.97347429389631,55.71014088754277,44.375288076202565,47.022851605914845,37.10102571672781,44.22369656146561,34.813933050212306
282,43.96,55.6754364256204,41.47295851472439,41.26186040471742,56.89492587232662,48.48675005705114,50.299267732380045,41.55955757784233,48.64751975048406,35.03419881348095
283,47.42,58.31703413918032,44.14542522195345,44.48545148159632,58.478035392167484,50.98459559932908,53.12583942805316,43.79136224314898,50.7790086067134,35.35827693509616
284,47.56,60.77924477114515,45.86447283066359,46.45465919202951,60.029417042901606,53.15809777904785,55.33547752875697,45.73328802791713,52.655916678820255,35.78882403467131
285,49.41,62.35022057034303,45.551341160704105,46.967231000982615,61.06978043878299,53.1187410751718,56.54953164119873,44.784369605098206,51.81735953955962,36.30880995953431
286,46.1,62.36751596395907,43.03792639603275,45.407934223666665,61.48129123791146,50.39458185508543,55.9415993976294,40.85946042150549,47.939877962852194,36.9093743991046
287,39.16,60.76803728871918,39.30234451417326,42.471485414412335,61.015869164378536,46.09463039707266,53.56150820395108,35.470120199801684,42.97785984765881,37.50764008382719
288,32.12,58.82822501115532,37.10786303883892,40.06881084893351,60.4162099121567,43.94371158915441,51.11488363507451,33.632518309486315,41.29741953190368,38.093098420112575
289,32.89,57.34838263216509,36.26637982884723,39.12838434649519,60.169295854366936,43.41897237816859,49.77731986656644,34.18948850533768,41.29189999416496,38.62291510059717
290,34.72,56.15111027214628,35.99590563895537,38.71604835331883,59.76445818057474,42.55504473210895,48.95772534971249,33.86970265582363,40.74235022948407,38.98430799183726
291,33.32,55.43176841176393,36.51854818343174,38.491578731597016,59.31746403738687,42.61491761249206,48.48293563966649,34.433752258774646,41.07450767445595,39.18360077475091
292,34.76,55.068421999920666,37.6363914061671,38.74959080729621,58.97466327326666,42.78350559851139,48.363577214881936,34.859116634508176,41.383542845391965,39.26331620384688
293,35.13,54.57871143423317,37.68920803540598,38.71978698757663,58.60295124625418,41.93700807162664,47.989208568256096,33.820494145457424,40.566798616142215,39.24125910376058
294,32.74,54.73822649589939,38.75140539216682,39.19293472987427,58.72501260256296,43.43252913752684,48.18762984521099,36.07339388615677,42.24487702444394,39.19005918122778
295,37.8,56.67014048757627,43.05360929311644,42.36957394949752,59.33471311909207,48.55860930199727,50.56103107285818,42.46908982556921,48.44369682065443,39.11755577970345
296,49.11,59.29409757327561,46.645426373172825,46.80630974129601,60.50706546089923,52.08164056391856,53.802860622264994,45.911534152435785,52.06251795491075,39.15529156669971
297,50.3,61.36408000172091,45.076690386390666,47.60985928612689,61.83750561548365,52.90647253687241,55.8661951864163,46.08682473500739,52.098514940163234,39.32193445246329
298,47.15,62.66113347875537,43.65056140364034,46.49551471774765,62.970438100809055,52.91850521334628,56.6580151872807,45.809003791985056,51.4724452682351,39.56373314919086
299,45.93,62.9588685434437,42.6946246212406,45.8848206002221,61.52134262045028,51.56755309242851,56.44439518321919,41.67004937678575,49.41532071031156,39.54642933522739
300,42.43,62.66847602171213,42.21322493846404,45.24587621707735,62.33066852361641,50.42711807754522,55.71655719228252,40.72099201823426,47.99599957845636,40.11966132704807
301,41.46,62.15859872393582,42.792637465296494,45.294832117020725,62.71104929830548,49.653001857147096,55.02402992828298,40.168806684808565,47.20104720834893,40.63970619434306
302,41.14,61.49984968364163,43.48461319653953,45.8037494951903,63.21311251366909,48.719067442575366,54.344701558876025,39.75868524300564,46.24444521850243,41.15942266808839
303,39.89,60.34511691882647,42.70429118008735,45.39997699534769,63.63069438329277,46.57556696074072,53.12887496330077,38.17001829386263,43.91694751485616,41.60021522539593
304,35.79,59.67625504127187,42.73495808541824,44.880188948649234,63.89232720838577,46.962759796498624,52.40204320388168,39.90876951555308,44.76778994101349,41.873164997431466
305,39.91,60.22191881561498,44.69273096404492,45.92904847508495,63.9162367849061,49.7382747155452,53.349117570613984,43.7318345970104,48.36318987890027,41.9700579352795
306,46.46,61.13505497204083,45.63785602034777,47.0552236315998,63.85365676282506,50.9886457864417,54.75568187611656,44.76853514176082,49.64006820349849,42.02916877422042
307,45.62,62.371086191268326,45.87832851235551,47.42022043153886,63.89245351359718,52.7278096051561,56.07347045869119,46.28354931195565,51.52099699150196,42.12964035972514
308,48.22,63.23891245818689,45.23193633191115,47.21888992454777,63.614880970823954,52.80532732357349,56.88390784771775,45.26254429481005,51.181315966103625,42.2460895544735
309,45.87,62.97850479364458,43.17191938464627,45.967331584664,63.04173318247754,50.46431917247983,56.2547689591523,41.40361274348536,47.95441990285945,42.45366374908207
310,39.76,62.21347412812072,41.42436468972039,44.48729553768293,62.598086127392094,49.0662215263156,54.99530391303413,39.59191184185693,46.42054836460078,42.74665394799501
311,39.58,61.97718233861072,41.572575434965216,44.29094145602148,62.73642822545191,50.03730651373737,54.71965962982179,41.3282801052254,47.94883300234132,43.09320597689417
312,44.1,61.647028936326585,41.54123911201384,44.52592809168021,62.81609734263703,49.348867328413874,54.66022460750491,40.61185168505296,47.1027143910908,43.37674012564606
313,40.95,60.851078755049,40.57149295983304,43.89269691426501,62.63302214886872,47.61530304073876,53.79748423043255,38.59654678262801,45.09409945469699,43.57084597454437
314,37.53,60.49147939781096,41.08976534399454,43.74340415437575,62.724690261138,48.2351248148757,53.33718172813553,39.93256541738314,46.12964220167613,43.72109023369293
315,41.64,60.991782760562224,43.874264773746255,45.51317172581533,63.09886523977301,50.30548615895524,54.152881834304274,42.74965580185291,48.80680746276973,43.8209345033143
316,46.04,62.14133701170948,47.20793926271833,48.42391742454727,63.83990633547598,52.46427799171819,55.69809137037405,45.337775888900886,51.30483404251736,43.92733822358167
317,48.54,63.63035756939567,49.33207294546976,50.786321678454165,65.14925351975457,54.418867979017286,57.3749825096885,47.89126308697962,53.358038928713405,44.11236693795316
318,50.37,66.09277028969876,51.94094918892648,53.14744603955208,66.72303329464579,58.681736226959416,59.932978803814656,53.24473473372921,58.36476908874671,44.32138522214554
319,58.44,69.17213344566603,54.59808244349009,56.07775220535807,67.87469263264991,62.72457237627401,63.2631504282569,57.0562092069526,62.66504894030914,44.52565864056254
320,62.46,72.32207595377045,56.39053864107302,58.64956207943901,69.01962832323319,65.85564488579345,66.43359648234724,59.31366646069707,65.61249893347748,44.93528749204096
321,64.47,74.47715441331789,56.2091769880062,59.66594011567321,70.06394086205806,66.06963959531546,68.26227701456318,58.10472349914379,64.85917255087782,45.61491057360788
322,60.4,74.84951901725599,53.66851818923323,58.30597822300803,70.50046851339359,63.27405056800177,67.87210337581595,53.66421539169779,60.68884392116371,46.47023262459664
323,52.9,74.07808888768723,50.89589565952799,55.7706621346778,70.59105461101844,60.79974831713107,66.2648527199005,50.679875856449655,57.62188393695712,47.43785684922572
324,50.61,73.21161829670449,49.78310885542283,54.11581967510221,70.48278157362216,60.06198273657739,65.0697864909077,50.28126081940638,57.10378838009159,48.42021668185289
325,52.32,72.46901101638001,49.91748075967059,53.8338727618404,70.26137274819024,59.516335802929135,64.45497903366383,49.95879940449724,56.7331752084184,49.36529121607118
326,52.02,72.39001131681538,51.301293286424105,54.78613827276176,70.2633852112254,60.59671689995963,64.59556094413935,51.63485271924266,58.37894474364088,50.27095010398142
327,55.58,72.93226485045035,52.94668811618606,56.23303183226826,70.86016049445332,62.08648686856687,65.46600593910786,53.91821517184778,60.26911907311973,51.1726345879059
328,57.82,72.80865415021492,52.43832648094669,56.25772029092563,71.1148254820501,60.43477677823429,65.43152461639232,51.913932504205405,57.89845024821277,51.93285723504867
329,51.45,72.41219893228678,51.24922606810627,55.053846378523694,70.83653720974553,59.68341233658524,64.69870598995229,51.06800756094572,57.050176028020815,52.50222428740014
330,51.92,71.81714139993407,49.927694641100125,53.73658406766328,70.50776895461321,58.80821826566762,63.98018511344412,50.168773398122646,56.09659694290077,52.9793632743784
331,50.789997,70.27727036413332,47.42479268019199,51.74791693432517,69.58056239763604,55.48333461940984,62.312931061760416,45.93571739024751,52.0373158550603,53.28761535300366
332,43.6,68.37369926189734,45.15512592267766,49.6251810292467,68.52372459201278,53.12774242657177,60.109258777208986,43.42454243799187,49.6235895835829,53.48018027832274
333,42.44,66.16215395250121,42.6161554035639,47.53964621910284,67.70778871611608,50.41657580256601,57.859880846821184,40.954164069022376,46.84644953748281,53.565512079152846
334,38.99,63.58658860346762,39.973366210843,45.11137800761818,66.77395955588719,47.19170904305186,55.2953798343073,38.0290069456683,43.67815067198649,53.42373447934262
335,34.75,60.85936437691765,38.4401304088151,43.10569756230284,65.42375263571675,44.2518205218734,52.584352146034085,35.2591694458747,41.2304188274232,52.97524993466008
336,31.989998,58.24941032899021,37.86780781451659,41.88064226594707,64.32820228279566,41.90596225066151,50.11344329517666,33.48958291190481,39.50284140676902,52.34620366991633
337,30.34,55.99162889186978,37.88077514955491,41.20980160674701,63.73655499115107,40.303923789803655,48.12340364520787,32.99696311618113,38.49728772715285,51.53912599951333
338,29.729998,54.3293428451683,38.60099693624343,41.20366317347238,63.273141170479605,39.722557742368025,46.82399668106744,33.55561106625741,38.40702160273025,50.47046181592818
339,30.64,53.618972864969926,40.57284442559514,42.38006991256587,63.05616565796825,40.74056090565573,46.574244966194605,35.73068574585826,39.7526689047687,49.208234895853785
340,34.14,52.99077705531636,41.23318070137942,43.33216701653868,62.96180724469589,40.036847210098784,46.35867144152993,35.357782239684795,39.09646701957132,47.84109044683297
341,30.89,52.03847365283158,40.08239707950775,42.70660677562991,62.87461875725803,38.46642294365741,45.39599417101449,34.15008759463763,37.65920212734815,46.41135755538368
342,27.92,51.90460275925575,40.11756887071234,42.19501593715211,62.59648205120716,40.12286105907052,45.27500219882901,36.73539318055797,39.52193454456084,44.86683006745554
343,34.46,53.10146252225061,42.07687425257082,43.37442874027721,62.50858204441168,43.72814227466345,46.97674178340196,40.994585946848005,43.32128371748866,43.33708870961004
344,41.42,55.65757686872672,45.65261688938814,46.32032938951889,62.74734941606536,48.48066214586108,50.112348650011086,45.79288724700885,48.74710719950888,41.9434327967138
345,48.53,58.74265744059724,49.09030793013191,49.90242096829654,63.50519331505986,52.25509130057726,53.54832615005336,48.69121714345897,52.53499206941419,40.891992433791565
346,50.95,61.06790270130666,50.26915235980566,51.97861761314332,64.65521489548935,53.02955275521991,55.74895868918347,48.184232235024,52.3554492113917,40.264676550444165
347,47.23,62.49608624882929,50.33030934317146,52.4110571858028,65.7362906711826,53.00792930302614,56.59430262847066,47.47137404216081,51.61868144200818,39.93795864991044
348,45.99,63.90792590199519,51.125068045288046,52.93769518513351,66.6438062457006,54.730707125646646,57.58235882613252,49.28717986316015,53.47804151007616,39.8258964561718
349,50.37,65.20596455967865,51.43152658991125,53.42995711609153,67.45758230248217,55.833536868918806,58.836927440221615,50.29545752516911,54.46229171070081,39.94056895761296
