,Actual,Gru_predicted,cNN_1Fea_predicted,cNN_biLSTM_1fea-Copy1_predicted,biLSTM_predicted,cNN_LSTM_1fea_predicted,gRU_biLSTM_1fea_predicted,vANILLA_LSTM_predicted,sEQ2SEQ_predicted,sTACKED_LSTM_predicted
78,46.21,44.83134031828054,32.056892111115715,57.06425090012886,45.09773657787691,55.40852569898723,31.048105587663034,50.34922306442628,41.047084580700734,41.03861869252473
79,42.11,45.145419557541935,31.27628807892933,55.9234854985832,40.93823797885296,55.26745362306229,30.183481152090483,49.51288712986752,40.10301891608523,41.12995274468916
80,40.97,44.67226054617823,30.7333841471218,55.39188058639492,37.18542962800258,54.69631517237752,29.88775770071466,47.63450236846624,38.518438448032185,41.61246741875572
81,36.71,43.714632335113656,30.055063233557902,54.85813128036786,35.458704887105206,53.80000322264048,29.95352283467645,45.91345505917327,37.47426756478671,42.294559636067326
82,34.92,42.66895739785626,29.627171035884626,54.49853206981007,34.49193321897807,53.017366483794426,29.91347367370312,44.840513558590864,37.00528193101548,42.909795907967904
83,34.87,41.55582340442067,29.22244648206328,54.23079184115849,33.377667462127576,52.2116663424636,29.86975186599028,43.32846274464728,36.31570294979801,43.473194437140826
84,32.26,40.823334208991845,28.9545312768311,54.03290449722388,34.437772382925075,51.735700259998445,29.91802492625156,43.48215174890488,36.56218538536032,43.94477121346724
85,35.62,40.87244678454938,29.36912897728516,54.51367312839047,36.959653995445954,52.126043228057306,30.00285692313921,45.23618400509294,37.65515984296783,44.27488873164782
86,40.81,41.55351520271921,30.306441290470897,55.67934477087608,39.25606525369975,53.003193380766255,30.220555711193708,46.96303160188733,38.8249825256101,44.53562245126367
87,42.87,42.84682295348369,31.488404369481664,57.18910227474208,42.65775145088626,54.23465249464949,30.719700606228702,49.552915814858025,40.83596230604242,44.78105502734242
88,47.62,44.68304952767957,32.97850865273152,59.09789200920116,46.52247780100974,55.93315760829352,31.41686873126622,52.65980742570824,43.41341573597895,45.00797359203187
89,52.32,46.40784952619041,33.990152506516246,60.66832543456784,48.11170445571347,57.35022219931601,32.16498668595752,53.94829773614742,44.19847980951752,45.24596407907639
90,50.37,47.34462201801049,33.94999351981679,60.918828608577854,47.460121452826826,57.74247874104351,32.854104026834705,53.108127208439456,42.95944458198514,45.52938146476804
91,45.27,48.514366519627394,34.32863539441164,61.08011234101446,50.04460745214088,58.6064498066183,33.2512785273487,55.998360583453824,45.71792431471772,45.712406968070034
92,55.71,50.06343791053764,35.79268678168275,62.4079761049934,52.44109786868287,60.33956305416037,33.90254880613386,58.67919538927403,48.257891804441336,46.04334352556403
93,58.53,51.63014842993421,37.66781400036019,64.28044889171416,53.86109238670383,61.79974261922257,34.81728914042289,60.22389608857538,49.510556590730246,46.55152763629442
94,58.2,52.86013699595925,39.4000635337172,65.85706234099119,54.51059800805916,62.71117701301016,35.87270319969807,60.77434262787833,49.661352897049085,47.19187118605735
95,56.92,53.56085491183926,40.54828591592096,66.82778773525857,54.69907756860734,63.0987091870616,36.96522718568319,60.52605458292052,49.01501546867431,47.91296828921767
96,55.05,53.75621812552615,41.15667576374253,67.2898375952075,54.40349744911136,63.10280438362871,37.80219973716284,59.9178583262094,48.13134650761172,48.60264406599037
97,53.59,53.78736395687199,41.3917586612244,67.46530559939019,54.88625783497196,63.12619912474481,38.44304215632575,59.9928972189427,48.17667661070363,49.26003852509634
98,54.94,53.88616988131841,41.24330033985478,67.37136179014072,55.98163356693017,63.36865709895344,39.02332406407307,60.41811264722348,48.63851798791824,49.90465969381891
99,56.11,53.95954091217711,40.77412111497311,67.02242125937532,55.85668167385575,63.54142227340184,39.15246794926982,60.32405715079491,48.47236469447274,50.429358615432655
100,55.02,53.74933819529341,39.98057253872869,66.42764235578043,54.00525447458396,63.29852499628873,38.86678331384237,59.28800964837618,47.288141811538125,50.89841870732328
101,51.99,53.67901994733019,39.21801715468535,65.9167628611277,54.23760848198975,63.22488591620018,38.74146285307691,59.838776357592565,47.98699827443309,51.444051529206895
102,55.63,54.32810860321687,39.310047390266185,66.26069236045734,57.01828045721008,64.11493593809551,38.9459658009204,62.41033642737844,51.002425531409926,52.04291446065098
103,62.550003,55.4580329025776,40.14721353285628,67.43545533932193,58.915112217693206,65.41786367788673,39.33256352557334,64.33323969837016,53.03621183381506,52.65887297630975
104,63.660004,56.79625379096535,41.14349667660838,68.79852290215412,60.72850620957448,66.59272345230654,40.0016255719896,66.02567275237696,54.71057017933703,53.34498965497504
105,65.23,58.02077713102628,42.14623161640666,70.10598514141691,61.80450049305236,67.54612244218909,40.8124335403114,67.00837845805611,55.483382169328,54.06941503607264
106,65.03,58.23253602260549,42.49020951351392,70.72739026850994,58.942885096230135,67.36482436725723,41.39940923299295,64.65979811844332,52.26188462109427,54.79577260536871
107,55.88,57.49562401488418,41.91178905875165,70.26979300410125,56.485439540239724,66.20919712507894,41.89434352137576,62.23511413498978,49.40439048118094,55.53074125617363
108,52.75,56.80681195229654,41.50345700904526,69.82144343812227,57.3591124987726,65.64121569865682,42.350864865959096,62.48445203943116,49.98769911148195,56.1720490385828
109,58.08,56.79066198619826,41.92599194502757,70.3201862593125,59.82803577386883,66.1238532286204,42.82097854023926,64.1980088619123,52.19928395720706,56.6976637950652
110,62.95,57.53697060858809,42.91300133000816,71.47241821124607,62.96421920889179,67.21021952813098,43.49600468201962,66.43467120225199,54.82618130133248,57.17553228248107
111,66.66,59.710336101624165,44.91662092533759,73.56262143072207,69.91297480430312,69.53909080353806,44.548593055663495,72.12567652181926,61.51395001952199,57.60040148050663
112,80.04,64.36696178064732,49.32651845700439,78.08886349686043,82.51565929872551,74.36683613257082,46.38753735121755,83.00053801808309,75.07896103234322,58.062957655667496
113,103.02,70.50624220807414,55.118206045627005,84.40109524403415,92.7997328465944,80.33860812877904,49.13394742279508,91.9839696904264,85.54439222163948,58.76821007101909
114,110.06,76.50466276521634,60.11022087768439,89.90272378271446,99.45672057822314,85.27014807625814,52.56503713133342,97.48079568040528,90.8066304606305,59.80535210779302
115,109.8,82.59103325299613,64.72294604950814,94.4590469290912,108.18353234204756,90.1230676954607,55.9627174816961,105.37752599170072,99.70413746318395,60.97430363043829
116,123.53,88.50658192324391,69.43818516012452,99.03676933898409,115.2372850545336,95.29611999903204,59.4586676580455,112.10798154974336,106.82942209097943,62.46134396207476
117,129.2,93.63051420544578,73.48053879989334,103.07533306047534,119.2905468087948,99.58318024821544,62.89552042502556,116.40062615788192,110.5362153240394,64.33606910690743
118,129.53,97.03876760876354,76.0374082827212,105.53975534225371,118.61741562615325,102.02302390477924,65.89977151828016,116.70702876503296,109.0770446664951,66.58048253747687
119,122.17,97.67781931015485,76.22093265542318,105.46297412952642,111.82457160986364,101.66217007490953,68.00215608609034,111.70622787488615,100.89807340779456,69.11900553968408
120,105.99,95.40849219283348,73.87499557904916,102.5887566959954,102.01208600703907,98.69636170870216,68.96323170808321,103.8114781495668,89.77016599274313,71.80879765726834
121,90.92,91.54013973229516,70.26848254119977,98.40261698184943,94.5643679389853,94.97528740834088,68.90643505460339,97.5754170585413,82.08821012686268,74.46658767513364
122,86.51,87.39945670004407,66.8407211105987,94.8019861354328,89.59265783608883,91.8367064218732,68.18003653334165,93.19678821411736,77.45491962246011,76.98426984972025
123,84.85,83.83801316186869,64.04380609663082,92.42237165165328,86.87939651926906,89.4689531165144,67.23197619062023,90.45645392508304,75.13227304583502,79.32232925706154
124,84.8,81.18085603801832,61.55885571133332,90.90600971259632,86.04783335016397,87.80325797318484,66.45294322475323,88.87410720061204,74.17910487612264,81.45467577211906
125,85.24,79.1213072263001,58.86274954522377,89.65762999107899,84.73885216526538,86.3512874157867,65.57753166913231,86.94183709819956,72.45903296819382,83.22083725595769
126,82.4,77.28621241551912,55.94161605065758,88.24013354296396,82.50813158285398,84.73981267500567,64.39728857267973,84.66399941783058,70.16430074053254,84.55645211016638
127,79.11,75.02389180723351,52.60282462692992,86.209936121914,77.92833923724172,82.4977819042571,63.024578683385,80.54252658038521,65.4616078230354,85.56256000277357
128,70.77,71.97908337634065,48.82645772710075,83.52972676429677,71.66110253162259,79.36977397074448,61.315459564820216,75.19909920799829,59.646923844235474,86.20675676021554
129,62.11,68.2326709779469,45.19211969003085,80.79517042532805,64.93797365252908,75.72903998121794,59.3544188450708,69.5841826406479,53.89013105327059,86.5092354244741
130,54.93,63.91178440511919,41.92866871442007,78.23903063207032,58.50868629584352,71.7616284386272,57.70188045143958,63.51431207212758,47.92450557481901,86.61331298377418
131,46.89,59.17691813422845,38.94384746742341,75.74244988852223,52.56769528619607,67.50887104505229,56.21254680972553,57.23253369578925,42.6744561299741,86.3501556523718
132,39.07,54.6875030539463,36.83149295742531,73.85353674903752,49.12717173392949,63.6790804445522,54.72619521569354,52.865952175084544,39.82072212509057,85.56608931763321
133,37.58,51.23347279882021,36.24875020883176,73.31402066166277,49.24008002619065,61.114847053715486,53.584934667653854,51.23037534105309,39.43371115787495,84.30379337359966
134,40.95,49.22907511614303,36.83361873673424,73.84940432341071,52.42422565882638,59.95563093018202,53.130278498961545,51.693705880655735,40.56768225602517,82.65061464014158
135,45.65,51.61479516571352,40.6509487709524,77.19047416559206,70.59870430074751,63.20131247559751,54.03233116970448,64.7682314777284,55.73659934179023,80.54511027712847
136,86.22031,54.66340096069589,45.35307580674209,82.00172702117729,72.88236460605373,66.7487355498895,54.4649998557374,66.07081671017038,55.99072490330915,77.93869636165053
137,64.74,58.325132139893775,48.89110226636554,85.48407369911195,79.82845087788449,68.99034190935748,55.29814898278575,71.71224781383981,61.98889602575134,75.31966179493396
138,79.59,61.26056159338514,51.38210609677043,87.40822042069769,81.9096148816651,71.10946466240921,56.36596031894136,72.95957767587358,62.31108747712158,72.90772504152204
139,72.71,64.07140772149313,52.928281066835936,88.27049011824414,86.2347008924271,73.03102024143976,56.97768589051213,76.9689240313115,66.55187572800263,70.48097856816106
140,82.58,66.85000603808813,54.563589851637545,88.8269752110306,89.25222786837108,75.52754886430426,57.282993963307966,80.51055426391402,70.20695035132599,68.26907355252253
141,85.88,69.2880701455982,56.08986216638691,89.23482700586683,89.88911283848778,77.59933859085217,57.25672513878296,82.63415939575374,71.98695359956145,66.4234503636581
142,85.66,70.8865891736033,57.35873276236365,89.2896132901228,87.72057223158895,78.71716344581007,57.004773754350566,82.66395753513842,71.11786353827776,65.11735070798038
143,81.64,71.4005363427754,58.00081118630864,88.79540496840416,84.35793187221684,78.76828639059147,56.87517939753143,81.1931714109674,68.60338306282543,64.46747279602803
144,76.94,71.92404393447872,58.76491157632958,88.43864633510155,85.77249467042742,79.20916780719442,57.25179601127854,82.91199242249026,70.77729210013314,64.38258309409784
145,84.93,72.67090354695213,59.78543456085299,88.7391741966318,87.10421536499138,80.30815475794364,57.688403531827824,84.34493893038119,72.43437243904789,64.59449090191585
146,86.12,72.8050249574309,59.84140100630148,88.45435699829538,84.60703895648807,80.41451818150935,57.776033292552,82.54037194855502,69.65706969373049,64.977079056839
147,77.84,72.36510405056823,58.58513244703352,86.95572353746802,82.36278933378132,79.69143304656099,57.43803810533869,81.01075646424451,67.63465314615803,65.45287388562954
148,76.46,71.56575890972837,56.46726803619968,84.92832574170758,80.01468552613271,78.93202724096835,56.649638308050925,79.60134616789655,66.00246415655937,65.97676865955374
149,74.99,70.05418462774895,53.50739025920267,82.41260181566125,75.09056160734603,77.52097886599354,55.39631829031128,76.14594588337346,61.8866203529408,66.58036340448582
150,67.01,67.72441985490904,49.88493201508335,79.21653916101522,68.85974981373836,75.20274021003705,53.62462084529511,71.76604380510773,57.063603114490064,67.19854449500875
151,60.02,64.90687249605489,46.00985598636299,75.82619293541363,63.33308845531512,72.60345193658588,51.72850760566421,67.79695695483045,53.046665753779095,67.84084257040597
152,56.07,61.79336900420176,42.445329882044376,72.73429718981096,57.88556863200424,69.92707717211785,49.82555911067222,63.65028004396752,49.014099633805664,68.44673062541563
153,50.84,58.35723103516796,39.287903545556034,70.03985888557602,51.88907654015457,66.92506726825725,47.92255104918471,58.84758987211352,44.69238657585258,68.92691103743894
154,43.93,54.68563415514932,36.62794679641615,67.77384515456808,46.36031173985823,63.66567053724791,46.20072192963801,54.03575624319697,40.98534018518665,69.25374495255389
155,38.23,50.96747861306861,34.38660476327205,66.03161451030523,42.09758068118941,60.439712947662,44.84526398660871,49.60721067552594,38.12024759418836,69.39313799788631
156,33.75,48.07425946746622,33.36553451157103,65.46741555634874,42.24175393778745,58.19749230870895,44.01167555665588,48.36431851740854,37.96718031522776,69.23305304117208
157,38.4,46.56743561350466,32.97218715839429,65.7278998412646,45.587849703028446,57.476689315120254,43.77314897115167,49.4629629608085,39.37045153963104,68.72438495266557
158,44.3,46.2510854016015,33.18537936877198,66.36998198811555,50.00938876166375,57.62493170794361,44.14559593021227,50.93242373045416,40.918994277893525,67.86299386092806
159,46.89,47.37154607398624,34.73554901694341,68.00798615683951,54.15603216637295,58.846085818101606,43.17140078758076,55.05044171115927,44.97165664429355,66.12066642110999
160,56.94,50.19249616889707,37.80203220639419,71.13152660318802,63.062362456075526,61.68009586715554,44.20887044008006,61.691808129337474,52.16868911594479,64.80841652476965
161,69.78,53.80568810005682,41.5578114362087,75.00812157754417,68.68021639623633,64.98342288861205,45.147154431724,66.64164243675364,57.16730466028716,63.29953018090065
162,72.43,57.16943788540802,44.74186771910116,78.02794930937768,72.36208849673245,67.51570630041338,46.77527800800332,69.39421764061765,59.33523471060688,62.09119775890368
163,71.44,60.89614121959608,48.11302981023883,80.56798381140875,79.05460764293981,70.46199174771355,48.38127263119637,75.28957326888363,65.74282124839276,60.92222017591661
164,84.34,64.7533547454719,51.91699088911837,83.52676333114458,84.03485809213169,73.95573051791672,50.05774186440339,80.06948670201255,70.66382537197647,59.99437521261283
165,87.84,67.97211223491165,55.25041388243714,86.19039086557099,85.67217724615715,76.55165328437091,51.61977641390152,82.17020340794812,72.03645335733987,59.40546360882682
166,85.18,69.9728019032426,57.34959302820706,87.4711449774043,84.78955069876618,77.78477653722278,53.00394540777222,81.97804933920746,70.64332705170511,59.21752386964431
167,80.47,70.9953799318615,58.15924689567812,87.282803164377,84.51570862722961,78.28818043668757,54.26776029744157,81.80520226082773,69.7655626195111,59.38352080103906
168,80.16,71.7539592523288,58.6458567663118,86.79354630759859,85.23186915707359,79.01606812033735,54.84532448383072,82.95948181104484,70.9628342878709,59.63085578206853
169,83.97,71.9696644242363,58.64522759520285,86.2315140849167,82.96318982539105,79.36089111709983,54.83103224781152,81.93334468431851,69.24472062848237,60.06129072451938
170,78.61,71.09759603817653,57.16981017600504,84.49206817431948,78.12250367520623,78.32300449913187,54.51354654958748,78.3805457338057,64.53155889939731,60.78032533777228
171,69.54,68.98617225467096,54.236175163191255,81.31500723174484,71.60463349386814,76.04941837738075,53.44867630914825,73.47910920400082,58.7935705064874,61.59326280830897
172,61.08,65.60039031178871,50.0889919371164,77.2071900133978,63.126072545941824,72.75379777128234,51.55145364353827,67.08669350804311,51.77443337371136,62.40586894021432
173,50.61,61.65389405493799,45.32873544750959,72.84191895559458,56.54804020412693,69.20606197288886,49.37841576622757,61.9621953441338,46.94448780725027,63.22146828851963
174,46.9,58.15804811995575,41.14929324120382,69.23113202169151,53.3582543689465,66.54987280459072,47.25734965625944,59.39382952767026,45.32287559351265,63.94622873115453
175,48.76,55.267308429729454,37.86997151744252,66.72576522005399,50.3053821237224,64.5559513793134,45.20357879460681,56.9660480864496,43.7405623751954,64.49075584996503
176,46.27,52.81216362962856,35.1408915731558,64.94932106992594,47.21899627895548,62.62616073227699,43.35475390660811,54.48754577429231,42.08545145353883,64.85498263264365
177,43.32,51.22547599679644,33.52778619955986,64.2110688160554,47.29579238330668,61.42685635725751,42.07720893972103,54.459862245498655,42.677847697312856,65.07507338778393
178,48.01,50.35296086202026,33.17998115511534,64.65407973487325,47.78829189118504,60.93410741467914,41.420045300785205,54.484887619429664,43.07883073063426,65.14823593590832
179,48.25,48.79469389336387,32.49797084173508,64.7156789370545,43.59661621586153,59.29044070597466,41.02577094402192,50.06662471804804,39.28831678811872,65.04952680701712
180,34.62,46.5518664207377,31.24912203406552,63.7513941701154,40.23383438606256,56.68965954722948,40.521302293449686,46.26259662686105,37.05418974674467,64.63090836811536
181,31.2,44.340065646466336,30.40373571509345,62.92058302801626,39.23501966625079,54.69204499922982,40.012049708705874,44.43400200990386,36.416251194238434,63.89630456209551
182,32.79,42.706603423025896,30.18056611671589,62.706132475420674,40.34568165012223,53.57604436819726,39.85738902599008,44.02867434531535,36.51163576809832,62.92882554183406
183,35.09,41.72185756487513,30.434915052593027,62.84772575818143,41.73216629150633,53.010315299887054,39.69202126570426,44.033037591112304,36.72414296377752,61.636954832774045
184,35.96,42.03729194190964,31.82137363363534,63.94957190071568,46.20438154620661,53.5992231807671,39.51159062786344,47.30623885745877,39.00119138808084,60.05262379942099
185,46.17,44.57737111881236,35.144975601005,66.90421154901276,55.93485525341588,56.45993018853261,40.11575870031491,55.09927879167503,46.30929675934996,58.47863127594691
186,64.28,47.91730175176687,38.87746060816461,70.38321505738627,61.51399097148766,59.74309395125506,41.34960419692497,59.1614606286406,49.93889553711993,57.04068490533813
187,61.96,50.581874904309686,41.30742367228376,72.322178944733,62.103889145355744,61.45048936435569,42.002006239125045,59.88313105932032,49.71985836436918,55.53731590811682
188,56.37,52.06331598536712,42.486691367372174,72.61300491330515,60.68839189774666,61.91562923625981,42.22130029238773,59.299602777567074,48.32616989993294,54.19135509821724
189,53.07,52.64152795739506,42.91052187463208,72.1536355456547,59.47348854671247,61.964905619680025,42.2498400895545,58.85171485192839,47.4772691577251,53.09709623805006
190,52.69,55.50447243164861,45.03927950833442,73.43788918909989,71.56265400614932,65.0971278827508,43.22491383799496,69.3705548502717,60.048536048665824,52.328040660182914
191,86.22031,56.277742339073896,45.63357815705916,74.07323287614497,62.55748056294061,66.18550455148522,43.319784650830975,62.351104993394166,50.20927902901028,51.77073652808304
192,44.52,55.58454469325349,43.62097891252986,71.53113588420645,58.11552136505932,64.06339602784547,42.51824299546876,59.639794479302736,47.07539634987684,51.3355064827427
193,49.13,53.70382939271492,41.353159572126415,68.1449444216675,52.13954993091683,62.226782271428696,41.1901595800376,55.64717141748249,43.202282292602725,51.12983081951864
194,41.92,51.54658408252938,39.09688868604222,65.42623277050751,48.58366841426078,60.43450832511579,39.77621106131208,53.41459682789797,41.58324632979642,51.14636052202587
195,42.58,49.64203473797024,37.55526310707217,63.59741477919212,46.243591191883695,59.19084924836855,38.46887912375824,51.969186030819145,40.73137098571847,51.29969212731035
196,42.41,48.33334393973732,36.51652394363707,62.55011665493176,45.83121606629378,58.44346842905933,37.59017651925976,51.63954504460274,40.84156900243338,51.56587245836046
197,44.2,47.21802832340326,35.3199186754459,61.67502899213024,44.272085383452335,57.66438334250874,36.791114319273625,50.14170083984105,39.795562726544645,51.79952948285579
198,40.27,46.19787762947685,33.72126562282588,60.730360216747584,42.791615980853095,56.70142765300096,35.85968419752064,48.94026696260666,39.056539831138295,51.911938905716944
199,39.42,45.50250580656991,32.27954422556343,59.92866964514656,42.7371200832628,56.12687529754162,35.11085516778905,48.8853689911716,39.25737199369526,51.97517618652503
200,41.56,44.8993503645423,30.85205922073063,59.054583444051005,42.013528633102496,55.65715252838832,34.539783729411745,48.0915188595436,38.76724397691984,51.98217524974882
201,39.26,43.86974348945184,29.37065536873289,57.84270309266453,38.74597501511267,54.56257722121368,33.63814802413746,45.61872748514444,37.24257623464359,51.81595494399586
202,33.14,42.46044488028298,28.03087458274368,56.62612443394378,35.27585808328978,53.07586078239661,32.58308391802347,43.34186520613963,36.16553953749408,51.55627480676954
203,30.78,41.002860180681935,27.08337639882375,55.83275083427996,33.65422353211635,51.79399724458422,32.06690672817528,41.84810130632117,35.60018648268686,51.39349446613296
204,30.5,40.27293979037247,27.24500263860961,55.98737056503009,35.56150176675156,51.429379556778734,32.02913784710863,42.99261195127274,36.414743417320544,51.17469928227027
205,36.92,40.97333753633905,29.1290760003332,57.80955433790677,40.92862543563817,52.61032628245967,32.551111601552265,46.96618118033803,39.03785828898034,50.86272720778795
206,47.18,42.92710369782289,32.064587357755904,61.0023036062394,46.79124927461504,54.79546732707916,33.59416561300672,51.29050771828212,42.61139010284062,50.50489637756596
207,53.08,46.13740274489857,35.53679656273399,64.54534854311055,55.10835523643012,57.79319588907416,35.37327908671532,57.34690136719068,48.40719894837213,50.17462249733463
208,63.640003,50.16038238199901,39.276202452092015,67.97707859147576,62.84294554691583,61.4086290096279,37.362692072862856,63.237253409832846,54.35407587235831,49.78517302670859
209,70.31,53.61601348669224,42.38366366755567,70.70721956396395,64.3665894900503,64.11998419859097,38.54344893033931,65.19267998737935,55.368597532457926,49.28781512653925
210,65.03,55.70248635438621,44.07211321217446,72.07353350080206,62.93638304095336,65.16128099842754,39.53045086950796,64.68969305338321,53.71368020191181,49.06051682544085
211,59.63,56.75820569195094,45.10081914402015,72.58696690895029,62.46813081965825,65.55312429759235,40.51177909997818,64.63457915340187,53.082413096903984,49.1301091067399
212,60.27,56.658722198617966,44.40604298606842,71.57617560063271,59.93814816374643,65.27422651974838,41.22651747974157,62.43434172507363,50.12740488091587,49.40773737364806
213,53.52,55.56297417606274,42.53057698294769,69.13091139297646,57.06874444763477,64.09679049439725,41.4894961116574,59.52113057441181,46.85975819027679,49.766484038738696
214,48.62,53.7021391934045,40.70679236050388,66.69278771897086,50.26978741974229,62.40056379920693,39.39371225613221,56.12790281958937,43.63542378769384,49.71553234763193
215,43.63,51.59592003244513,38.84412570810835,64.55603328324473,47.41215925521404,60.655634048115765,38.79991619971343,53.5600284267139,41.66885082967286,50.30679682799104
216,42.13,50.13983194104406,37.63825040405164,63.22862371379416,47.318319687331744,59.792269816214095,37.97012885675608,53.70480479407909,42.30221020783588,50.78398030070842
217,47.49,49.96020172798681,37.5236221292323,63.29964186807976,50.49036215265869,60.2926209327834,37.6914693448942,56.19373124295266,45.06952067352953,51.30532860694908
218,55.0,50.94856625074051,38.14935327306259,64.42567200779577,54.14270416299999,61.68141749877493,37.74331453343379,59.21003710573845,48.32376862558223,51.771116264492
219,59.69,53.15384449375227,39.47321863602964,66.35689225072468,59.748090091066935,63.89693001029849,38.303719846206754,63.98324186230926,53.657899901761816,52.23187799897527
220,68.78,56.589535714069655,41.733949563466005,69.33897716183333,66.74871321245368,67.16572335597635,39.37670229875483,70.27799828885934,60.6092019648567,52.71374861030901
221,79.22,60.58083342136455,44.336674079127576,72.81379612389645,72.48589745767404,70.73617632659938,41.02754304726368,75.45515323480973,65.97935980210893,53.34332179310043
222,83.2,64.52382270079144,46.84293810110389,75.9170988533915,76.97235655061593,73.94398102667509,42.98626067368776,79.63723498144829,70.08093743005008,54.115385478991406
223,86.2,67.60055877328386,48.99823633146707,78.25502423611786,77.9558068374891,76.2048199183846,44.799029217366055,81.16166818064843,70.73109828285615,55.01287014410904
224,82.88,69.20263689939638,50.36574532112158,79.53434875205865,75.78805548665594,76.98359972664564,46.339958612919695,80.04895859849343,68.21337143339791,56.09536834431668
225,76.42,69.28795101260715,51.0147669647008,79.79913671627594,72.54291003970013,76.49835616250299,47.68316819530737,77.5537032094707,64.52115710011685,57.3754225498276
226,70.69,68.02262462311394,51.03605454103783,79.30462311626775,68.439835803559,75.06692860024785,48.6974888184846,73.85693948509419,59.93188623590473,58.72879566551365
227,63.919994,65.9710726134195,50.423971570493926,78.26261896429686,65.47521132145013,73.19593008429125,49.46393091636073,70.51213184531885,56.281011050515644,60.0588745585448
228,60.55,63.76222782648839,49.49551977351702,77.10554723460217,63.86874761210484,71.4886873103354,49.852140659298726,68.07923513129526,53.96696438668149,61.2039659768277
229,59.39,62.24131649633596,48.71947257823803,76.36567179372867,64.99827728343274,70.63735551052908,49.88881500601017,68.12769247540206,54.69760329784318,62.07852126407549
230,64.2,61.80024893443451,48.21841410953441,76.17942225385659,67.90117598455738,70.8766787979109,49.93384355371851,69.71394825114166,57.0356217532188,62.76099694070202
231,69.1,62.45670894414199,48.09389035064656,76.55386469051716,71.25931907351762,71.90974797555354,49.77751128622213,72.32757715838964,60.30399813342802,63.19570577920655
232,74.24,63.99449992996284,48.48806046604268,77.59933114504022,74.35854894388137,73.49825238649906,49.54206726686116,75.45951648060668,63.97993592180781,63.51485561639922
233,79.0,65.51181493294814,48.64013372910926,78.58605758916708,74.85341249705075,74.7279803491062,49.58653737867399,76.38541808699408,64.62304559070651,63.94733071132168
234,75.94,66.45006169553237,48.15874709555164,78.76851721076162,73.97033920094339,75.09353993212211,49.77953654706987,76.03695408819286,63.7283717195963,64.4778224746249
235,73.05,67.4194617352744,48.06175050340669,78.98793039701535,75.43647169265178,75.73991831246256,49.99661174837437,77.94657403068327,65.95611397723164,65.01592385773101
236,79.53,68.52448723950711,48.84776019506166,80.07110244320359,76.9201316256674,76.89359475191253,50.62660189663445,79.65428589079134,67.81347921152575,65.69369378121134
237,81.19,69.47309112650015,50.1122117016519,81.6029591169081,77.31506493678738,77.73556716611002,51.537574650081744,80.24757563199819,68.16835405440747,66.47362024451115
238,79.77,70.00586875406901,51.438850629566666,82.95461225003595,77.13549429022565,78.0207119801718,52.713089655952295,79.92596867686525,67.41209782726554,67.34934452423356
239,77.61,70.22733698441824,52.6844158341706,84.00540246009626,77.71854604001473,78.06266168464288,54.0693815299189,79.77002359158976,67.05276294303162,68.23841914476473
240,77.69,70.65146532415575,54.24197545069267,85.26812281541041,80.2588411454637,78.5359919496812,55.4411383552853,81.13420802621297,68.7865351449304,69.01630545559294
241,82.17,71.56817879860894,56.223480984559714,87.09324768400346,83.71296075033308,79.65134479507496,56.79380411883702,83.34770644560672,71.54783684038831,69.66945952479898
242,86.43,72.90380854444149,58.07858641492997,89.00738723434158,87.32429122850778,81.05164886342007,58.25167175929179,85.57526255794355,74.18532957490464,70.2670976201789
243,89.12,74.43246351901172,59.41741041408487,90.484971384814,90.30248942578363,82.44041192325788,59.49455647159725,87.51829185860962,76.31827175491738,70.74521554229477
244,90.88,76.19019634373404,60.34120485569319,91.5564907353158,93.34933056333615,83.97954315522796,60.38041450137026,90.08211572978962,79.28715524145605,71.11235363744201
245,95.07,77.79397956078085,60.76770096362768,92.19651039225931,94.51127185403976,85.34908857444812,61.01992039728991,91.39124583092702,80.42704948300471,71.51153850717985
246,94.23,78.74918788296486,60.54287467209343,92.10520984624864,93.07659047196675,85.90422597527339,61.2062443952814,90.96157036129406,79.25367887097292,71.95659702428125
247,90.37,78.92531111859829,59.81825197697941,91.31660156622654,90.58777571027228,85.70876596603128,61.14184556781064,89.72654842639746,77.25574415305984,72.56140543655958
248,87.3,77.9820533245783,58.478523311673776,89.9033268934816,85.72390330170569,84.55393542573059,60.82734936308059,86.32718532253628,72.58857520432937,73.33391587116698
249,79.11,75.8756256808846,56.4674020608146,87.82974272625611,79.7007328656743,82.32997564056087,60.19181208492507,81.71571849293043,66.85158455021944,74.18549338276732
250,71.27,72.77173473224627,54.015935491812165,85.30289475717113,73.37738452127385,79.36870921963703,59.346883683387325,76.36272325220035,60.853149101453376,75.05160511927492
251,63.47,69.05809135220133,51.249872199618494,82.60037030116914,67.72485915781351,76.05103411857176,58.27650354211235,71.13010445310744,55.50080909217403,75.79114549861113
252,57.48,65.48817448003801,48.58037364247724,80.16106274306505,64.77182035908359,73.1346659436473,57.17871536708551,67.70835923855404,52.553406773082834,76.30789973888469
253,56.89,62.73128815106063,46.53975953052294,78.50280596586374,64.26621994509644,71.21346776358989,56.03068285308622,66.33293162790113,52.00629223462312,76.47569111095703
254,59.24,61.0889356281636,45.25101233957184,77.70315554673434,65.41498214866587,70.31129595985591,55.0002867219301,66.47661346091111,52.9985695315514,76.31110143801897
