,Actual,Gru_predicted,cNN_1Fea_predicted,gRU_biLSTM_1fea_predicted,biLSTM_predicted,cNN_LSTM_1fea_predicted,vANILLA_LSTM_predicted,sEQ2SEQ_predicted,sTACKED_LSTM_predicted,cNN_biLSTM_1fea-Copy1_predicted
120,67.45,62.01695269203231,79.48282401930526,70.65010012333448,73.67360804464896,73.2324557912535,73.83064477825233,65.51310196734349,65.60493651706169,75.05462507937769
121,67.45,61.08824246558749,76.15001622601267,70.64945579190304,69.45317481403482,72.31282163120859,72.32895070187958,63.408667014182,64.87296215435116,75.05278908121282
122,65.54,61.764769683719,79.07820466524319,70.65019019116897,78.33465312165156,73.79800558068746,77.9280176337556,73.62375896239907,65.17255548508781,75.05565739532699
123,88.63,63.687226041414746,83.91060726153512,70.65026640241356,81.42702136659102,77.20564588786208,82.82747919698247,80.65660189513765,64.99668764577837,75.05504770537036
124,92.78,65.00531337300576,83.09006157603338,70.65008626674455,77.99948299628622,78.83437025235881,82.2531235446521,77.47648679450742,65.49686897224807,75.05291379052214
125,79.19,65.55779639814183,81.16909480175441,70.6496982822267,74.65324123906277,78.95561541418971,81.89073907667695,75.815088590971,65.9269913800644,75.05208932342168
126,79.0,65.36229377091072,79.09687642016515,70.64930336941387,71.4085682859788,78.59357736096266,80.5443565884621,73.05051183726258,66.86705708195156,75.05275443973801
127,75.0,64.7543913143755,77.08077722776618,70.64905395079525,70.08265890937595,77.89469253498952,79.32782420442064,71.1171157018222,68.16256510026217,75.05299693006168
128,73.81,66.03072181223195,82.97762920539385,70.64957357291738,81.46744103939797,80.19731829382725,86.84390185415246,84.3566855326484,69.49000563005157,75.05572667827661
129,102.94,68.81402574722202,91.563123823949,70.65021097605387,89.62859837642985,84.91145489512185,93.6295155094754,93.86922065856258,70.76288583701705,75.05571282168668
130,109.13,71.92819040811122,96.78258947486988,70.65050889273722,94.20601893324393,89.08989572997274,98.29865283499336,98.55231849842846,72.15186348265685,75.05264358701862
131,109.35,74.03509876257404,97.35271886727357,70.65019019116897,92.84771977769483,91.41227405774649,99.08323374134856,96.7721485343625,73.431692769469,75.05079373226384
132,100.85,70.6002995391493,79.20840811245965,70.64802163484595,64.78360793422927,85.63756792029473,80.21462517464175,62.72706828413847,74.56641584660193,75.0475374336318
133,32.79,69.20543977108697,79.28156397896093,70.64825026857969,80.48698337788372,83.21993939338664,88.87176529139651,82.0214344328357,75.84018287532251,75.05293457540702
134,106.69,67.76689017499574,82.38550940478152,70.64807013291068,74.3888921447966,83.65712866206397,84.52285375901138,74.53521080609413,76.97934698952594,75.0567797791108
135,71.82,64.03894786344374,70.89139878026285,70.64738423170947,59.66014766659356,78.15533499145113,72.23964497982243,54.88747043701952,78.18102510916935,75.05193690093253
136,39.0,61.00229696658678,66.81041827063912,70.64770986157266,63.43044957354179,73.69113663090224,71.07507480799421,57.30637723434806,79.04345233771498,75.05436180416915
137,63.729996,56.5397267553539,59.0773464227048,70.64754358249358,49.10547919741549,68.31727392675839,59.05225213835329,41.33296110211636,78.90601575055842,75.05596224030532
138,24.88,53.37507560907832,56.90189991033271,70.64824334028472,52.04008670192808,63.78779024278477,58.1527273544349,44.22448500440921,78.40873045138275,75.05653728878714
139,50.19,52.73132615441091,62.52864191643351,70.64945579190304,59.83610557373752,63.82480812276549,61.96460942359617,52.90545499168496,77.60528379784664,75.05956495368542
140,66.27,54.16415990715869,68.37469563540151,70.65055739080195,66.97302535339176,66.06855723101815,66.82213401741947,61.762815904539785,76.62062758958557,75.05874048658498
141,74.78,56.02469809278113,72.08398004862147,70.65103544315431,68.37226380386993,67.97478059361848,68.64370747217694,63.740269067642025,75.52890843928031,75.05749339349187
142,69.92,58.38160704264431,76.20715387456235,70.65131950324775,73.37343966543047,70.20562921665233,73.2763257549514,70.47274270060824,74.45188420258897,75.05691141671508
143,81.78,60.415020044152726,79.26963345503677,70.65122943541324,74.97685496843188,72.443759477691,75.34304307034103,71.95821071018055,73.70375998432257,75.05725783146316
144,78.07,60.35106495336067,73.67662878125229,70.65048117955737,67.09812957551635,71.54881776088982,70.17775668602114,61.427327077606215,73.04027181730909,75.05423709485983
145,54.97,58.73098710097622,64.3260564066593,70.64995462914028,62.62455030358922,68.58356987190882,65.61518346531014,54.251369819989904,72.41580380752028,75.0532463486803
146,50.84,57.493150209927336,61.05996809384852,70.64994077255035,64.54953548894602,67.2227003189289,66.17489270209133,56.9115233120346,71.21235204436664,75.05617701744913
147,63.509995,57.34410180041488,64.935323737302,70.65009319503952,67.42263012664057,67.8791354816713,68.3723607999994,61.42490910266456,70.00921205448628,75.0573963973624
148,70.08,58.25251212262173,72.6882797917766,70.65045346637753,71.71098836105986,69.5324206518075,71.48177265054481,66.4773474186472,69.24623357182185,75.05729940123294
149,75.91,58.35883373710498,75.90079159964804,70.65023868923372,66.99841062613167,69.47740998981108,68.46798512706168,60.277091548053896,68.59010325405777,75.05615623256425
150,58.1,59.10168552290549,82.09973109419862,70.65042575319768,73.26767924283912,69.98297460146607,72.14527467414821,66.8558678855883,68.16859964517387,75.05379368398228
151,77.86337,59.183668037188056,81.41900532932026,70.65053660591707,71.29928136125191,70.27137873583949,69.99020774140615,62.25523061235735,67.85698572267854,75.05316320914076
152,61.789997,59.82327437146833,79.83643726585882,70.65070981329112,75.4699486491557,70.88072227772676,73.17856751304089,67.8234874165384,67.02494599583522,75.05246345134962
153,77.86337,60.87564773468571,79.08996891008827,70.65077909624073,76.72650579319127,72.65324340415494,75.52023421398819,70.92725963498495,66.23739977923637,75.05329484674503
154,78.63,63.31392950887482,86.0186310714868,70.65098001679462,83.65923486373235,76.15036264076076,82.8139205237423,82.19286816336962,65.66174853574816,75.05817236639811
155,98.65,65.75222513965386,88.84230618121909,70.65062667375157,82.47191909954466,79.66616748887846,85.65233904515321,84.12587631429214,65.50730991275545,75.05335027310473
156,91.29,66.76353449863285,82.4628707463246,70.6503841834279,80.89007157875923,80.43603962502985,83.80644727507995,78.519583170771,66.83248489009235,75.05094615475299
157,77.86337,62.99851888074044,64.85628574837818,70.64839576277389,53.52605701288511,74.34640784009106,66.76133130083501,49.05815547867915,66.53588458277916,75.0501286159475
158,22.27,57.76775318073692,49.8655616527859,70.64765443521297,44.93318722434317,66.59643095245004,59.08452413628519,41.91102339225127,66.94749458645765,75.04990691050872
159,35.01,53.26634294794837,46.803937716739256,70.64792463871647,44.10876515781032,61.98193708929555,54.91208666901868,40.13074603961339,67.70797888293585,75.05718854851355
160,38.88,50.14030318949472,48.5476717776013,70.64854818526304,42.57378408829376,58.99018847208579,52.247339717414334,39.65940374092204,67.68112481166405,75.05850492455627
161,39.89,50.74603016141195,60.52656559303715,70.65016940628409,59.79062131731353,60.569784297008646,61.05353170782904,55.71604601638195,68.18799194277184,75.06054877157
162,77.86337,53.43559426556934,73.08684381604208,70.65131950324775,68.5293005374733,64.76442348548014,66.93676265756187,64.65258694820731,68.03497362024629,75.05994600990833
163,77.86337,56.53908242392245,80.42854320988123,70.6517629141253,72.58454935960904,68.04177720589875,70.90653017645934,69.02397386944841,67.50373967575796,75.05753496326163
164,77.86337,56.410590265561545,71.73419814918178,70.65086916407523,57.830021231705786,66.35398912685297,61.85802453390437,51.25342384293685,66.7880260213227,75.05352348047877
165,36.73,56.33322199572351,65.44560651782596,70.65078602453569,63.5845279251965,65.01139641598219,65.14399705325542,58.08886579562483,66.15142656705582,75.0534472692342
166,69.07,59.94278053126382,77.18314971412123,70.65174212924042,83.95579360127576,71.20080950496033,80.35947503740738,84.59029378216921,65.35782502066039,75.05988365525367
167,116.56,65.70792562166832,91.99603833463492,70.65246267191644,94.91944625034182,80.20732275175205,92.12244507621232,99.50362882303855,64.9717111424412,75.05842178501673
168,120.65001,71.54106499882761,100.86417967445024,70.65258045293079,101.2592171965802,87.5603291229688,100.2767918992968,106.53464268590726,65.50994959313587,75.05325327697527
169,120.65001,76.0231314320829,105.51916942165624,70.65207468739858,103.56559116299223,92.7041377929072,104.76613304226196,108.0059354039878,66.52912256689648,75.05029489502658
170,116.52,79.30007638309877,108.6477102945911,70.65145114085202,106.15472963167883,96.67302541834452,109.12455712362956,110.50966878068073,67.68254511213121,75.04879838331485
171,120.63,78.7036679679051,101.10451529837891,70.6495527880325,90.2942828129462,95.72720230334414,99.908365958115,91.7741527601894,68.9743049228675,75.04818869335821
172,77.86337,79.4721059469994,103.35240752701873,70.6495874295073,102.8067835138948,96.93986177050196,109.11151114421658,107.55718973931424,70.51966111408932,75.0500731895878
173,130.87,80.37818836209911,109.30610616480767,70.64944886360807,103.3319205588168,100.23809044364036,110.11750650095988,106.87322846068876,72.69245062534357,75.0528860773423
174,113.0,77.72513637239022,99.12953553657805,70.6477237181626,82.86517604986943,96.46992937983532,96.52117104937254,82.57550403751802,74.56609021673871,75.04768985612097
175,62.980003,73.30552851821524,89.02834475753241,70.64659440608382,75.11413220480429,89.75663326732328,88.23071787176418,71.64013961678086,76.70310894110538,75.04858360617104
176,65.42,69.36030794836732,83.9627080396476,70.64649740995436,73.86446178596071,85.47705318262055,84.68986030906474,69.86646146509406,78.33235985601921,75.05102236599757
177,72.73,68.36884122615882,87.05062139092666,70.64774450304748,84.29228703097878,85.65439674875685,90.07540411851411,82.42989899060156,79.75472495507975,75.05384911034197
178,100.27,69.47321837135921,89.80812435547912,70.6487006077522,88.27635455067734,88.25750266008637,94.17057377621954,89.66423059741821,80.63400872526734,75.05305928471633
179,102.45,72.25244846891177,95.08472765494967,70.64960128609722,94.09010163023864,91.86971473259705,100.84318001242112,99.80611818106924,81.50454205891822,75.05284450757252
180,116.24,74.82195214967672,100.0060895585507,70.6497675651763,91.9836643998332,94.82686344476774,102.85931384629492,100.60436861338404,82.62172962150292,75.05066902295452
181,107.64,75.46414966627269,96.61480002748584,70.64917866010457,86.70976313539772,94.60218576745264,99.19072623768037,92.47234475666636,84.90013406115433,75.04908244340828
182,89.84,74.3023300275443,90.5516689707758,70.64836112129908,81.4526837711294,92.19011373310389,94.62107922781338,84.67771500799677,86.78710369205591,75.05073830590415
183,82.19,71.98837650644407,82.05315216717067,70.64767522009785,77.19821182736811,89.02819926333821,89.67432512317751,77.62688622153743,88.39550043913482,75.05118864507665
184,75.55,69.47632917579705,74.33574519414489,70.64748122783892,76.54160345725167,86.01387133284807,86.10871969087464,73.8018784975711,89.72447212211077,75.05229717227054
185,74.77,67.87554662488111,71.96464709620003,70.64773064645755,77.9934900211443,84.44829837692782,85.88463091863129,75.7380944490609,89.95209432478461,75.05292071881709
186,82.57,66.78816458722193,76.66555065411765,70.64798006507617,76.7187253179492,83.43289439562643,84.30594962864339,74.40377412237447,89.94583807443414,75.05562968214714
187,77.86337,65.94639060595733,84.53948166691963,70.64814634415526,75.2784505764125,82.16012504138033,82.80402691853689,73.0739571874132,89.89535851734271,75.05490221117616
188,76.47,66.34622250820082,92.1623312703072,70.6487906755867,85.04016183062657,82.61593063861991,86.27244915741107,80.0954377164145,90.60485749119728,75.05317013743571
189,92.22,68.95155933050803,103.19691580319184,70.65034261365814,99.9414347099675,86.47102794760521,94.98629044013292,94.532175346864,90.51137400727818,75.0534472692342
190,114.79,73.65728498171904,114.94253046311756,70.6515619935714,112.97373766871752,93.07373461593755,106.0237294305418,109.85657998440485,89.40534099958192,75.05238724010505
191,133.13,78.94830606300505,123.0240539778589,70.65216475523309,120.1228997455692,99.90774241156844,114.4342776730174,118.02465175980858,88.52993014627796,75.04930414884706
192,136.21,83.50598790747306,125.6314207905899,70.65206083080865,122.5864074417141,105.24238403793372,119.89567938400312,121.44994536254576,88.06044809478384,75.04530652265412
193,135.04,87.1514350109153,128.66602784043317,70.65174212924042,124.85632472003736,109.58990298303152,124.84142888586956,124.744945450232,88.13121369952331,75.0467406797112
194,138.93,89.13225532536897,125.12683306852452,70.65054353421203,120.42810499522488,112.15307420220142,125.29785110136072,121.9644544029964,88.69547482609438,75.04150981701507
195,128.47,89.4506659052218,115.59350612943008,70.65012783651433,118.09935263608632,112.56513454505244,123.69447736812911,117.5846773165566,90.4847347131502,75.04096941000805
196,121.29,88.50014540623732,110.11156895217766,70.64899852443556,110.7693204909628,111.69093614336676,120.91272537121048,112.77238063224372,91.05405349504336,75.0452926660642
197,115.03,85.90999540648632,105.58702514251178,70.64752972590367,98.69172964964912,108.73073205311792,113.88689387297318,102.05310280306908,92.28110995913173,75.04642890643792
198,96.89,83.23200848321004,105.74609879483393,70.64712788479588,97.61406108152632,105.64719738425472,110.94931759406948,99.4498791107252,94.77835845174042,75.04856282128614
199,102.96,80.80574730077959,107.18512644327753,70.64703088866641,96.47450898280503,103.31466910436198,107.6450820891992,96.07320828202968,97.04758290056748,75.04880531160981
200,98.54,78.59177600427259,106.71595616505668,70.64730802046489,95.34938852248914,100.77662681101842,104.1018619779178,92.25607802943486,98.88835466066402,75.04901316045866
201,94.13,78.23811425965431,109.87393536328406,70.64813248756533,102.6917530326446,100.67601411158364,107.9348303127952,100.88432715619906,99.87877521033327,75.049858412444
202,116.0,81.07396238363441,119.53941260047922,70.64982991983096,118.02864245770655,105.32400628087828,118.93942225679032,118.00498925870708,100.674323607613,75.0522486742058
203,145.75,85.70502180004247,128.98137611391286,70.65092459043493,126.54527675263672,111.92166222218349,128.0902726725205,128.56411262154558,101.0700539592391,75.0506898078394
204,152.03,89.59148350031968,130.63069829933093,70.65084145089538,125.19507677389792,116.30302588816951,130.93223155265687,128.7951435453406,101.8176724119733,75.0457637901216
205,140.27,90.56817216937472,122.19996100533672,70.6496982822267,114.95076820582707,116.22967602940932,125.98860210904876,118.69023920019546,103.13941788330412,75.04295090236711
206,115.94,88.77501858055041,109.76092101586774,70.64827798175953,104.71910377606147,112.859490084798,119.00862206686844,107.90870371249436,104.66993366671784,75.04362987527337
207,102.69,85.87789661592845,100.18436151621188,70.64741887318428,100.10146446699436,109.17262563407432,114.30210659003178,102.10719893013052,106.29136253661984,75.04624184247396
208,102.43,81.4071302317558,89.51352632540988,70.64644198359467,88.53013106683184,103.8349840559906,103.89683987340922,87.09369460070396,107.67023872820538,75.04832033096248
209,77.33,76.71123583109554,84.14205388302787,70.64592236147253,82.9189811885425,97.78412993795278,96.8550871533498,79.60725619681857,108.5175137756696,75.05032260820643
210,77.24,72.90947253672591,86.52639888093964,70.6460747839617,82.3488725810237,93.38246636772878,92.74874215587104,77.22640305956753,109.14521729920556,75.05217939125619
211,79.84,70.38383881965886,91.60118094817398,70.64678839834275,84.79425585754862,90.49745506269998,90.52886102376166,77.23631052136285,109.41148553117614,75.05225560250076
212,82.22,68.58286318582272,94.5913222009526,70.64755743908351,85.3880523055417,88.04555226061605,87.6588841187999,75.12988714754735,108.9132649121806,75.05108472065223
213,77.86337,71.48707972448553,110.63081694638214,70.64995462914028,110.45905065769006,92.11354221718646,103.37476513486034,104.2856211451887,107.66763368929976,75.05396689135632
214,140.54,78.56921054758212,132.7876289434177,70.65235874749202,132.249937828025,102.68841359447303,120.96543583927958,127.90787837935706,106.0475766218002,75.05371054444274
215,165.78,86.91461203253225,146.45755674408892,70.65363355376498,143.99154100516785,113.25136137613042,134.15228134544674,140.69782958034452,104.72287276852067,75.04535502071884
216,169.37,92.47781810968615,144.1979626252587,70.65302386380834,138.54749467306135,118.8479549067051,135.41694459458756,135.519427933662,103.85147339799958,75.03782396409541
217,142.13,94.97904344360292,134.96232373578644,70.65163820481598,132.6907713798522,120.37402272475336,135.06889476888833,130.84378493917498,103.25230752141114,75.03560690970764
218,137.09,95.58567802216017,127.417549088323,70.65044653808256,129.27509425052196,121.050709293669,134.93437499391067,128.44746784756927,103.32679362054508,75.0381703788435
219,136.86,95.1155308543497,122.04188502748907,70.64948350508288,125.62490819332584,121.20587538763267,133.82019431133938,125.64209036483102,103.905576453356,75.04097633830301
220,132.97,93.19432851804204,115.63957929092582,70.6482641251696,116.77636699995736,119.36832528469338,128.29498993205075,117.21593960210151,104.92733368113736,75.04104562125264
221,116.15,89.55926692874746,109.25016018299142,70.64718331115557,106.26171636247844,114.8112184887072,119.40360416263869,104.91692738210476,106.46682160652654,75.04238278218025
222,97.95,86.5699847845441,113.02194474506148,70.64701010378153,107.22746525378886,111.40745109841622,117.82553256260744,105.64969157044096,107.78592739747693,75.04664368358173
223,113.24,85.03732122969225,122.61211141602224,70.64744658636413,110.98412534795736,110.60945008472004,118.32043452831628,108.67834028661709,109.1844245203942,75.0488607379695
224,119.03999,85.16123378508343,130.77979520690812,70.64847890231343,118.25735933098436,111.42498661296445,121.17968643267722,114.04534397874876,110.57074862906364,75.04680996266082
225,128.13,86.43850653105467,134.51730549380233,70.64951121826273,124.1612643128831,113.26077692898346,124.47932847798783,118.69666865792,111.34191635637288,75.04471761758236
226,133.14,89.41824148480073,138.5775080468357,70.65055739080195,133.64637724733862,117.14209783439902,132.65003300547704,129.66360531879792,111.35711703551898,75.04417721057536
227,153.89,94.75866130916413,147.7683624376751,70.65175598583033,147.43184129479224,124.53084727932352,146.0732442225598,146.6337987113263,111.44688695333858,75.04456519509321
228,181.55,98.87711003794108,147.66985593990873,70.65137492960744,142.55495904484576,129.79216676010844,147.66628093970846,144.02115253783444,112.09690651494638,75.04008951654791
229,155.5,99.7793818908118,134.9604808093266,70.6499684857302,130.85985858348627,129.46010743918094,142.35779362682385,133.13869950572027,113.43647848921384,75.0356692643623
230,132.66,98.25848258080502,122.4924874752124,70.64865210968746,122.4306593709736,126.66803228276926,137.13471833422787,125.1420060344908,115.11625745928382,75.03873849903036
231,126.33,94.58920214269428,110.17469957586928,70.6470516735513,109.7832716954144,122.1014267943905,128.1377453495985,113.12496156284796,116.7529077932168,75.04196708448255
232,107.09,87.97466194656725,93.90371663917722,70.6453126715159,90.45626634915229,113.44773004023176,111.61895115871404,89.61003747422728,118.74563784670974,75.04371301481291
233,70.59,80.47627223387282,83.470480395794,70.64439120828598,80.46556108986194,103.56439256796386,99.5014671950105,75.86701616170943,120.21856564240124,75.04743350920738
234,67.1,73.59939907731349,84.08897621532577,70.64429421215651,75.22576089322827,95.32418338541824,90.06084084250449,67.2663000791233,121.03388739350184,75.05323249209037
235,63.19,69.39682699111079,91.724393745774,70.64534731299071,81.66320001354265,90.5845229454845,88.69539861484981,71.91288580454068,121.1889842045159,75.05319785061558
236,81.32,69.473800348136,105.04980515117649,70.6480839895006,100.88055816373986,91.57071030693211,96.55603422962017,89.54082380755925,120.92663738749368,75.05407081578075
237,112.81,74.57590068240458,124.18990588425504,70.65109086951401,125.02638664816884,98.90871691955664,113.02483384406054,116.34215689811356,118.85060151538048,75.05281679439267
238,153.33,86.37447522901803,156.88825723151612,70.65485986197321,163.5592907447614,114.78810569671477,143.68684844933932,158.40542911883347,116.3161134373523,75.05215167807634
239,225.28,102.38291042813398,190.61248121376585,70.65731940668464,194.29502240843337,135.87249384491358,174.58578302913065,193.3542153789853,114.44093576447564,75.04487696836648
240,259.29,119.51150542837324,214.6616322702984,70.65831708115913,218.9432077039501,157.2370830262511,203.0521516780764,220.42898055850068,114.2210316823892,75.03413118288078
241,282.91,134.02940110600483,224.92078817447225,70.65745797258387,228.33973545902444,175.08417685550023,221.6534458402733,231.3962497775368,115.21916342435092,75.02436921527966
242,277.44,132.37165411391328,180.2949059264744,70.65131950324775,159.6194326752139,169.8980986580001,181.51845667331204,159.71745419233292,116.99034046155651,75.01145487347092
243,94.25,121.20218953471304,131.32692266003875,70.64574915409848,125.52031865258304,151.42704258449436,155.90848547120308,125.26589780499708,119.2334868081475,75.01333244140557
244,95.85,107.53455499967416,106.14010400101456,70.64261756477578,107.1865606003346,136.61301772360693,137.13300011707736,105.67793130070513,121.98826002448504,75.03227439983104
245,90.43,93.24543162168004,88.34439733549684,70.64101020034464,86.28572377055782,121.62251533345342,114.13909766617137,78.052616090348,124.76882035467024,75.04023501074211
246,55.17,79.18136004892892,76.25343488490695,70.64024808789884,66.44497149629088,104.8963572743633,91.0991289820646,51.92450542122842,126.32484612013316,75.04435041794939
247,29.43,67.23138147251599,73.81898445783169,70.6412526906683,57.463781167584415,90.085574855518,75.2179804179862,40.88887125165711,126.70223034670056,75.0502741101417
248,29.200003,60.23930462733243,85.80660446077188,70.6438092315092,65.91790838536951,81.79796227884395,72.85144113812616,48.05181024304026,125.8537774890928,75.05551882942775
249,59.94,58.93307853671596,101.00918195970505,70.64712788479588,82.35104806564169,80.79685137004867,79.0172287412847,65.93627529531317,124.10181954211114,75.05547033136303
250,88.7,60.96822361196482,106.89557221194045,70.64971213881661,91.59013724600491,82.81349096945466,84.10436395843585,77.06971274071225,121.13868478309348,75.05346112582411
251,93.12,63.00411694306955,99.5779209299136,70.65037725513295,87.08966926133117,83.20385189248542,83.1487165211797,75.3406043105145,117.09592767677384,75.05156970129956
252,78.38,64.20614840575602,85.2696893144149,70.65039804001783,83.62121930927714,82.18717310491105,82.34101589453707,74.2258970775261,113.61351028207687,75.05023254037194
253,77.86337,63.56560675165591,65.33784381799066,70.6499684857302,74.68937229728837,79.60059810536032,76.95828497284216,65.47536354468674,110.40365893947072,75.05113321871696
254,61.03,62.09161199854029,50.85598566660265,70.64951121826273,69.59326493816172,76.49456726275623,73.90409856143698,62.13611936537468,107.05435487587418,75.0538976084067
255,62.980003,60.44884398015606,46.21977506289051,70.64914401862976,65.81475992997875,74.09016485093015,71.33128315568031,59.709982892253535,104.13047583610988,75.05587217247081
256,61.34,58.87309335893699,48.11921216057579,70.64922022987433,64.90965440446867,71.88449365178737,68.78552967004428,57.22882190054606,102.00373870146647,75.0577566687004
257,58.670002,58.07657500036265,59.45735647306268,70.64958050121234,69.17929238590126,70.72630443961893,69.14779635700508,59.64176690005999,99.91745588110484,75.05941945949124
258,66.11,57.87692232444945,77.17734380294327,70.65012783651433,74.58919608043621,70.41856343400724,69.34662456581783,60.86784647455876,97.87412848950612,75.06123467277122
259,66.19,57.85363632508296,94.02514193667712,70.650730598176,79.86059623039048,70.0068148644295,68.95182953401154,60.63592180071366,95.41271313843968,75.06348636863379
260,64.48,58.8476873013122,110.4617942624949,70.65162434822606,91.3495175619828,70.99291215804263,72.9204746691252,67.76610727766506,92.32419009720398,75.06391592292142
261,79.36,61.54854452625727,121.34186396114222,70.65294765256377,106.49148633659044,74.7190669694945,80.73405330451523,80.15784779743008,88.61100505392054,75.06380507020204
262,97.64,66.68464893219819,127.2090351231537,70.65418088906695,122.85030619680776,81.79761586409586,93.73928741484964,99.63875828797283,83.85573516543793,75.05874741487995
263,125.42,76.12554548820772,135.02057683982497,70.65640487174969,149.19489837030264,94.76970501133316,117.60054311201904,132.04292037456744,79.3314199895058,75.04823026312798
264,180.57,88.35816385758586,152.50232781915028,70.65781824392188,165.5901125639541,111.57091036144917,141.29784763721327,157.89306784982097,75.24049737661194,75.04611713316464
265,205.55,99.16892289343568,162.68808536649922,70.65570511395855,159.43659497117287,125.36238124063462,154.35818247737856,164.79033790674774,72.03009869870382,75.03893941958425
266,191.8,99.53381540418698,133.21305396724995,70.65136107301751,116.26895253354756,123.44717880776383,130.67398628625205,120.31085053129198,74.14570899163863,75.02790957400512
267,77.86337,93.41762746465974,99.2458061826264,70.64751586931374,93.44423904560789,112.7802650319102,115.29439777934073,97.15790214124368,76.5630880999281,75.03050768461578
268,77.86337,85.94054225897274,84.77945701951029,70.64551359206979,82.85993133058338,105.04701304830688,106.66107714066452,87.64496517422172,79.1434553471931,75.04348438107917
269,83.69,79.53886006895603,82.69065922807752,70.64495932847285,78.00005804476804,99.69640170205474,100.38081331985276,82.42579743998418,82.42037258502913,75.05055817023513
270,82.5,73.87648237771938,82.18406230047323,70.64479304939377,71.66768651754883,94.03450899146544,91.54929494720533,72.33017008179286,85.87329622807384,75.05260201724886
271,66.97,69.464558002657,82.99227562094302,70.64533345640078,71.82785484047493,88.73089226993893,86.22380559848452,68.66469327761612,88.81133670274,75.05276136803298
272,69.56,66.58206166869932,86.38328109191444,70.64636577235008,73.703863908747,85.24715849919924,83.60774377557651,68.82109260808302,90.58414881755655,75.05376597080243
273,73.53,65.52024503944907,90.67874082866956,70.64748122783892,77.25357583240758,83.90978279443468,84.48879426097935,73.67288057367797,91.18358489764852,75.0554218332983
274,83.31,66.31360409552083,93.60566831821704,70.64841654765877,82.58801653821897,84.86019936899471,88.32770014463898,81.8036088392378,91.30933345120457,75.0555465426076
275,95.11,67.94052710332751,93.32510008544536,70.64913016203982,85.47074843420533,86.58937708214208,90.98244263831852,86.06009691683296,91.49535817092796,75.05521398444944
276,95.67,69.34042374182705,88.9656852578982,70.64931029770884,84.65338283609104,87.56353692353609,91.65598376132154,86.27700104720095,91.53964383232358,75.05341262775939
277,91.85,70.63869614982741,84.68756011513743,70.64944886360807,87.05399547057304,88.51329531007475,93.68855151084462,89.02060585206011,91.8807030084064,75.0531562808458
278,97.28,73.36971224274104,88.80503195432479,70.65016247798913,97.92328474225984,92.11868994034305,102.08865881281284,102.11343439559612,92.1624421230266,75.05455579642808
279,121.81,75.09614635108355,89.50789362160597,70.64989920278059,94.37891453401478,94.48777883274902,101.03251645713628,97.3874504099169,92.54470386924706,75.05207546683177
280,98.43,75.66627574348723,87.57969370738692,70.6494072938383,92.9164553920105,94.33999830121456,100.08870947596976,94.43749326791652,93.02886697776516,75.05004547640796
281,97.22,75.00302313850246,87.42285096604247,70.648735249227,89.30623174015386,93.21134441046812,97.11561875709204,88.9016470275666,93.35888937997387,75.05189533116275
282,88.88,73.14563039879266,89.03407445746579,70.64800084996106,84.68122765354238,90.68591161395496,92.264204919425,81.27892213348832,93.71679124110878,75.05240802498993
283,78.8,71.17295083091908,94.5388611515021,70.64782071429205,85.77763033124178,88.25117712678629,89.89422920526394,79.05022128189262,94.083873093068,75.053481910709
284,81.88,71.02149137475992,108.3277547049618,70.64867289457236,96.7443868564507,88.80479639229608,94.4522297513002,88.50465572625744,94.1306598689448,75.05644722095263
285,103.51,73.23441649872768,121.8687053666248,70.6501139799244,110.9257198214297,92.70470591309406,102.40592622399696,101.4313437566103,93.82889105359014,75.05526941080913
286,120.87001,78.628669174944,133.77036601397438,70.65237260408193,132.12252648367812,100.41739471725089,117.1423749661975,121.8226044919492,93.21697018597708,75.05019097060216
287,154.27,84.61529799868622,135.36521794440304,70.65332870878666,137.59759772062344,108.4425496241833,125.7505458941625,129.1802597490853,91.83865518628345,75.0420294391372
288,149.02,89.3456745233712,134.35338203500694,70.65284372813933,133.46383053168603,113.68338906506123,130.17970786708975,130.55211757787458,90.1629846951258,75.04361601868345
289,143.74,92.55042664088548,133.9915587589237,70.65103544315431,126.59955301536718,117.24409619282612,133.388270546833,131.27933913024134,88.99675173250675,75.0436229469784
290,143.91,93.55012417750856,127.44071730667513,70.64996155743525,121.07358652363274,118.48718473145604,131.46825987725876,125.44559006312542,91.20495868760555,75.04206408061201
291,129.17,92.31764978676009,116.37649352794408,70.64872832093205,112.92704788897018,116.89079471954588,126.33569583004328,116.76971583679403,93.5751907486802,75.04160681314454
292,115.31,89.01245817718508,104.98508101964366,70.64736344682458,101.6152137766006,112.83583688579851,118.02447162413957,104.74654675240504,95.8007807958381,75.0441841388703
293,98.1,84.35938063938853,95.8705279412182,70.64623413474581,90.88382528783276,107.1545241644314,108.97018085529152,92.62627068583193,97.94482481129596,75.04676146459609
294,85.92,80.32256801014606,94.38981274198964,70.64608171225665,89.83656500629716,102.6461440669113,105.1106286526458,90.39251910720908,100.22131704153794,75.05073830590415
295,93.83,77.87627019868619,98.94362859786898,70.64660133437879,92.65101162714038,100.53101875462384,104.31777536210626,92.59692935666884,102.12418710937678,75.05302464324153
296,100.56,76.75746141508043,103.22476754893812,70.64734266193969,95.21672553056123,99.60427616394814,103.9741457885926,94.22077620151248,103.60596233773444,75.05217939125619
