,Actual,Gru_predicted,vANILLA_LSTM_predicted,sEQ2SEQ_predicted,sTACKED_LSTM_predicted,cNN_1Fea_predicted,cNN_biLSTM_1fea-Copy1_predicted,cNN_LSTM_1fea_predicted,gRU_biLSTM_1fea_predicted,biLSTM_predicted
394,58.41,57.81303374336573,70.45325839764571,59.33851862676533,60.80614320621952,76.75850055589689,58.46074283823686,55.85278639457073,45.8748434702982,60.46416657169877
395,59.88,57.56135464492559,69.08560515903272,57.934863338475374,62.721180324602805,72.56880812151903,58.460217614335726,55.85167634689316,45.87457527085932,59.73841144011458
396,63.44,57.30016936637417,69.30047015949485,57.86643895663201,64.2497085266352,71.38025250820021,58.46013938949939,55.851475197314,45.87451567098401,59.59642218718272
397,65.84,57.00682623010301,69.4060885885213,57.81851320690166,65.59753735672457,71.38074420717149,58.45965514051253,55.85169124686198,45.87461252078138,59.23010645358392
398,65.84,56.675592473106136,68.15520640560136,56.78495079430802,66.96972018586081,70.51051152786142,58.45899954188416,55.85189239644114,45.87437784627237,58.90936599963309
399,62.64,56.38289003549452,67.06206274266287,55.87556099692199,67.98396106387872,68.59410733733831,58.4590218918374,55.85184769653466,45.874128271794525,58.90375243637772
400,61.64,56.19192086003784,67.18099429383577,55.90355803834693,68.47732138167643,67.29004716567671,58.45904424179064,55.85168379687757,45.87409847185687,59.15269366554599
401,63.41,55.99166155401786,65.66063872470468,54.708885987824864,68.77520155845525,66.88253301827271,58.4591299166114,55.85165027194771,45.874251196537344,57.931350670824536
402,59.52,55.63712052078417,60.41864344194169,50.697896329567286,68.83752812805639,65.42063002684789,58.45904051679843,55.85149009728283,45.87491052015791,53.18898486774299
403,48.66,55.19092232931445,54.64674939282627,46.77421676364063,68.74859021413118,61.14793359112996,58.458444518045376,55.85079352374019,45.875193619565614,48.71203220936738
404,41.48,54.819447481509485,52.068373112272894,44.90572714787125,68.39125171175033,55.705399627931484,58.457926744128656,55.849817575782055,45.87483602031378,47.97174215819297
405,42.88,54.53330475517373,51.52068005814946,44.38608328506364,67.46179910633944,53.08457333619149,58.45762129476771,55.84920295206796,45.8746795706411,48.28620227528344
406,45.02,54.47912474352847,56.17436497176805,47.33247017066983,66.25935672207437,56.09177444456292,58.45709607086658,55.84917315213031,45.8742288465841,53.19791739905445
407,57.25,54.471760433935984,59.27274643937307,49.39122121337663,65.16172816851912,62.53794050797486,58.45556509906966,55.84974680093013,45.87343542324409,57.79411823294053
408,58.65,54.47224095793064,60.99576393449741,50.60501364889527,63.86604922932239,67.76018588205837,58.454723250830966,55.850543949262345,45.87280589956117,61.26785599022981
409,58.74,54.38897993212832,59.189850462807,49.49873193844404,62.22630020998479,69.40700493660412,58.45462267604139,55.85090154851418,45.87280589956117,60.47844819181894
410,51.98,54.15019303171528,53.58447101531181,45.855514485738055,60.36682507535543,68.21566302911476,58.45513299997369,55.850711573911646,45.873450323212914,54.94028995368438
411,40.59,53.91997361337747,49.82637480295373,43.27339831300923,58.62029542942293,65.31550329679271,58.45359457819236,55.84989207562619,45.873815372449165,51.07551741451317
412,38.84,53.79522362437784,49.41115364667424,42.87207510265264,57.3239385416446,61.22735787495946,58.45145270767355,55.8490576773719,45.87285804945206,52.76803839844193
413,42.87,53.67045501041717,49.03900830027209,42.550101676281415,55.35668820750116,56.84156695085641,58.45278625488352,55.84880065290965,45.87256750005995,51.77472080164859
414,42.53,53.38747852745704,45.47027951672184,40.19248333386104,52.90790068082381,52.278298773069054,58.4545146512674,55.84879692791744,45.87372969762841,44.81457658857531
415,34.25,53.03560458864329,41.8642374862379,37.77037047637528,51.1423959245908,47.92734025109009,58.455229849771065,55.848439328665606,45.87496639504101,39.04050341901902
416,30.16,52.83613870596332,42.508292363754336,38.06406376191386,49.911293450288,46.144320581501546,58.45507340009839,55.84785450488917,45.875215969518855,38.96474825251303
417,36.6,52.6825796272377,42.760824485409785,38.16680277196459,48.90564985428296,47.32724773159615,58.45438427654016,55.84770923019311,45.87499619497866,39.62433634753106
418,36.38,52.44856816683355,40.61345960309976,36.750858734385005,47.80111516517663,48.37197394583303,58.45379572777152,55.84786567986579,45.8750148199397,37.99489065663697
419,30.76,52.18802731193387,38.35788369718747,35.24133171759856,46.55784686632703,47.21344921968397,58.4535610532625,55.847694330224286,45.87515636964355,36.00629611714961
420,28.09,51.99354919381856,37.685828053253886,34.7379213708274,45.23320983771606,44.77806048997383,58.45352380334043,55.847310656027005,45.8752420444643,35.19183029616482
421,29.47,51.84652747641556,37.45233064177425,34.535225919904285,43.8900037229551,42.36574808698369,58.45330402880024,55.84710578145564,45.87531654430843,34.55273338327539
422,29.81,51.79304776330515,39.00937365914832,35.497808606000824,42.6212974523265,40.66827658841234,58.45313267915874,55.84711695643226,45.87509676976824,35.73995917437643
423,33.98,51.85908442514407,42.25351034680609,37.60784906640055,41.3698118206691,40.46086157236344,58.45340832858203,55.84734418095686,45.87474289550861,38.40233402918904
424,39.94,52.07378552594911,47.28131485269635,40.941057767702965,40.17269617525949,42.69546949714468,58.45441780147002,55.84789175481124,45.8745082209996,42.09327608204621
425,48.06,52.42029920097753,53.081943491693615,44.86842880090639,39.24968408137385,47.515296513162845,58.45540119941257,55.84872615306552,45.87431079641264,46.25603682277023
426,55.6,52.763605657716056,56.40033044900591,47.19929797429104,38.74253756741945,53.02003784621184,58.45584819847736,55.84969092604703,45.87421394661527,48.781130814800136
427,55.83,52.91050445037624,53.94473363657486,45.77119928714126,38.54704252643173,56.063654478395165,58.45612757289286,55.85032417472216,45.87454919591387,46.74506869962384
428,45.31,52.82949331986672,47.51316209262845,41.60329805717211,38.45442804519859,54.74897062896028,58.45572899872675,55.85008577522093,45.875029719908525,41.31192916677046
429,32.74,52.84882975441126,46.351061373961045,40.76109966920905,38.40728454383164,51.759291883928775,58.455468249272286,55.84909120230176,45.87475034549303,41.329458980094806
430,38.48,53.253274508237006,54.6338758197602,46.1668083594529,38.19687835904082,52.558459161920986,58.45539374942816,55.84855852841622,45.87371107266738,49.14580755182803
431,60.76,53.81829995109784,63.97177940811503,52.66961665435867,38.1039956783688,57.84406292844686,58.45534904952168,55.84944135156919,45.87274257469366,57.2398505675724
432,72.68,53.9936129843101,62.17527526673855,51.54986909708052,38.22503185013844,61.40550190224875,58.455915248337085,55.85112877303879,45.87350619809602,53.84269120006677
433,55.38,53.94311698995719,57.49438673503502,48.44753913773648,38.62794563216726,59.82999782349869,58.45651124709014,55.85150872224386,45.87470192059434,48.07803853580101
434,46.23,53.813353161447445,52.27216743589696,44.99214324207258,39.296674858060335,55.71776660205745,58.45674219660695,55.85059982414545,45.87529419435519,43.021272215504304
435,39.63,53.54014733304527,45.194898292871,40.25815122147151,39.96880500183805,50.998454775742665,58.45629519754216,55.84952330139773,45.875826868240736,36.54836443304105
436,29.2,53.25639977669836,41.25191581732964,37.51111101879468,40.49276985560533,46.752902358234365,58.45606424802535,55.84839090376692,45.876314842219806,32.57700124187748
437,28.98,52.91384576838557,37.93431110838074,35.17809624989902,40.85901853934442,43.38626185187755,58.4553639494905,55.84749318064512,45.876884766027416,28.85028622636405
438,26.12,52.47603625936515,34.24583127537215,32.677691506214565,41.14354834405472,39.00815931168896,58.454339576633686,55.8469754067284,45.87722374031822,25.462757826208627
439,21.51,52.03720982747233,31.97577259976053,31.21311397038538,41.26189134645897,33.42285012220302,58.4538963025611,55.84655448260906,45.877197665372776,23.94714044716436
440,20.89,51.6162819831323,30.07073336045981,30.05568066695287,41.034853071465605,29.28645673881356,58.45370260296635,55.84624530825591,45.87744723985062,22.032937727035364
441,19.27,51.31398396559644,30.54932408415828,30.215689569684244,40.60792426468072,28.07686050701568,58.453810627740346,55.84603298370013,45.87758878955447,22.110289052701887
442,23.04,51.09822869199692,31.433670758939225,30.64886891339184,40.11274242569397,29.75384268595452,58.45370260296635,55.8460702336222,45.87752173969475,23.02390857873853
443,24.62,50.98228085958153,33.19137538149158,31.62588780678512,39.53304051353906,32.55094119639998,58.45389257756889,55.8462974581468,45.87726099024029,25.15547763159641
444,27.82,51.08621186713837,38.26306774556021,34.83098657611754,38.86038142086801,35.89590597310649,58.45416450199997,55.846625257460985,45.87659794162751,30.601308212897735
445,38.23,51.23315535970504,41.27432909543686,36.85560924022731,38.177664849239086,38.917485551395465,58.45404157725715,55.84727713109714,45.87599821788224,34.25188066271569
446,38.58,51.2601503782264,39.93522047210318,36.084509778511965,37.45191716763932,39.701894410265055,58.45377337781828,55.84791410476448,45.87583059323295,33.86599754505553
447,31.16,51.40437462648223,41.75989300454612,37.29401847299299,36.683808874665885,39.502588702249966,58.45381807772476,55.8479290047333,45.87532026930064,36.48353094368487
448,37.45,51.60266713661712,43.36122617925687,38.37860210384068,35.85179834038792,40.35505689372667,58.45383297769358,55.84789175481124,45.8749626700488,38.28197580600101
449,38.94,51.65471272772798,41.10999733924971,36.98583496777067,34.99142571544878,41.20816205887071,58.45448857632195,55.84811897933584,45.875443194043456,35.445878489648365
450,31.23,51.547689976639646,36.85207422262323,34.24404700410518,34.270103324590465,41.11595360178809,58.45514789994252,55.84791782975668,45.87648991685352,30.32042145056551
451,23.75,51.36261373885383,32.849104472586504,31.721735581253604,33.83517323454576,40.60862456321557,58.45462640103359,55.84723243119066,45.87722374031822,26.423586040975845
452,19.59,51.17649077825797,30.504508702920464,30.318441617207693,33.630380613010324,39.572979879978426,58.45302092939254,55.84656565758568,45.87682144115991,25.970537588838155
453,19.19,51.00297319128929,29.49443981617396,29.680903613556737,33.30504724366874,37.33969805242275,58.45169110717477,55.84614473346633,45.87589764309266,27.064793161950323
454,19.86,50.92567960300197,31.32074017021119,30.59614164870716,32.64459867545097,35.27194370355255,58.45213438124736,55.84597710881703,45.87549161894214,28.59309413945812
455,25.81,51.10078031165845,38.064395286220254,34.73108973512046,31.959986082788884,36.09273828629638,58.452737829984834,55.846304908131216,45.87539476914477,32.67819810515467
456,40.46,51.23721560121025,40.854678923423705,36.59170844235726,31.58471919291758,38.32042145056551,58.45278252989132,55.847154206354325,45.8754655439967,33.54224357240954
457,37.8,51.22532542608673,39.2171239244958,35.615287410213135,31.36542145172957,38.36469670793337,58.45333010374569,55.847921554748886,45.876087617695205,30.552413965193672
458,29.95,51.064998036521686,34.32953557524706,32.542034740033955,31.22158832765544,35.22164513378659,58.45316992908081,55.8477576550918,45.87707101563775,24.810701665432376
459,20.09,50.85059866008538,29.479368497705988,29.770295976531152,31.1668011422805,30.79914068649511,58.4530544543224,55.84707598151799,45.87772661426612,20.118805781758294
460,14.68,50.62691287807798,25.902701755763434,27.862999391953224,31.05995346582588,27.05472264551973,58.45308797925226,55.84621178332605,45.87829653807373,16.525384024870377
461,12.38,50.44750607843064,24.9182794403595,27.35627193962207,30.92005020852972,24.896093386776883,58.45301720440033,55.845585984635335,45.87853121258274,15.409946283575277
462,14.79,50.304458927712105,25.424729380771264,27.508860657877857,30.76093716642404,24.126010847933944,58.453102879221085,55.84538483505618,45.87845298774641,16.044129931744173
463,17.44,50.085138836570856,24.07838309758013,26.93032839327583,30.54146435060232,23.780813957650565,58.45259255528878,55.84552638476004,45.87854611255157,15.062330010853696
464,13.39,49.87008386150619,23.250201855290573,26.59078231616989,30.28194414356725,23.652165764306705,58.452737829984834,55.84549658482238,45.87845298774641,14.983578088117484
465,13.19,49.69581755110399,22.78978164357598,26.407173725313488,29.93667834092805,24.447689999920843,58.45258138031216,55.84535503511853,45.87835241295683,15.163996223148915
466,13.21,49.6207403331796,23.901855716908507,26.807254650769178,29.55397264162013,26.060857474872016,58.45209340633309,55.84529916023543,45.87793148883748,16.96046125210724
467,16.68,49.8928882637951,31.74782915166096,30.73228080137853,29.157599945906128,29.408902820133395,58.452544130390095,55.84548540984576,45.8766463665262,25.39118023846236
468,35.34,50.24977604211895,37.82786200609223,34.52121249922299,28.72531460032813,34.39309139227637,58.45277880489911,55.84641665789741,45.87600566786666,30.66223791042139
469,39.33,50.58674256212181,41.594052626515285,37.05266877794181,28.409863635310693,37.98329848088998,58.45278997987573,55.84759748042691,45.87578589332647,33.32454385287817
470,40.06,50.77882551024827,40.58717605808986,36.50436110010428,28.282230502343136,37.62376968309163,58.45289800464972,55.84820465415659,45.87578216833426,32.294549982818474
471,32.35,50.959070433142095,39.79331689399208,36.03750037686444,28.199707024997725,35.2665126649153,58.45342322855085,55.84814877927349,45.876087617695205,30.88331247289195
472,31.730001,51.16912274367328,39.90398268745849,36.12201300004819,28.20763380841341,34.41651041827937,58.45383670268579,55.84778000504504,45.87654206674441,29.799503640423243
473,33.06,51.27055800645169,37.9910799896096,34.89685933829937,28.368866371084653,35.03346597749267,58.45402295229612,55.84760493041132,45.87711199055202,27.20193620002137
474,28.19,51.21087618131725,34.35393799919261,32.57939268687413,28.6340038663673,35.0756999391313,58.45404530224936,55.847340455964655,45.877681914359634,23.62663466772255
475,21.79,51.182860514931285,33.98203477728388,32.2825182579911,28.939676726842364,34.72356525086309,58.454339576633686,55.846822682047936,45.87769681432846,23.654907358570775
476,25.75,51.21644131967394,35.4469699123649,33.11642853829444,29.24310714200904,35.42090241690299,58.45385905263903,55.84658800753892,45.87731686512339,25.669330994018825
477,29.89,51.45999248511924,41.574805591783694,37.11783379160438,29.55311589341261,38.03782119181824,58.45312150418212,55.84684503200118,45.87612486761727,32.52542127479244
478,43.39,52.1620939161914,55.87388847542122,46.80805459284555,29.89277558278085,44.7032924464026,58.45352752833264,55.84780980498269,45.873774397534895,47.09425691905662
479,71.37,53.07498520625165,69.51665380719813,56.95911652992065,30.296531213048368,55.1177150574778,58.45384787766241,55.8499554004937,45.8724818252392,58.72118684333917
480,85.37,53.60308480136828,69.84136137784901,57.54904354568272,30.939967741858503,62.12444774807924,58.45487597551144,55.85241389535007,45.87328642355583,56.8028307568998
481,66.85,53.80895022065923,63.81296809037809,53.15462926462135,31.842291229028586,61.20004623210054,58.45603444808769,55.853013619095336,45.87492914511895,49.444205502523566
482,51.52,53.98411797917543,59.46003159753741,49.95227581454521,32.991015500682025,56.43280120607099,58.45722644559381,55.851903571417765,45.87599821788224,44.72363090385073
483,48.84,53.98953784283606,52.90638460899572,45.57996936223012,34.27773955861403,51.68370434207209,58.45712587080424,55.85067432398958,45.87671714137812,38.503616567286976
484,38.53,53.81050726740159,46.58744937939301,41.25889645272484,35.58904484011752,46.77846697974838,58.45662299685634,55.849590351257454,45.87709336559099,32.99573879080001
485,31.75,53.55898834362634,43.12278942811126,38.8013849942996,36.79934323294635,42.200768182152586,58.45632499747981,55.84847285359547,45.87733549008442,30.12931072540498
486,31.7,53.17798124076464,39.15831747252993,36.04942780191004,37.83650398801158,38.45192857542795,58.455695473796894,55.84772040516973,45.87780856409466,26.48485098779809
487,26.61,52.66368274177353,34.29092603102546,32.76920338975455,38.71638067214458,35.298502897985735,58.45539002443595,55.84719145627639,45.87824811317504,22.52741740499116
488,19.96,52.10675543196989,30.064672798139647,30.20658755122737,39.34840009984144,33.458367922893125,58.45505850012956,55.846636432437606,45.87854238755936,19.539427943925364
489,16.1,51.76140395450993,31.405465117950715,30.77109149517928,39.72760430647513,34.01433790969967,58.45404530224936,55.84599945877027,45.87787561395438,22.24849743854403
490,25.14,51.696473615356375,37.04560619271806,34.120001038632594,39.85156087213476,37.18517792570783,58.45358712820794,55.84613728348192,45.87643404197042,29.48563952208583
491,37.62,51.60647407865228,38.753444344600425,35.22622687420073,39.53546175847337,39.6396088155782,58.45320717900288,55.84690463187648,45.87603546780431,31.107318604229125
492,33.92,51.491133419966566,38.72536907833915,35.25280096860274,39.05923267983389,38.30064174194837,58.45365417806767,55.84754905552823,45.87616211753934,30.604042357177395
493,31.55,51.394298522563325,37.88287269099956,34.7407933398187,38.50635071156664,34.346704064327355,58.45375102786504,55.847567680489256,45.87658676665089,28.99933806451966
494,29.51,51.12882577798209,32.0506188681681,31.193753323391483,38.00658340717354,29.557792621128016,58.45330030380804,55.84734790594907,45.87730569014677,23.467435950796112
495,16.25,50.85179810757591,27.87162461140765,28.88672596262529,37.43751634776853,25.35132840933986,58.45376592783386,55.84670720728953,45.87789423891541,19.673514625890885
496,13.78,50.56277596226443,24.390109070390945,27.18364276329467,36.7549636757967,23.655428857479706,58.45419802692983,55.84589515898849,45.87857218749701,16.33009199595792
497,10.81,50.25709937679717,21.78897681244734,26.137869826247737,36.06463322009745,24.14212516421977,58.45411980209349,55.84536621009515,45.87899311161637,14.349873101447136
498,9.09,49.95090874240538,20.16239191556793,25.545914552229164,35.39630256837049,25.85565137920165,58.45394100246757,55.8450011608589,45.87887763685796,14.381719922317616
499,8.61,49.6146611458984,18.120451762689594,24.99660485148805,34.58175479755715,27.90161824865533,58.4528272297978,55.844829811217394,45.87864668734115,14.489064885231826
500,5.75,49.35963700445672,18.13155596445752,24.9754636582194,33.64924397354464,29.12486098940217,58.45107275846848,55.844662186568094,45.87758506456226,17.25512862310785
501,8.72,49.235397339389394,20.02713744854564,25.442318793970912,32.47312610920373,29.14473382282447,58.449620011507896,55.84464356160706,45.87620309245361,21.52801875842052
502,13.6,49.18652171664636,21.93598735487372,26.071468115172568,30.90183127164715,28.779621261708407,58.45011916046359,55.84490803605373,45.87560709370055,22.93480862765234
503,15.739999,49.158662499933065,22.92693213163145,26.417408141401168,29.342042935016813,28.301086412893035,58.45089395884256,55.8452805352744,45.87634464215746,20.90098337029612
504,15.48,49.199954038543424,24.512042965282376,27.033415690097875,28.32170796974887,27.267117976148874,58.45118450823468,55.84548913483797,45.87674694131577,20.284851034360493
505,18.09,49.283140564501615,25.754413541010184,27.562182058819488,27.622810031974403,25.917765624247,58.45156445743975,55.845660484479474,45.87687731604301,20.29085572179756
506,18.95,49.25428677486915,23.56380894916573,26.69212631663924,27.05873073713405,24.20487638293245,58.45141918274369,55.84587280903525,45.87759623953888,16.77247393291196
507,11.7,49.29330606823348,23.97876935599076,26.8441357986069,26.66420936254674,22.63424831898086,58.45169855715919,55.84564930950285,45.87784208902452,16.3346979488214
508,15.79,49.281151418663285,22.69140459939921,26.36581699933951,26.381381879274866,21.81594761851936,58.4515346575021,55.8455040348068,45.87810283847898,14.770575583758662
509,11.96,49.30383662120158,23.10832807711712,26.508873462538567,26.140378608498896,22.09657176890102,58.45227965594342,55.8453960100328,45.87835241295683,14.529073164027006
510,14.83,49.24044097883716,21.44293621142916,25.93148290804787,25.97034388924341,23.144194164578536,58.45246590555375,55.84536248510294,45.87877706206838,12.651280380221596
511,10.05,49.16427233819624,20.51852538296994,25.614843670516525,25.86323546333432,24.052680651354464,58.4521567312006,55.8452283853835,45.87882548696707,12.191042693125132
512,10.07,49.08384975645535,19.73727345499546,25.372685652156505,25.785353326278354,24.078461322416462,58.4512552830866,55.84502351081214,45.87836358793345,12.69344729200051
513,9.41,49.03454203461635,19.89119758295732,25.40879758910356,25.653507227125115,23.463019972535168,58.45114725831261,55.84491176104594,45.87793148883748,13.57353816318539
514,10.91,49.1028472167091,22.53949196722892,26.28590101653873,25.469634161822043,23.32218360469125,58.45095728371008,55.84491548603815,45.87776013919598,15.316819615913726
515,17.5,49.300852902444085,26.93690486701661,28.10286840260228,25.343435150854035,24.14742582812979,58.450655559341335,55.84520976042247,45.87736901501428,18.68810332505609
516,24.93,49.45928799596816,28.75831803127876,29.045131256211715,25.262461270266577,25.17011498847232,58.45118450823468,55.84584673408981,45.87746586481165,19.211202118135333
517,23.1,49.52186786503934,27.92255270485653,28.6386172692152,25.221467731032742,25.064466759508218,58.45124410810998,55.84628628317018,45.8781140134556,16.872760035594627
518,18.42,49.62117988225998,28.24672387662965,28.816403697252657,25.27588986717144,24.25545805210612,58.45172835709684,55.84621178332605,45.87829281308152,16.693047786586348
519,20.38,49.7800880497943,29.51204040435023,29.48606789618959,25.368932722508337,24.275619572424443,58.45200773151234,55.84606650863,45.87831888802697,17.500547872144764
520,23.1,49.97432776840839,31.346796490696484,30.502225282697808,25.5067574341532,25.517725673705584,58.45229083092004,55.846189433372814,45.87819596328415,19.02242510059225
521,25.94,50.160722653435336,32.90905449715981,31.41019585805312,25.68711410681322,27.374889450670743,58.45275272995367,55.84643155786624,45.87809166350236,20.40030530530851
522,27.29,50.23283850255546,31.82402759223954,30.84275475774629,25.899576487302085,28.51863340774393,58.4525515803745,55.846625257460985,45.8782779131127,19.336481056028305
523,22.44,50.20163796783283,29.33219405562252,29.51321563939142,26.14172705567769,28.000734703785128,58.4523206308577,55.846602907507744,45.87841201283213,17.549224207804745
524,17.75,50.18871596986807,28.48863604550404,29.042756573679995,26.3684002814348,26.97475078783585,58.45239140570962,55.84625648323253,45.87832633801138,17.325866225111522
525,19.01,50.5525136087352,36.63690749779236,33.80450909870088,26.586681099750404,29.17150906680564,58.45301720440033,55.84611120853647,45.87730569014677,25.52281960054813
526,41.03,51.53537142741236,55.49382752058,46.61507764658951,26.88407330255016,38.64385134888952,58.45350145338719,55.84712440641667,45.874739170516406,43.89622445994015
527,78.05,52.64702085163333,70.78544575264748,58.02203933108685,27.3690635628596,53.06644379912188,58.45352752833264,55.84995167550149,45.87288412439751,57.94599361518875
528,89.3,53.47263184930032,75.65121682254207,62.18090372996274,28.101002181506765,63.13189796530449,58.45531179959961,55.852980094165474,45.87291764932737,61.21144470825279
529,79.45,53.863856605784775,69.5848062646104,57.74362596357982,29.10439588221901,64.34778012145104,58.45591152334488,55.85397094209244,45.87444489613208,54.13769568286208
530,57.95,53.98120503526986,59.98789279315281,50.49809892258093,30.373027653003472,59.02544048178351,58.456839046404326,55.853013619095336,45.87592371803811,44.91761732299477
531,42.4,54.05588740402034,53.8076948982856,46.2854046613272,31.744081809501104,53.10065785253966,58.45717057071072,55.85110269809334,45.876750666307984,38.878440183085694
532,40.01,54.13411224035932,51.7852513546167,44.73505917994064,33.19730556908452,50.10529849439308,58.45712214581203,55.84962387618731,45.87678419123784,37.26175631549148
533,43.32,54.14706031326951,51.67962920059805,44.49783305126218,34.62702462784418,49.15451285861489,58.45660437189531,55.84906512735632,45.876750666307984,37.03065407400069
534,45.8,54.19732163311341,55.01505799725561,46.587605829065694,36.07398295053606,49.19192295534596,58.45668632172385,55.84913217721604,45.87633346718084,40.46454558965579
535,54.180706,53.82167479403703,47.84137488094576,41.896361819027774,37.445644280763375,47.35707746918675,58.45611639791624,55.84942645160036,45.87694436590272,33.87234865676781
536,32.06,53.34553884020272,42.03132946165016,38.02162492570387,38.68524718728167,43.1232662271137,58.45594877326694,55.84904650239529,45.87742116490517,29.12941851736696
537,27.36,52.90484991220659,37.83115862419508,35.130919223602206,39.71468603350258,39.87698394394492,58.45484990056599,55.84782470495151,45.87751428971034,26.227504313715585
538,24.82,52.47368951427499,34.24772729640532,32.68747706074135,40.43289433087616,38.29776604796486,58.45424272683631,55.84702383162709,45.87762231448433,23.57116022128549
539,21.65,52.17845780695507,34.79571834990528,32.858811802276946,40.80935694324579,37.23682866764479,58.45441407647782,55.84655075761685,45.87761858949212,24.036657597377697
540,27.84,51.94948626100648,35.93121144924081,33.47787198208698,40.98463272653599,35.415203178826864,58.45402295229612,55.8465209576792,45.87752173969475,25.03585881936139
541,29.94,51.62670823631863,33.78115339756539,32.14428379720351,41.01468968865118,31.30922621930053,58.45358712820794,55.84675935718042,45.87759251454668,23.442007291497635
542,23.13,51.1677854714711,28.4937355598349,29.20399844883176,40.80959534274701,25.493332562240543,58.45314385413536,55.84675190719601,45.87806558855692,19.04298519507668
543,12.97,50.74811667449691,24.933339583850856,27.409889477444125,40.35725836412078,20.813267253814683,58.45317737906522,55.84610003355985,45.87841573782434,16.25756639769507
544,11.31,50.36978411603956,22.059217547053056,26.23391875029538,39.66362384033426,19.549604622633844,58.453486553418365,55.84544815992369,45.87881803698265,13.968756111315338
545,9.02,50.04526279499901,20.607465159391253,25.69206834644802,38.78505462846579,21.4624328206386,58.45422782686748,55.84504213577317,45.87922033614097,12.875126336893883
546,9.35,49.78103792280699,20.40804025162555,25.59414947631266,37.8639832555198,25.245222006334348,58.4545742511427,55.844840986194015,45.87927993601628,13.672358481434756
547,10.92,49.48008835244992,18.70609317491795,25.1123012469295,36.9359237971942,28.64316548469948,58.452950154540616,55.84485961115504,45.87898938662416,14.43298326506509
548,6.91,49.19614337151606,17.356087086883814,24.809718267489828,35.9281644056158,29.204203323403124,58.450562434536174,55.84480373627195,45.87768563935184,17.098006589336606
549,5.91,48.991339575004,17.198013317603777,24.76514501074544,34.481686606918565,27.283960528411097,58.44912086255221,55.84465846157589,45.87634836714967,20.320517834738855
550,7.46,48.86692856029517,17.809429813405828,24.88484018532069,32.449245184167104,25.03280618824807,58.44949708676508,55.84464356160706,45.87593489301473,20.561858217309528
551,9.29,48.74177254714501,17.38517368852919,24.79533793507618,30.37263652882178,23.555194904687927,58.45076730910753,55.8447180614512,45.87650854181455,17.667876384562142
552,7.31,48.59268718405955,16.102277060089477,24.54782710291525,28.74757142876267,22.76375698552445,58.451631507299474,55.84475903636547,45.87761858949212,13.692799376168573
553,4.63,48.4850386342805,15.718437100654644,24.46621624866046,27.716303611368303,22.321259573812,58.45188480676952,55.84462866163824,45.878192238291945,11.917145878668622
554,5.49,48.501085900706606,17.623645827100763,24.83976777962061,27.02333958617897,22.295775039630424,58.451765607018906,55.84459141171617,45.87792403885307,13.66611353200036
555,11.04,48.73044484584469,23.178961379339004,26.52220893463826,26.457505820009303,23.745186269690368,58.451493682587824,55.84474413639664,45.87708219061437,19.13573377602925
556,22.6,48.847104151771546,23.85144539737635,26.77233284883213,25.95630066862446,24.939457883550222,58.4503538349726,55.84543325995487,45.87680281619888,19.33890230096261
557,16.06,48.95480485144149,24.660979328679577,27.09931266472905,25.526056618775684,24.79021234579988,58.451642682276095,55.84582065914436,45.87686241607418,19.339718074255856
558,17.13,49.174311192193066,27.3745281264267,28.30970418236305,25.143116244958748,25.404275448564725,58.451892256753936,55.84575733427684,45.87743978986621,19.461514144435643
559,22.9,49.38549590035506,28.578225833065407,28.9527514494876,25.00600300682535,27.02807963876189,58.451899706738345,55.84596965883262,45.87752173969475,19.835589036800823
560,22.0,49.49665711778495,27.516260354896303,28.43262892518144,24.960762976475976,28.02707971116644,58.452078506364266,55.84623413327929,45.87778248914921,18.420105035758763
561,17.66,49.69543760189891,29.601782916592068,29.52776918394268,24.98432355218284,28.56843655354641,58.45194813163703,55.84608885858323,45.87757761457785,20.244028844768167
562,24.37,50.13528840664856,36.54840913294753,33.675788268009,25.08893995830569,30.62673687219621,58.45179913194877,55.84628628317018,45.87656069170544,27.18507688529422
563,39.2,50.33599098674112,35.67876872739832,33.19285420339761,25.229610563996413,32.264116796490406,58.451516032541065,55.84701265665047,45.87670969139371,25.556124755867504
564,27.05,50.29650234435877,31.14058837212253,30.58759837908128,25.404554822980224,30.62819706914121,58.45209340633309,55.84737398089452,45.87770053932067,20.032816199164625
565,17.01,50.22625271633416,28.073642113749155,28.91762291048308,25.62330499031385,27.42938608665356,58.45219770611488,55.84671838226615,45.87848651267627,16.228954732556037
566,15.54,50.17264635348872,26.368061307144,27.999192557011582,25.8773531837974,25.392668372848902,58.45212693126295,55.84603670869234,45.87876216209956,14.473682529914598
567,15.46,50.12836364613645,25.93692698415784,27.751281288188444,26.11166264357808,24.79739413077424,58.45188108177732,55.84570890937815,45.8788441119281,13.945024185966975
568,16.7,50.159742980485,28.10233572871673,28.75695468413113,26.328777539333007,25.09062737977529,58.45179540695656,55.84560088460417,45.878523762598334,16.047277550158768
569,22.78,50.20661828241308,30.116330990061023,29.81218910138288,26.52423905539087,25.698121458783778,58.45207478137206,55.84584673408981,45.87826673813608,17.85516340522258
570,24.81,50.195752480146375,30.20729902473884,29.87987593476933,26.698587315621616,25.85369948328538,58.45214555622398,55.84620805833384,45.87840456284772,17.50859571780716
