,Actual,Gru_predicted,gRU_biLSTM_1fea_predicted,cNN_1Fea_predicted,cNN_biLSTM_1fea-Copy1_predicted,vANILLA_LSTM_predicted,biLSTM_predicted,sEQ2SEQ_predicted,cNN_LSTM_1fea_predicted,sTACKED_LSTM_predicted
294,89.28705,77.98381399939868,78.77623061146375,67.46557989419712,72.24186852821995,88.2064697217417,73.89573804809818,93.8758636015772,96.73920029318592,55.5910985138198
295,89.28705,77.9446980797285,78.92779195724769,67.1026531445819,71.90964740860473,88.24129243071636,71.99880675345894,93.8745205972058,96.88428879822897,57.17210087302164
296,89.28705,78.01385913544553,79.36377667690356,67.62001071926645,71.95412066811716,88.26602425985116,71.84624732792355,93.87367663271009,96.99128881864006,59.021322487778
297,89.28705,78.11783556131552,79.68819662904986,68.10758001666372,72.34701182674051,88.28338791199744,71.55022127694122,93.87316291519096,97.06999034256933,60.78588345538329
298,89.28705,78.18891938831838,80.09027599244376,67.993681503853,72.88782427558377,88.29569511599122,71.94907889760808,93.8728620235012,97.12723315184274,62.52911046830168
299,89.28705,78.20331815649716,80.47505041426501,67.80334916301885,73.24283243658283,88.30434758677755,72.55224931445085,93.87269323060208,97.16827184279876,64.13920758613999
300,89.28705,73.36239651974728,79.73208278282615,54.42999050769281,70.2920683620415,75.94449488610263,58.876821088471104,75.00213880784969,92.44665009163208,65.51274879465586
301,55.0,71.17663121939339,79.2804223400154,67.3691184217497,69.71103917027281,81.54921173028087,66.94467032980894,85.51364321355076,90.92450508247803,66.62012561769372
302,89.28705,72.35614132093745,79.56027362796715,70.84641359810273,72.92098107203213,84.53731572964055,72.6377319096325,90.2166610517036,92.82966319624492,67.73304325111636
303,89.28705,73.17466946061724,79.38235857345232,67.47824670045429,75.23687101997925,80.76242399446103,69.10166011027039,84.07499931771892,92.12585551740642,68.3978524314319
304,74.33,73.2593007524815,79.2927075275441,69.33637030593484,75.76469375441046,80.38876788751789,70.51820681395834,83.9307767936367,90.94026887149332,68.87226322151797
305,79.0,75.17961353306242,80.05579820808907,76.76424127018491,77.69971353368163,86.77519400289837,80.94930708909536,93.93934440929708,93.02599135440936,69.21805382245968
306,97.33,76.63942992950373,80.22553047640649,73.80188185735486,79.55347787907135,86.52744272106996,79.99035793497482,92.68953573467223,94.65958370992573,68.91680986924743
307,87.0,78.4102876061291,80.70547473805567,76.71626005389906,80.96697897175311,89.67079215470787,83.26433105608167,97.06931517097276,96.14129181150328,68.65557717195296
308,96.0,79.70089279059383,81.29339508340227,75.65387754671447,82.32918903956153,90.68572917959082,83.84696011098133,97.8940372761688,97.66315794543264,68.45663639326268
309,94.0,78.24068743660233,81.43957707287886,69.12839543772975,81.38184990137312,85.86061536478645,77.82724023839245,89.98438000602242,96.49235168642684,68.30798122087262
310,79.0,77.06339365921218,81.65604295779283,73.05073877854028,80.56583897753701,87.57999854599595,80.16040577262541,93.08540645490648,96.02911058297076,68.20717516597777
311,91.0,76.20497168476183,81.73465641586166,71.35607274882217,80.39025766832333,86.43343241507091,78.82216429649482,91.30657147909136,95.9631639311591,68.14468509918761
312,85.25,73.89885704732141,81.27188499699453,65.2097655407003,78.26754752403063,80.67100429252268,72.30682443910189,82.68113691191098,93.47367415585776,68.08444071183818
313,71.0,66.97057637041601,79.56792801900204,52.80270586942906,72.15021398398714,67.03887144517223,57.41348572702381,62.92666544811648,86.45630752231517,67.93408293281331
314,42.0,61.09537257477744,77.67158383009894,57.304434505947086,67.13012235421144,65.58073563890062,57.87010721330492,63.40995621246164,81.36900696339511,67.63801284890077
315,58.67,61.89659210347372,76.58308245647792,69.72096125721355,68.00538692446725,73.78900222526835,68.67534795761739,77.5383988938561,82.76935688758736,67.21451146495953
316,84.0,62.352692533414,75.0396842196757,59.109861702198415,67.66068980795909,66.04482804567408,59.47543776644796,65.30966892052584,81.30060914513506,66.65146972518177
317,50.25,61.78551169819646,73.47553179510102,59.2978162648012,65.19479434442879,64.23329128035606,58.19337497044404,63.63365817557351,78.2478501265832,65.94496135995705
318,57.0,61.41996865864457,72.26431064498381,62.71495511966522,64.59190280281068,66.42789986086052,61.36702639888835,67.86436412664696,77.88829189612908,65.12116394629543
319,66.0,61.34728863792157,71.31115182118594,62.65896724890279,64.96863387604684,67.22172552669232,62.29124457930549,69.21149291585834,78.29247016252967,64.21158304576237
320,65.0,63.664305094999904,71.02703667782549,68.43281457801889,66.5578410379112,73.03450530493606,68.75346971463222,78.02533705258702,80.53925042651167,63.25857099839853
321,80.0,64.44722527178294,70.58396265640577,59.587963919600455,66.16791476325534,69.61240540660168,63.65501414672552,71.8511129667118,80.85801948594765,62.29015109487193
322,61.67,59.16198568333489,69.02580604916139,46.57400204065111,62.48108888849647,56.70257406877806,48.09863491036203,52.46825374801651,75.25724358902323,61.28296386570599
323,31.000002,51.820870599831714,66.87019596717987,46.02844871298854,58.18515549013812,51.36313361265194,42.11790252806354,46.904098571383685,69.32667572246686,60.20812737809357
324,35.75,47.79175107267199,65.78112950428782,50.04201360755146,55.556330846007896,52.43226783580212,47.51792495733736,50.1924337665608,67.15878779177837,59.58168555763464
325,47.0,47.09607113886817,64.05009961303769,50.00558002721327,54.90260328646196,51.13159011855178,46.38541266997112,49.15440880860422,65.9571291263385,58.22269356314242
326,42.0,47.76487630760029,62.29692115789177,50.06431995611385,54.98021132595766,49.28727450610303,44.12959464706345,47.203672942658805,64.25427297160128,56.78800162279695
327,39.0,48.11133474131685,61.03644550592346,49.64271565758251,54.384379730816605,48.23515901047915,44.445681367167445,46.36553180198116,62.76609202928282,55.53747007423448
328,39.0,49.894712447765365,60.4708792114803,56.9525636912255,55.41971868003036,53.70131156210719,52.312667058529165,54.62705254802743,64.0479933712093,54.14449933526329
329,56.0,50.632862142757055,59.61897411070108,54.150410756144026,56.215723975907565,52.61381927647015,49.97142148160261,52.4939946651353,64.84166492178537,52.44334578716087
330,44.67,52.51373976492378,59.61309204510715,58.7011590522187,56.86268514184452,57.870187940343634,56.27058900694964,60.17928947821666,66.65199812034429,50.9965191051316
331,61.0,54.27738337981636,59.614934089354286,56.40001279707034,58.18902304917492,59.15844470186381,56.29576850420824,61.233687347389775,68.68621675255764,49.50233133725028
332,56.5,54.70795204905635,59.52920197423477,53.11265733459041,57.89033300591486,58.10041411594834,53.39804209410525,58.96454936309348,69.03727662748118,48.19325066915147
333,51.5,55.35346012829636,59.98234852844011,54.522661478731294,56.824662706607896,60.72381904025183,56.44357237328091,62.76788270177804,70.05421715068871,47.27026908019108
334,60.33,56.41638203887603,60.20897134258927,53.99370122693632,56.24876335120872,62.41689621507151,56.50105736367049,64.82314907463191,71.63275366579877,46.282555414410645
335,61.0,52.80274256353757,59.35154010906865,41.09438275120041,53.87725247358426,50.9992748326806,41.05292207799654,47.46524322575156,68.07680833726839,45.50937385402579
336,26.67,47.31094816888372,58.111693884903886,40.47382666574626,50.86766040428193,46.22689779062479,35.273860516061355,42.65303105949881,63.19401138388849,45.0142345620432
337,30.67,42.97925269237288,57.34762347166171,39.73516325323545,47.60742188798986,44.04958681287128,35.84277698261135,41.32424932454173,60.30083871265142,44.90370089898273
338,32.0,39.95084021481649,55.99569142364656,37.521767289174576,44.8713843976192,39.72802624913052,32.73243389957694,37.69248662901087,57.2761543565195,44.41413177267175
339,23.5,37.241956364742194,53.57101812161483,36.35899703993213,43.09300809816041,34.48840110696952,25.626817935071152,34.36553088462845,53.39364247049507,43.43563933635953
340,15.670001,34.62024670825179,51.68154306982453,35.70511903454131,41.38319474044996,30.84612921876179,23.699221373951264,32.84709198043378,49.769721305952494,42.837844606413256
341,13.67,32.010469975848395,49.63506493595846,34.865554162453535,39.800614534582245,27.82938179830028,22.160072314914345,31.886227393849104,46.7193547432754,41.96151590701071
342,11.0,29.76310994495196,47.42871791014209,33.35941879284181,37.34412744047356,25.761004620476275,20.699068864062777,31.40436586503036,44.22922649048602,40.80884020701899
343,10.0,28.643312166183943,45.45467761588287,31.64855231421716,34.456484571388735,25.63423381440074,21.1088833455303,31.580044413631587,42.77418032815083,39.545007044122144
344,13.0,28.33043984998531,43.19723404396826,30.87199856526036,33.30255026347517,25.26465075350205,18.51311091963921,31.574600842634336,41.89035502237997,37.98660458635076
345,12.33,27.59026280549852,41.18986082153981,30.03506466075265,33.40100789542546,23.141188379984925,14.524626448241929,30.90526544403426,40.5164395339573,36.67398660619172
346,7.0,26.71551562217269,40.00577863407557,29.453235537418472,33.21414681725623,22.63809747468852,15.155190851791808,30.856953980771827,39.36752864949857,35.72029204840962
347,9.0,27.63111252179573,39.355775526543255,32.796057814320015,33.3864586814018,26.325015084718668,20.454043954496555,32.46968940501191,40.24507192389275,34.65817740821714
348,21.0,31.98354383902478,39.403481537015296,40.4458657550627,35.731612180884525,33.76453275900938,28.964543400300848,37.91555378404554,44.032788249996045,33.48809769255979
349,38.0,36.37953106305355,39.95404727990014,39.27224138852341,38.85538163822224,36.28609318514724,30.229121453600413,38.96936821689337,47.24639956260623,32.47695850790747
350,31.250002,36.52487642685615,40.28895440825819,32.43414015268877,39.2197174416042,31.68216411761104,24.42055232430804,34.383074337906415,46.633233670605705,31.59996931455176
351,14.0,34.3523173361545,40.6513454238892,33.629325977387715,38.63395104042704,31.331577596687257,25.108691618813346,34.15094373807011,45.56128133992207,30.809581886687216
352,20.0,32.791335282554954,40.76463848390952,35.34658823912542,38.58383422702599,32.90486318486973,26.476787421626543,35.24767193081876,45.97661094589844,29.96525595402045
353,25.0,32.70504541698612,41.19234134327499,35.0768461780678,38.44067216267966,33.30591144381455,27.776245059768968,35.43099569692776,46.52966087992931,29.37226448287796
354,23.67,33.27341514131933,41.16266314831323,34.230507573549325,38.12950612252667,32.45969392985417,26.084037535320945,34.75651761902021,46.40366798895416,28.74132213001044
355,20.67,34.14349116463202,41.190403894345735,34.91283085185602,37.419805369861706,33.01037342447538,26.295720343190823,35.167319172006614,46.44299306504283,28.29212019246977
356,23.5,34.37670424066932,41.2268998546684,32.77622831808196,35.51745068598489,32.41984412801382,25.558521025609508,34.726164252461885,46.3697552938705,28.002856865685573
357,21.0,33.858774237892035,40.88523367152305,31.967104878412925,34.015157189534015,31.739704149163387,23.429275660591426,34.30684966630148,45.98439009690226,27.725706264120063
358,20.0,32.73593084811781,40.16333946660068,30.924959172070828,33.36801622246537,30.472032782516543,19.35276936170369,33.60304565687385,45.30532525543113,27.518597376875785
359,17.5,31.78670196334121,39.999988303752914,30.27215997347016,32.56326672053056,30.03661682154256,19.162811300776333,33.45113938646992,44.72869568727263,27.55688767910452
360,18.25,29.8956600731176,39.3740602008131,26.747111084304027,31.40480069021618,26.042143871636668,14.7687890462582,31.63911825891959,43.0253845255899,27.56074422990877
361,7.7500005,28.100532913124635,38.49723613094568,26.647319621509443,30.32946699743348,24.64249847432777,12.690977813136628,31.30156181592721,41.29521694588972,27.539780885717803
362,10.0,26.18864876926813,37.48452643844919,25.32173761281432,29.47066890837091,21.919744251237223,9.794324705707515,30.55250296247592,39.58666586551196,27.52892126430468
363,4.5,24.43673442616033,36.48811993836307,24.78132146034296,28.702930918983306,19.876359430718427,8.207780618768165,30.133969960826747,37.902740201354334,27.50358948649577
364,3.0,26.32548843871843,36.14489792501696,31.485267200764707,29.17333838183109,26.069066339049435,15.696722505161828,32.7288452157648,39.39126239888193,27.44560729093589
365,25.67,29.46454833107168,36.14885354991419,30.02040536440346,30.28723574795092,28.094028882391484,17.02580880121953,33.452834654283016,41.49364400706087,27.37449043923536
366,20.33,41.48091115140838,38.49403273527288,58.85250390276245,37.42867800529909,49.667535552577725,45.651200252822406,63.07565820630483,51.41119188656567,27.357662521073312
367,89.28705,47.637514726377766,40.2974821190756,39.48019057085254,42.14088771763333,43.79369310836481,32.86226132489124,46.97681528621519,56.28830859194844,27.403454933786627
368,27.0,47.33976772170638,41.82778055914024,36.79082431709397,41.48117534898964,43.16535053308513,30.00668727193752,43.90517714883566,55.352109785103245,27.54576569481556
369,34.0,43.51347854873884,43.24567393661047,36.34682560413983,40.919806860559866,42.83429995553133,29.550412544981818,42.7005095664981,55.20208959187666,27.804334399832307
370,34.0,39.66851574395126,44.3864680842671,33.885601300622675,40.02196073592787,41.464479529618224,28.947541185123384,40.83908349125178,54.70417989470167,28.124136398422795
371,30.67,37.46934608575918,44.97016493772436,31.98926811995212,38.109808725079255,39.14900422509726,27.123805463431683,38.49591147362852,53.50608789660885,28.41859744567724
372,26.33,35.562643150024094,44.52648546351425,28.030282042384908,35.99403743670553,33.789888387988825,20.38041172165776,34.45572867275345,50.79382084973006,28.62245340020223
373,15.0,32.718827724141946,43.48016029821302,26.40851436333543,34.03283641101346,27.99539511872035,14.18593432259121,31.826162807631366,46.96130835595945,28.85132739790839
374,7.0,29.878430354467383,42.47747176675023,27.785007612880825,32.3402656148912,25.490158066752542,13.08811081070358,31.24668944606345,43.91349203382372,29.11823483908372
375,9.0,29.701010670417418,41.70116386832044,32.34419555391248,31.718287632732338,28.84174473147137,17.8967856648961,33.002223662975624,43.70570430557202,29.261954653879386
376,22.67,31.521796185785025,41.12282802411629,33.99904480648789,32.16416691874755,30.980367275918827,20.05080872668462,34.278617219214965,44.78299195963281,29.303428170021235
377,23.5,34.29044739979814,40.915964987399015,35.53523632037901,33.01231087340464,33.67678613733275,22.688258321019784,36.11375196571486,46.19815162601915,29.309036864506776
378,28.0,38.07943334205583,41.373980849803445,40.912721228206856,34.79412174141983,39.20755334463359,28.88059461885485,41.29183374908523,49.13648740600861,29.3212963661595
379,40.0,43.99259352353572,42.71680542008677,48.705173846365895,38.80627758221602,48.45886097359102,39.05022001558124,53.54867507894394,54.75883943873609,29.36335331862664
380,59.0,48.33012703271027,44.30632448187345,45.96437713012167,42.14258298544643,50.87486712719302,39.18801373185276,54.11729065380416,58.9917140116224,29.511170030637288
381,48.67,50.23253308833901,45.93451913402821,44.138962652965695,43.47327648345681,52.52920633166016,39.20366376913168,54.71113342826405,61.19359903384412,29.780060788377508
382,49.33,50.98397705884336,47.64506637390884,43.65776712221638,44.662613267259474,55.16845210260682,40.95899616844706,57.457584706629454,63.41590065804004,30.192311758650007
383,54.0,51.45185262820406,49.21649890961163,43.90565050283542,45.9687877619644,56.50100232250773,40.97230145219228,58.40907027907934,65.3299827789962,30.735768018011303
384,53.5,49.759641434345184,50.31715704138155,37.33383841244774,45.46050830972488,51.173491121057765,34.45655062078405,49.87955778095131,64.30640796097032,31.438739071175792
385,36.5,45.13928074501883,50.43803844304146,32.42601240765411,43.04451316435544,43.05905870896824,25.722272154240017,40.0093232849575,60.155353911236496,32.162691815585504
386,22.0,48.72101836241991,52.09023838098254,58.79767923523974,46.95212382059975,59.22095678511907,48.24599845013259,65.89129255685236,64.50263337563094,32.98009344613408
387,84.0,50.026172760908295,53.07565499557033,44.00771516565212,50.50637755072788,49.63873067739847,37.10796048870131,48.55827265236254,65.23999414728969,33.827756707969705
388,28.0,46.93624627984808,52.9098746827393,35.15917674932855,45.87587827922061,42.09084796186014,29.662261691832327,39.340209885713904,60.07810914341503,34.45182808901899
389,21.5,41.76424837966844,52.64379836312169,33.85441497780121,40.50233798805744,38.71855297700449,29.86514892189269,36.98568838032893,56.167027224505794,35.02777514675923
390,23.67,38.1837546925458,50.59755507155007,36.28385117511736,38.46564984234147,38.7362872396467,25.932246851358816,37.75259524815882,54.38593556101737,34.89464892109001
391,29.0,36.21091796504565,49.510792998672365,34.06328518225391,36.94401855070656,35.79544892145695,23.54368238680498,35.71296423494045,52.51684775591446,35.246453686416274
392,21.0,34.966650100805595,48.06477725644113,31.39462724863217,35.00137373568729,32.70151177433674,20.40145946229829,34.019222896756766,50.000604306099504,35.391061498637846
393,17.0,35.333326988310404,46.816043719195584,34.460032891681514,33.859728284713256,34.55798781434524,22.48689389646253,35.675851813594846,49.2251110168786,35.400473537470305
394,27.0,36.9116139834826,45.91267513123304,36.66474702966925,34.12376441189779,36.95310401197329,24.55167138224184,37.7706157248474,50.04544450669702,35.33043182314908
395,31.000002,37.89064949260075,45.14308592407117,34.79483360712489,34.73020060439784,36.642987423323646,23.05565991716764,37.34353666532657,50.34182282112104,35.20526088020451
396,26.5,37.99806048702714,44.70478947557927,35.3577982892748,35.397167398293675,36.82685793164943,23.060375110111,37.475642794779255,50.28190868074818,35.09922958425805
397,27.5,37.548363179021614,44.60868026657352,34.85343776782399,36.18441014105903,36.92436518618935,24.00109646582987,37.53707607124437,50.30828807535502,34.99635398164332
398,27.5,36.87740039670918,44.64476525288089,34.74706521666839,36.968148596461816,36.4409092983559,24.81870725279695,37.09040969660165,50.12237003577446,34.82643457337251
399,26.0,37.91875351030749,44.87794530422053,39.518807450647,38.91410322006856,39.94080070672853,29.627262851136816,40.59717024208709,51.31626789726475,34.50524370277497
400,36.75,44.89488697411896,46.55117830515876,57.08304794108211,45.06968302941056,52.92263322426774,47.05686348392672,59.94516638828834,57.79397060756041,34.239292143126285
401,72.0,54.10799603611893,49.13907434065848,59.85625656337199,52.053393826629055,61.68403781052676,56.38469667617885,70.12670269263661,65.51195620191208,34.06594917453163
402,73.0,61.00745716020166,51.93905498451623,57.71412055803483,56.45657676533636,66.21235132865927,59.91637252134164,73.43376656079651,70.81231743247653,33.95469997635524
403,70.75,62.84972524139563,54.13064730930129,54.16488658195068,58.19716180244213,66.17355831714397,56.93560000486197,70.7912843694794,73.31410707294995,33.88974039606245
404,63.33,59.88784652138705,55.92592124572829,48.298239852416295,57.03304121000657,62.61558747382392,51.77537724410274,64.05516340001188,73.0312248516354,34.224742929102625
405,53.25,52.115568324086034,56.37836694246111,36.33551647989748,51.96614624482814,51.26021764651786,38.62772405021313,47.28101678457325,68.36961998434538,34.7183227214736
406,27.0,44.11895702500681,55.72808495970413,33.3355309282027,46.27305897912862,44.34357634083139,31.309902386791222,40.25326204891187,62.63650311567382,35.2224373923974
407,25.0,42.73342785124117,55.20647453784344,46.510117597737626,46.01432882003444,49.62917553154283,37.55944846920206,48.441523007320704,61.94620253817735,35.775307525296576
408,50.33,48.77082327589864,55.74232227380548,54.51791693050113,48.1023777094299,58.205205151027215,48.028248271420814,61.44483625598085,65.96545868896996,36.50806685574835
409,67.0,56.06885947601272,57.03252749248745,52.73222015639488,49.41223262321824,60.96708263260964,52.73951861457724,64.23893483424469,69.4035572186141,37.349796680238136
410,61.0,61.10750731646123,57.06357070828574,55.22484360856284,51.36133560133502,64.54709195749997,51.19494616630274,68.58009739075075,72.04393316810282,37.63310822262224
411,66.67,64.21889985099898,58.58581112212189,59.77840634276013,54.66980852326166,70.59740737776332,56.87814070034834,76.68673597419303,75.90666326023026,38.57162976653603
412,78.0,61.70890540786304,59.54139542649218,47.34063003325633,54.45602130826881,63.46872549664903,47.57484118904507,64.18004079008837,75.57264412929811,39.60624584181216
413,48.75,54.22502455638543,59.38369515635474,36.86791863907056,49.90562894504667,53.23004912653115,36.1230906163303,49.34129190323856,70.36939752631254,40.58899112530052
414,31.000002,47.02473045310573,58.5016531842574,37.17573450711671,45.74412074379875,48.80783295374042,31.876496116272623,44.90824362961609,65.64991137226104,41.427106580102205
415,34.25,43.09373097209803,57.44460966986081,37.84787150090141,43.385195945392745,46.15243076681743,30.290756547662323,42.98673462109778,62.60256840412506,42.203568593787736
416,33.75,43.23674626001033,56.562369549577525,40.69210523962055,42.32361703918449,46.53520169031411,32.66048042220241,44.45453565555057,61.175729003000434,42.846361308998105
417,39.0,46.639398280835145,55.94467193517619,45.69072347709703,43.132245108388666,50.26258556320755,37.707571577018754,50.11632284669224,61.99706057257029,43.22127969327395
418,49.0,49.16717835836521,55.32743666654206,43.83374472780196,44.20370940742914,49.57767168084015,36.60758861684539,48.91324778866395,62.38527690176964,43.42286244777683
419,41.5,46.718712596376506,54.2971615043025,36.26725076042806,43.09218981954067,42.16290051332764,28.538066124159563,39.71313211048688,59.30486887245655,43.53603441723907
420,22.0,40.58320446438872,52.82257572918647,33.661517718782314,41.502601038947816,35.93801654124544,23.00973724036912,35.037902720707606,54.68945821836802,43.46210679682679
421,16.0,34.65327140590954,51.25469151377646,35.64510948948634,41.427110249513056,32.7299130143224,21.72000537568689,33.703763645908275,51.06630763010412,43.197215696914
422,16.67,31.600174801559408,49.95128742426393,36.97812205515446,41.24043998070808,31.388706654224308,23.553292573823388,33.428444080357345,48.76794645779157,42.750230083527256
423,18.0,32.81529653541108,49.14221168693596,40.617484100557455,40.6920795537446,34.2941241494707,30.25821988164774,35.69752702349088,48.63821443715939,41.979807920102246
424,28.33,36.140113013267445,48.03464038512302,40.653917680895646,40.31061860992168,36.43069732795795,32.30242665019713,37.45915246241549,49.61148897124168,40.6473054025424
425,30.0,39.315100107261465,47.23719301078142,40.97382058828453,39.85344304260209,38.64727467122652,33.6574116480402,39.37189891782194,50.819591122135655,39.33228395827605
426,33.0,40.98800653063396,46.67433107213535,39.63662122483558,39.34957055279445,40.22857058329643,33.61157336769125,40.7231961577599,52.03037194295075,38.1281300934576
427,34.0,44.37234085249129,47.03770915928523,48.24846796363522,42.04155676590053,48.72617388466537,42.017012076719126,52.202327874243785,56.07421314644412,37.10425805315279
428,57.0,50.24921423006702,48.41218973697893,56.15400448539609,48.81312057477651,57.75948181497317,49.89301717995227,64.39773225822653,62.489950515701295,36.384205892477546
429,69.0,55.3642922291281,50.69398718871069,55.55683355529447,54.79540144845407,61.01198888260247,52.50094819869768,66.31033193719895,67.18977229700303,36.181592033525575
430,62.329998,56.31783267165447,52.889736955989775,49.4998728319802,55.98639680596133,58.1177117186993,50.18289696775941,59.81129527221639,68.07788714405855,36.158460067521744
431,49.0,52.17928030468953,53.89839561890692,42.12314611616942,53.4451426517869,51.214184887393806,42.83532372115872,49.146002188344895,65.46950845718933,35.96462710873588
432,34.0,46.175236155255526,53.85650195522264,39.46165637664484,49.82102333905838,46.3769987108901,37.42798448664828,43.43478436363127,61.96318090218429,35.699339712451206
433,31.000002,41.769455273665805,53.49942057709284,37.23771085638774,45.494013700204086,43.71196798989444,35.39972497765673,41.250787719307496,59.29455415855478,35.595792607650765
434,31.000002,43.5186267321626,53.46573538548193,45.97083896263003,44.1637018209222,50.59331690201733,43.5389222435787,51.25093403706518,60.70820936649227,35.49301974853986
435,54.67,49.77818296737458,53.51938951094321,51.75887957291727,46.84969955551968,56.95802377457158,47.491615281536696,60.11982300596761,64.75165427361375,35.37469959565386
436,62.000004,56.23974026992645,54.37913247329988,54.28807971244662,50.289383270651385,60.92765481301714,49.70887513522352,64.76048287612092,68.35642478292569,35.75669994287186
437,62.999996,56.780321545886096,55.06879090389744,46.20323742945844,50.55984086682493,55.25865356014268,42.429138287022695,54.83137268302505,67.91044458811207,36.39495359685972
438,41.0,51.10351545613185,54.928465294138825,39.18747799786853,47.58000405011223,47.75842181391363,34.114150555468534,44.54258683832782,63.9831915755831,37.002556662010335
439,28.67,43.77638816679215,54.29756880890695,36.15771884652988,43.549240626891326,43.29422758098906,30.45153361879821,40.34641004336097,60.06015838553262,37.553445313050055
440,27.67,38.7980947960186,53.24853561839778,33.869525611685056,39.82087335188985,40.56956159484521,28.460920430431067,38.50981487134243,57.17605649791887,37.94257532555128
441,27.0,37.08412032640327,51.68663621208552,32.93515417144359,37.321399109663325,38.30403798023701,25.29490321126197,37.12847249535762,54.853304751680646,38.08567134050229
442,25.0,37.47884619045205,50.07693539061911,34.06728117067049,36.08612864082958,37.01360525808228,22.90837710443579,36.58891131561451,53.05832436812172,38.16036219837156
443,25.0,40.27116510445322,49.30994412633965,40.9915878756244,36.92400191451511,41.58674062975805,28.51150509371561,41.60134121553362,53.81515870316599,38.29909161441005
444,40.0,42.98021774742666,49.01377129892328,41.7615183379954,38.9718450692177,43.386649032089686,30.737857747490867,43.417585834973295,55.34416918002199,38.386581377327126
445,38.0,45.0084699175965,49.15686731387429,43.52826260505695,41.0841010619963,46.1546580992039,34.26009403323982,46.6140279742123,56.9156824427635,38.393700034377794
446,43.0,46.69303038983133,49.77961036819556,45.6191956513812,43.49121256369581,49.46541339467976,38.66968009388188,50.677298708160976,59.10585837496012,38.35368510904916
447,48.0,48.60030575365915,50.65731142725634,48.18450646309387,46.47645809200268,52.91934543214537,42.54199468715176,54.83038928091703,61.68524504669669,38.21284211236057
448,52.5,53.9079104012432,52.56437396525481,60.72294205105848,52.43887277533367,63.2204825137666,55.10031481251718,70.26575134741913,67.26136984152502,38.15452783511869
449,77.5,66.56998678782756,56.44857744968149,81.75147699520201,64.00379898692154,83.02167291651425,79.69709861977404,101.2888954683464,79.09765632435574,38.29367189458333
450,122.0,80.64504688016369,61.54760911509176,83.29446425798893,75.19666895469723,96.0940077832791,92.14227246155318,115.1860111508809,91.39810860217692,38.76512513952361
451,122.0,87.98270904805621,66.04798373900582,73.05662451354506,79.47364617660003,97.14889001468453,88.8089062564143,110.8370254104408,97.74981475208658,39.34497645040917
452,103.0,87.35779370251123,69.54697247230914,65.83213431511479,78.72138025806508,95.38019729046115,82.71938685062035,104.9987872597138,99.5136418375217,40.22248303069485
453,96.0,76.45609148575133,70.92699386038763,45.36620812026861,71.97877910903493,77.57522510115534,59.39408325847353,76.52469479101903,93.63947281574306,41.520874704985104
454,49.0,64.01008101829821,71.07126775622177,44.1306734538536,64.0863607310659,68.99060906027994,50.05269159312747,65.62432090098714,85.94191483159813,43.14473578292499
455,52.0,56.86791405230699,70.76166488509125,48.79379011841418,60.30239454285218,65.67811446406076,48.54100440489839,63.10441170973217,81.46423551379664,44.94946212170381
456,56.0,64.49516245513858,72.10499216466114,77.67659624532122,65.60725814053063,84.7681803827333,74.10663376734054,95.33130606028428,87.17077117026456,46.78073664798861
457,117.25,80.54736716331378,74.88483508176938,88.00464478612265,75.54142478177899,99.4258401746823,91.21833682577156,115.17673488024992,97.74517661677108,48.64882637334008
458,127.0,92.68786248332424,77.4450490818102,82.14826506814899,80.71105958137068,102.4498016568766,91.4819619789408,115.74046646926766,104.0003919389465,50.33809836910741
459,112.0,96.77774378476336,79.82938821976927,80.4694435544849,82.12714393929143,105.31354932250062,91.51825979107753,117.59483993685862,107.41078641666664,52.11077607351481
460,115.0,92.68624794254988,81.40251602328516,72.17498250723045,81.49275417492953,101.46821223780626,83.24778201314429,109.98186187282602,107.93708267618388,54.01735424928097
461,99.75,78.82137170375103,81.10839072712358,47.709031543861045,73.63110747635581,80.14395947319186,57.37775300415813,77.19464114652577,99.57534665038978,56.202928740270615
462,46.33,64.35450659840339,79.63958427409766,43.08750398188412,63.462759034605526,68.94706783112362,46.958886544797885,63.394485976314414,89.30714620056587,58.35571337589697
463,47.5,56.616258517333264,77.64556770716634,47.29653105365068,57.67770899416174,65.43707820408942,45.78931320783796,61.53748521055424,83.36224561522603,60.22437552934118
464,55.0,56.29383472468984,75.5909177953354,52.54637917444219,56.02541365153853,64.46318720898418,46.90634425082441,62.46795239765039,80.351317880374,61.756442625435945
465,58.0,60.05958595743988,73.88622693517274,56.53840829672141,56.33830798420227,65.4919946068834,50.103193694667866,65.5048008507529,79.1388638082109,62.95884618127853
466,62.67,62.88310220249506,72.49003078406366,56.5697047018684,57.04320180865261,64.73456949669215,51.29489724846934,65.00584904089627,78.1753352293485,63.8114044371892
467,59.25,62.51273021826344,71.01306356130542,55.89768879864177,57.78513833564239,63.45529545293488,50.71834840734955,63.56417421170161,76.85166131429582,64.15168358303292
468,57.0,61.0980035423575,70.12907313204627,60.10143558819394,59.95290884518366,65.59351986630502,54.83788588728533,67.32258295333908,76.79802186647794,64.27496110997843
469,65.0,59.36011185281626,69.48752801652519,60.72582620798725,63.288939042600255,64.68528197014338,55.33898797190057,65.88086409121422,76.64998315511082,64.12398686993062
470,59.33,58.500442278676616,69.16707102809782,63.9780690780353,66.7270595887095,64.598390321195,57.573846320028125,65.88357945524385,76.20096468811269,63.7546826842566
