,LSTM_LOSS,GRU_LOSS,CNN_LOSS,RNN_LOSS,BiLSTM_LOSS
0,0.16673149168491364,0.12501300871372223,0.13702432811260223,0.11277219653129578,0.24221663177013397
1,0.07929611206054688,0.07541897147893906,0.08052710443735123,0.07255882024765015,0.10244167596101761
2,0.07920389622449875,0.0734705924987793,0.07937309145927429,0.06982690840959549,0.09073729068040848
3,0.07515044510364532,0.07139583677053452,0.0787690207362175,0.06945503503084183,0.08352501690387726
4,0.06999989598989487,0.06986316293478012,0.07829997688531876,0.0691659152507782,0.07733467221260071
5,0.06927371770143509,0.06890656799077988,0.07789003103971481,0.06883249431848526,0.07368732243776321
6,0.06886548548936844,0.06848766654729843,0.077534519135952,0.06946061551570892,0.07273736596107483
7,0.06872047483921051,0.0683402419090271,0.07722673565149307,0.0692828968167305,0.0722503662109375
8,0.06846421211957932,0.0681362897157669,0.07695809006690979,0.06932133436203003,0.07183928042650223
9,0.0684748962521553,0.06823468953371048,0.07671860605478287,0.06915890425443649,0.07147716730833054
10,0.06823021173477173,0.06808777153491974,0.07649076730012894,0.06885326653718948,0.07116696238517761
11,0.0683504119515419,0.0678933709859848,0.0762953832745552,0.06862745434045792,0.07088801264762878
12,0.06802459806203842,0.06788168102502823,0.07609622925519943,0.06854595243930817,0.07063314318656921
13,0.06793586164712906,0.06762450188398361,0.07595675438642502,0.06832429021596909,0.07039652019739151
14,0.0677446499466896,0.06770124286413193,0.07580968737602234,0.06803905963897705,0.07017435133457184
15,0.06815748661756516,0.06739819794893265,0.07571329921483994,0.06788718700408936,0.06996588408946991
16,0.06776416301727295,0.06727709621191025,0.0756199061870575,0.06755995005369186,0.06977223604917526
17,0.06765753775835037,0.06725240498781204,0.07557911425828934,0.06750499457120895,0.06959768384695053
18,0.06752997636795044,0.06711817532777786,0.07559305429458618,0.06822004914283752,0.06944430619478226
19,0.06754285842180252,0.06714127957820892,0.07566209137439728,0.0675908774137497,0.06931155920028687
20,0.06841887533664703,0.06701739132404327,0.07575394213199615,0.06710512936115265,0.06919742375612259
21,0.06751114875078201,0.06706234067678452,0.07590938359498978,0.06721020489931107,0.06909584254026413
22,0.06710626184940338,0.06674297153949738,0.07598549127578735,0.06725671142339706,0.06899356096982956
23,0.066928930580616,0.06643462181091309,0.07596676051616669,0.06683629751205444,0.06889253854751587
24,0.0683608204126358,0.06635190546512604,0.07590591162443161,0.06607743352651596,0.0688243880867958
25,0.06800061464309692,0.06646708399057388,0.07580894231796265,0.06618049740791321,0.06881623715162277
26,0.06691495329141617,0.06617743521928787,0.07570967823266983,0.0658302903175354,0.06861423701047897
27,0.06629728525876999,0.06639594584703445,0.07562901824712753,0.06616270542144775,0.06858018785715103
28,0.06645957380533218,0.06610595434904099,0.07556038349866867,0.06688010692596436,0.06929433345794678
29,0.06606509536504745,0.06567958742380142,0.07550273835659027,0.06559407711029053,0.06839513778686523
30,0.06604884564876556,0.06547103077173233,0.07543837279081345,0.06551281362771988,0.06825368106365204
31,0.06608927994966507,0.06553623080253601,,,0.06812237203121185
32,0.06574196368455887,0.06531309336423874,,,0.06798076629638672
33,0.06560461968183517,0.06549245864152908,,,0.06795953959226608
34,0.06534158438444138,0.06486329436302185,,,0.0679076686501503
35,0.0657925009727478,0.06497865170240402,,,0.06778322160243988
36,0.06510665267705917,0.06489243358373642,,,0.0677434578537941
37,0.06508253514766693,0.06499116122722626,,,0.06763942539691925
38,0.06484345346689224,0.06458345800638199,,,0.06759659200906754
39,0.06450431793928146,0.06470615416765213,,,0.06751745939254761
40,0.0647566020488739,0.0642116516828537,,,0.06751027703285217
41,0.06522254645824432,0.06412388384342194,,,0.0674707293510437
42,0.06438694894313812,0.06372877210378647,,,0.067719466984272
43,0.06373371183872223,0.06362812221050262,,,0.06731225550174713
44,0.063167043030262,0.06330733746290207,,,0.06707273423671722
45,0.06297899037599564,0.0637299120426178,,,0.06709862500429153
46,0.06336883455514908,0.06330050528049469,,,0.06714857369661331
47,0.06271166354417801,0.06336554884910583,,,0.06679403781890869
48,0.06279659271240234,0.06295596808195114,,,0.06670230627059937
49,0.06255047023296356,0.0622384287416935,,,0.06659355759620667
50,,0.061914313584566116,,,0.06665132939815521
51,,0.06197115406394005,,,0.06656281650066376
52,,0.06178617104887962,,,0.06672538816928864
53,,0.06141599267721176,,,0.06666441261768341
54,,0.06157199293375015,,,0.06717173010110855
55,,0.06118222326040268,,,0.0662754699587822
56,,0.0612148679792881,,,0.06610211730003357
57,,0.060585349798202515,,,0.0663369819521904
58,,0.060010869055986404,,,0.06629642099142075
59,,0.05980374664068222,,,
60,,0.059634577482938766,,,
61,,0.05957513302564621,,,
62,,0.05868826061487198,,,
63,,0.058931346982717514,,,
64,,0.05945643410086632,,,
65,,0.06062676012516022,,,
66,,0.05961275100708008,,,
67,,0.058233875781297684,,,
