,Test,BiLSTM_Tred,BiLSTM_Shift,Gru_Tred,Gru_Shift,LSTM_Tred,LSTM_Shift,RNN_Tred,RNN_Shift
1224,29.88083333333333,30.487223,30.34012,28.604248,29.480965,30.900608,30.931873,29.99166,29.83543
1225,28.8425,30.090895,29.922865,28.287415,29.165165,30.61717,30.583965,29.623226,29.421862
1226,29.297083333333333,29.02306,28.914038,27.41168,28.282013,29.649214,29.664639,28.636215,28.438444
1227,29.762916666666666,29.835365,29.75629,28.159477,29.014814,30.274097,30.381245,29.50058,29.247013
1228,30.0225,30.22557,30.115257,28.406229,29.278664,30.60656,30.707397,29.734867,29.632217
1229,29.714583333333334,30.390915,30.320442,28.596176,29.518452,30.842505,30.99467,29.915863,29.774397
1230,30.86625,29.973282,29.879946,28.275473,29.183813,30.513678,30.631113,29.527407,29.345423
1231,31.828333333333333,31.302132,31.258957,29.549389,30.494963,31.787342,32.022274,30.8976,30.774063
1232,32.984166666666674,32.04306,31.966484,30.1637,31.151869,32.544353,32.73055,31.530043,31.393509
1233,33.912083333333335,33.185253,33.157974,31.182589,32.2618,33.669193,33.94698,32.610916,32.527866
1234,32.87708333333333,34.003487,33.94541,31.903484,33.024387,34.496185,34.77234,33.358757,33.25431
1235,34.06125000000001,32.7923,32.6707,30.799006,31.939743,33.380894,33.567585,32.141205,31.949024
1236,34.06625000000001,34.339005,34.35234,32.415012,33.579803,35.040688,35.352554,33.698807,33.58954
1237,32.56125,34.009136,33.88295,32.008934,33.17483,34.759808,34.957355,33.468014,33.346863
1238,32.110416666666666,32.48933,32.436695,30.71771,31.918648,33.29788,33.56867,32.02038,31.877785
1239,31.624166666666667,32.424423,32.36424,30.726063,31.849207,33.256046,33.525383,31.838644,31.702417
