,iteration_No,models,A_B_rmse,RMSE,A_B_mape,MAPE
0,0,BiLSTM,74.47626569374548,75.30362611306826,261.09944947792326,281.05820356363307
1,0,LSTM,34.1359727877905,43.588752960831876,114.28425754756579,436.78688745145575
2,<keras.engine.sequential.Sequential object at 0x7f636c3622c0>,GRU,3.383275334537612,3.741301663658587,2.583818835061927,3.0151706472661584
3,0,CNN,3.377546861974545,4.112489130598584,2.862752717069247,4.141343783460895
4,0,RNN,1.1432471778830462,1.7402006134961117,0.7082019713277629,1.328785608144536
5,1,BiLSTM,81.2930418268462,83.3003660103666,544.5414152925422,709.4191607005024
6,1,LSTM,714.396668839407,788.9406368314587,85.16085344244523,88.85894589154512
7,<keras.engine.sequential.Sequential object at 0x7f636c3622c0>,GRU,3.878362535308782,4.607690608784979,3.766609259752322,5.1202944044392344
8,1,CNN,3.1404917619073838,3.8032534463794954,2.596819886746137,3.7472996790924538
9,1,RNN,15.090842674841195,17.263900427748844,15.961665929812103,22.165659551993976
10,2,BiLSTM,80.427894475392,80.90647636257454,481.79266053649707,508.03546831988723
11,2,LSTM,199.4722812965686,222.13086465327774,746.6489747909081,181.86281252388804
12,<keras.engine.sequential.Sequential object at 0x7f636c3622c0>,GRU,14.844513697318876,16.403385023960645,16.0062614861533,20.320847966798947
13,2,CNN,1.9129160105237737,2.546368968157417,1.262131015768516,2.23720494776633
14,2,RNN,3.1204387562966196,3.5616489157862277,2.7580979967408816,3.194148090284241
15,3,BiLSTM,79.48179291987074,80.73968317920878,435.80233586294463,502.21439550945865
16,3,LSTM,78.67682332328492,78.9833914060914,95.44751043272348,111.88711854858944
17,<keras.engine.sequential.Sequential object at 0x7f636c3622c0>,GRU,5.7762258506065525,6.974255111561607,6.900654460723862,9.510045761357228
18,3,CNN,3.9274810834095963,4.624375619661317,3.4426560280605187,4.724411991413705
19,3,RNN,4.868717289345854,6.0021343385759565,4.517385097192463,6.7982710138016005
20,4,BiLSTM,79.70764464790346,80.89450455464154,442.5470259781216,506.9903006923678
21,4,LSTM,458.4393260111818,476.8939934910187,71.98056663465164,76.86630579242446
22,<keras.engine.sequential.Sequential object at 0x7f636c3622c0>,GRU,1.0002079147319556,1.700030687078659,0.7210899388051117,1.4266370560532766
23,4,CNN,3.070656325260661,3.8321071769953856,2.6071801344368217,3.890162334433028
24,4,RNN,1.1941847422108356,1.7393998848506491,0.7055169559683184,1.2505152061621818
25,5,BiLSTM,81.87714283251188,83.66169385682404,599.2299029966471,760.0507737720797
26,5,LSTM,16.31890005339371,24.555138283103183,22.836374310796067,59.55396654176245
27,<keras.engine.sequential.Sequential object at 0x7f636c3622c0>,GRU,25.648571092825396,27.556990721484144,27.403404231517715,34.178892258023566
28,5,CNN,4.676960406494607,5.562828177961304,4.203933691072394,5.8764134022564685
29,5,RNN,1.1126947013044644,1.7241864220852643,0.6235942410800779,1.2315803935996874
30,6,BiLSTM,81.0958694704854,81.8095963811163,525.0653724150394,572.2964043065257
31,6,LSTM,6.714630609538534,7.177162718820568,7.278977669867059,8.141528183385152
32,<keras.engine.sequential.Sequential object at 0x7f636c3622c0>,GRU,8.400944985137864,8.78600393505754,11.406349323264568,12.1636436408212
33,6,CNN,3.548935356196135,4.213910724130629,2.958798997975023,4.146517629369904
34,6,RNN,3.6225782724753084,3.796906320231147,2.6081601798384577,2.7850199906991713
35,7,BiLSTM,81.3741865903273,81.90141647069989,543.884286599791,579.7287751926496
36,7,LSTM,50.39809161463798,53.39504861580206,98.30892857584391,125.15084678987259
37,<keras.engine.sequential.Sequential object at 0x7f636c3622c0>,GRU,6.187741447727192,7.27698813662769,5.874415514921805,8.214739537474133
38,7,CNN,2.6545669272043524,3.270522207700429,2.1062746985873777,3.142494452720659
39,7,RNN,16.49826387426308,18.22045215484102,17.522191562381114,22.350902650393696
40,8,BiLSTM,76.94340976642825,78.06820954586452,329.44976123981536,367.5454605462189
41,8,LSTM,97.0715246366093,109.28993473284851,2088.4681376868434,676.4948972158373
42,<keras.engine.sequential.Sequential object at 0x7f636c3622c0>,GRU,20.17167455321867,22.030492111533118,19.321437165762134,25.041032310426747
43,8,CNN,2.758057931861772,3.3160092994276935,2.2288766500494566,3.058525451472988
44,8,RNN,3.1443480579154595,3.8289183758740224,2.530392535383889,3.602346174078197
45,9,BiLSTM,79.24808098912833,80.14746989906907,419.62125473017426,462.2662045055084
46,9,LSTM,1562.2089725484973,1647.7377798338616,97.9763552452564,97.17492942621517
47,<keras.engine.sequential.Sequential object at 0x7f636c3622c0>,GRU,6.544003665285404,7.290741492891761,6.096893211754876,7.617432387594316
48,9,CNN,1.2461056221779228,1.8599841440642608,0.6078005710721399,1.3575768697146482
49,9,RNN,2.692088923489478,3.116652458634443,2.05427371934798,2.509083182056002
