,iteration_No,models,A_B_rmse,RMSE,A_B_mape,MAPE
0,0,BiLSTM,0.012300642263847883,0.014718084079158514,1.1609932075656113,1.8613454617694754
1,0,LSTM,0.010121333132125463,0.010240365970725609,1.0264260361847724,1.218900783310278
2,<keras.engine.sequential.Sequential object at 0x7f84c2c14090>,GRU,0.005984650641187173,0.008282327198582623,0.6512920630163037,1.5953694926098057
3,0,CNN,0.01816232672665268,0.030212463824955064,1.473602782693006,14.469003968764163
4,0,RNN,0.012232187997495932,0.015972496689024007,1.7625166124791762,1.2534128432491727
5,1,BiLSTM,0.024503944140973948,0.035692566470328,2.1515300665842734,5.530898618746253
6,1,LSTM,0.007583924169976151,0.007157747879737568,1.5873390273953025,1.257932842532894
7,<keras.engine.sequential.Sequential object at 0x7f84c2c14090>,GRU,0.007353117132770709,0.013567675062943043,0.5862866596370243,1.2104851777995898
8,1,CNN,0.008575139737793738,0.010582927667976215,1.0472349662934732,0.7817986837131282
9,1,RNN,0.006159772051574216,0.006582717111978643,1.3019527488696543,0.6431452529942626
10,2,BiLSTM,0.018617983306314683,0.025960711192609738,3.3102341019268198,71.22354686572493
11,2,LSTM,0.010483811440678104,0.013612665664112041,1.5679466728239344,6.375750526677629
12,<keras.engine.sequential.Sequential object at 0x7f84c2c14090>,GRU,0.0046685186533085895,0.008689945030066282,0.5296209221719396,0.8493445297862383
13,2,CNN,0.014764988918814403,0.024162862492273528,1.0292970640923367,4.2409579376721975
14,2,RNN,0.009622419556801024,0.01183524524507444,0.9274903987909495,1.4937021312888368
15,3,BiLSTM,0.014925581750638626,0.02167847835425863,1.5319058872879296,3.231169397708823
16,3,LSTM,0.017508298144120773,0.016770614119021955,2.2249261355946395,1.918726237952642
17,<keras.engine.sequential.Sequential object at 0x7f84c2c14090>,GRU,0.004619699329766243,0.005238755079462803,13.16721512380044,0.7519948248695227
18,3,CNN,0.00568188413294575,0.07808694566963645,3.9350225929326332,9.36287721996494
19,3,RNN,0.007838200557475437,0.011009650501505671,1.0413619008351596,3.021213830099029
20,4,BiLSTM,0.015209379144120287,0.02656625820537054,1.8958260350271612,4.773223662578053
21,4,LSTM,0.009992758032384632,0.012579951623489537,1.0106770896403066,1.80508682021185
22,<keras.engine.sequential.Sequential object at 0x7f84c2c14090>,GRU,0.005545027356461549,0.00686544981462994,0.5874598214712154,0.7327568696320799
23,4,CNN,0.01770346099964317,0.03314161306167368,3.6043092564582007,11.957637105149123
24,4,RNN,0.05869961966758198,0.10714366206198084,5.707646649292821,18.984273738615023
25,5,BiLSTM,0.011958345174374642,0.011108499690591831,1.154592395027524,1.8288255745165072
26,5,LSTM,0.009150516377937068,0.013779337773798571,1.7675112368051245,1.843896479645582
27,<keras.engine.sequential.Sequential object at 0x7f84c2c14090>,GRU,0.008319254170894953,0.00967245501408731,1.618852883855957,1.1955968806470767
28,5,CNN,0.02036542392594336,0.031061256558950867,1.4894092374597356,7.577019465346376
29,5,RNN,0.010273610850175611,0.014343980070463948,0.9332593699675545,2.674002593606209
30,6,BiLSTM,0.016216107948569796,0.023104436960819222,2.718142075044512,3.0740595043555126
31,6,LSTM,0.012744054913661217,0.016356445518333367,1.3213519846692678,1.533143652245576
32,<keras.engine.sequential.Sequential object at 0x7f84c2c14090>,GRU,0.013497647176365663,0.02738961938583094,2.143501338005456,4.397873981577921
33,6,CNN,0.011548958552223747,0.017010903231593835,16.859764251222416,3.0519984205800617
34,6,RNN,0.013135976192998975,0.015558646636733283,1.572757692547893,5.814846922246247
35,7,BiLSTM,0.009966516736486786,0.012465933523741186,1.1667496252302445,2.879746825550206
36,7,LSTM,0.006875971867800751,0.00794401856024688,1.2260544279505519,1.1106153720096295
37,<keras.engine.sequential.Sequential object at 0x7f84c2c14090>,GRU,0.00890156085441846,0.010524275030496546,0.9749839690014669,1.612013257994133
38,7,CNN,0.022368949137535416,0.03635154715215439,1.680791726954152,3.3614782364280495
39,7,RNN,0.010682637070004808,0.01515806680976858,1.0476789163741884,1.297944550364041
40,8,BiLSTM,0.00791700370057103,0.007698842127403652,0.7213308764811225,0.8554045500280365
41,8,LSTM,0.011935805922678238,0.012596309687217293,1.4196230570190598,4.050231869144673
42,<keras.engine.sequential.Sequential object at 0x7f84c2c14090>,GRU,0.0071601709407268605,0.009287776482176425,1.2102988483882158,1.1188421751628885
43,8,CNN,0.04406535984813385,0.0713645985762626,4.184470119811947,7.6435383290034675
44,8,RNN,0.010014935144629753,0.01330134454845739,0.9550260094206828,1.827578068653922
45,9,BiLSTM,0.011085903728234921,0.014738880758715685,2.0302769737601674,15.368577478143756
46,9,LSTM,0.04454374294056488,0.09721894074970784,4.037693902819349,5.550252557739861
47,<keras.engine.sequential.Sequential object at 0x7f84c2c14090>,GRU,0.005729961780008586,0.006191402142363571,0.7727972143623342,8.440698188802113
48,9,CNN,0.01421467186881571,0.02611229866656001,1.3773055979214306,3.0918442562955306
49,9,RNN,0.011068612406643877,0.013483129980475624,1.252846139476018,1.3248565978424895
