,LSTM-Tred_Rmse,LSTM-GAB_Rmse,LSTM-Tred_MAPE,LSTM-GAB_MAPE,CNN-Tred_Rmse,CNN-GAB_Rmse,CNN-Tred_MAPE,CNN-GAB_MAPE,BiLSTM-Tred_Rmse,BiLSTM-GAB_Rmse,BiLSTM-Tred_MAPE,BiLSTM-GAB_MAPE,GRU-Tred_Rmse,GRU-GAB_Rmse,GRU-Tred_MAPE,GRU-GAB_MAPE,RNN-Tred_Rmse,RNN-GAB_Rmse,RNN-Tred_MAPE,RNN-GAB_MAPE
0,15.224215707972775,14.015745110926762,32.59165718137348,32.087887609252164,14.868376439167896,11.100603271338553,109.43636407228429,26.428493113987304,16.312056735928635,14.294405378047838,87.49194341437708,31.96561138166196,15.895173156380752,13.74580072004114,33.41885067021499,28.136429051768264,15.862108789930582,13.88487799995634,35.234135037742,31.24064049335788
1,14.738546194120968,14.045383395642808,34.54565593293065,31.609146440746986,14.798545483998968,11.191285555728598,232.48265404629382,26.1413696032102,16.53371068867267,14.465995669286762,81.42085562809969,38.35696656861635,15.869117407428487,13.902753814427566,33.20741310650671,30.486660381660464,16.182660652961136,13.367758472584235,35.70579065031761,28.46030827037072
2,15.264384953844598,14.142782023709557,32.96458780232888,31.36587773385542,14.823277196368574,11.11792609624528,161.94836278799542,26.267237345220725,17.187310969795725,13.328174412164117,165.4627835550557,47.262006170133475,15.95023993023711,14.104448867190987,33.71270190833283,30.719655084630727,16.00131701522463,13.0204665075398,35.37440652277626,27.97515964080902
3,14.802045800576591,13.958891317356207,34.17113757933809,31.658950693710203,14.867741680713397,11.136555286673724,155.0134784656887,26.05666354715211,17.292683396518786,14.044486399989736,197.22393183104967,34.632756092592295,15.97511697619385,14.025972875316437,33.084569396469234,30.962908022836167,16.179476424182955,13.989417975560558,36.457852761407544,33.14625816285183
4,15.2358552924077,14.002604611142704,32.711394254815836,30.86943939550463,14.793313025329835,11.20650577447292,125.89578574468014,26.030778318076653,16.424427011274908,14.642772218711844,73.05872336275694,193.77071693240222,15.91493379045365,13.923804777035627,33.413456505736335,31.7175805279084,16.038589428876914,14.023173664175866,34.72545259776269,33.29841504311961
5,15.199484746031684,14.022944800111855,32.95255068776936,32.466655948367226,14.868148257519776,11.23539430205157,203.63810636564463,26.09838430215633,17.298890441997457,13.469685155836032,167.86836150193915,59.54998532508109,14.876245716131328,13.914049620551136,33.90639446750467,32.30153349228213,16.296073844160468,13.90245072497541,34.15286241318318,32.396619310166216
6,14.863092256747885,13.664189158813674,33.607677651747814,30.66675162689384,14.862764933726394,11.254134168018952,238.99721405090116,26.09803119120157,16.711335478380164,14.58940948798617,92.51767701020142,69.5614123722561,16.06573031678802,14.315742849495381,33.787970417617785,31.74032715150569,15.83644171935016,13.99778934437832,35.56931488785931,35.18869222636724
7,14.71645755090889,14.353563880777946,35.275506516976165,31.425065016256365,14.870984957575375,11.251421312512232,147.85529117019877,26.164613939198517,17.13041387314511,13.503101948108732,197.83219422864514,40.34037844053594,15.956472520121832,14.272356431549136,33.89223354279694,32.13475860911713,16.04349442310191,14.12272911779506,34.612373611536725,33.609618123708884
8,14.726940774742035,14.422862227124737,34.17626191789222,30.870819133639728,15.15041097940032,11.230456187398762,500.12637528502336,26.062620401215014,16.323535192968485,14.896732859597249,103.19355647490782,918.9057406417579,15.592578442809653,14.274139502093703,33.029846508062,32.04903649803993,16.14596137045217,13.969600721474045,34.768523439077754,35.95113375195975
