,Test,BiLSTM-Tred_Pred,BiLSTM-GAB_Pred,CNN-Tred_Pred,CNN-GAB_Pred,GRU-Tred_Pred,GRU-GAB_Pred,LSTM (1)-Tred_Pred,LSTM (1)-GAB_Pred,RNN-Tred_Pred,RNN-GAB_Pred
275,1.8899999999999997,1.9735727310180664,2.3776616323534627,2.032691478729248,2.308093783500398,1.850229263305664,2.3622152538615686,2.0077285766601562,2.4967401650336254,1.808084487915039,2.4311404263760643
276,1.9500000000000002,2.242079734802246,2.41831033155132,2.2224717140197754,2.313931824950941,2.084716320037842,2.3971283689935414,2.21012020111084,2.4635032796314285,2.018805980682373,2.4834934449806303
277,1.83,2.2598962783813477,2.317133310485601,2.192782402038574,2.1584759245629983,2.055189609527588,2.2850792017523647,2.21303653717041,2.3431730040942913,2.053034782409668,2.323631444191688
278,1.83,2.169219970703125,2.191661420406217,2.060915470123291,2.15831648106175,1.8855586051940918,2.2968920918759803,2.0614371299743652,2.3474787653118296,1.9078612327575684,2.2105652962744884
279,2.2,2.139280319213867,2.5865492123654725,2.0992302894592285,2.4939508642709804,1.9557075500488281,2.673212662780078,2.0933876037597656,2.7895139961434507,1.9333200454711914,2.490977326415185
280,2.619999999999999,2.5314903259277344,2.933055442114014,2.4871273040771484,2.813584041699842,2.435309410095215,2.9887718068904787,2.5097203254699707,3.058900228871264,2.358123302459717,2.961967422646309
281,2.3200000000000003,2.88950777053833,2.5507775058637825,2.864685535430908,2.498773500533535,2.7841992378234863,2.500562967599936,2.8506107330322266,2.657440818153892,2.7293758392333984,2.695373282593457
282,2.4399999999999995,2.3220958709716797,2.716899413171574,2.4374494552612305,2.6405716993028627,2.2230896949768066,2.715342443026283,2.368669033050537,2.87117207037008,2.22585391998291,2.6848383597574994
283,1.709999999999999,2.649172782897949,2.1303016429478503,2.69412899017334,1.9052435660519862,2.5562491416931152,2.221682114372622,2.6102633476257324,2.2976821681244255,2.5050878524780273,2.2351315084414134
284,1.459999999999999,1.6912283897399902,1.8104806587247206,1.7855496406555176,1.7649425880537077,1.6642589569091797,1.8860153627207965,1.7513022422790527,1.963180869238295,1.5450916290283203,1.8151283237688414
285,2.08,1.6567726135253906,2.5355719589121497,1.7344813346862793,2.3502283538631117,1.567643642425537,2.719630736621836,1.7065033912658691,2.8151821801383172,1.539318561553955,2.6112790989589376
286,3.66,2.4564380645751953,3.5739111226409834,2.4600133895874023,3.462164497244099,2.384913921356201,3.6179294996190823,2.418579578399658,3.75576874969688,2.2812533378601074,3.6594957162958166
287,3.4800000000000004,4.018822193145752,3.6223621731114646,4.07834529876709,3.486216935799236,4.106773853302002,3.767422190279563,3.9833984375,3.736330185012998,3.9426655769348145,3.9040137935333354
288,2.6899999999999995,3.105637550354004,2.7974398177035074,3.462193012237549,2.831726181790195,3.0788216590881348,2.849899017388096,3.2854270935058594,3.0051371171310577,3.1596169471740723,2.793401345671902
289,2.750000000000001,2.665874481201172,3.0799442329067577,2.7554187774658203,2.948816149041491,2.532672882080078,3.0282207034510846,2.629601001739502,3.1121569256384984,2.5451502799987793,2.891122947567371
290,2.5,2.9922823905944824,2.9796084388038824,3.003380298614502,2.6948652548945993,2.8237195014953613,2.8263621941123,2.891287326812744,2.845966866077161,2.7552413940429688,2.908254764968273
291,2.3200000000000003,2.579841136932373,2.6080213414760856,2.638855457305908,2.533453429330305,2.4415626525878906,2.6523031268262063,2.562774658203125,2.711980520912651,2.433105945587158,2.6438178631375955
292,2.1400000000000006,2.376803398132324,2.3994374426228795,2.5467166900634766,2.3943111016904832,2.3619112968444824,2.5007995319867047,2.4641075134277344,2.5842958210913562,2.3473167419433594,2.516502285941898
293,3.05,2.2063379287719727,3.1654912544362674,2.3809165954589844,3.378950912297386,2.1762681007385254,3.295886924707356,2.2999672889709473,3.413126715811986,2.1223440170288086,3.181124918210265
294,3.7799999999999994,3.4643540382385254,3.861801072226299,3.4343905448913574,3.8983067276368693,3.453500270843506,4.059839316128825,3.384775161743164,3.9195127408712467,3.2961487770080566,4.013123506371418
295,4.27,3.8544044494628906,4.0844937324804365,3.996580123901367,4.31593500815917,3.8218140602111816,4.165153519485701,3.8691349029541016,4.3794514345022195,3.7609405517578125,4.286907322201062
296,4.58,4.255595684051514,4.531036933082964,4.452354431152344,4.58473872718101,4.1809868812561035,4.49425411888416,4.2628631591796875,4.545725988707464,4.2415452003479,4.599616362917574
297,4.880000000000001,4.50000524520874,4.882327374750335,4.707625865936279,4.847860630262464,4.488209247589111,4.8603866389042,4.509012699127197,4.867361994537876,4.407476902008057,4.904227272131236
298,3.7200000000000006,4.855645179748535,4.2479542561171595,4.996950626373291,4.1203418563336225,4.794957637786865,4.3209006675981145,4.817137718200684,4.303521728348504,4.751123428344727,4.434436805292048
299,3.9700000000000006,3.4294681549072266,4.229163654501113,3.6102447509765625,4.111343235080349,3.3623900413513184,4.346186522535472,3.4306840896606445,4.289677099383493,3.298570156097412,4.0948193586093415
300,3.7200000000000006,4.100635051727295,3.9538826153307505,4.28982400894165,3.8503112252906364,4.079708576202393,4.0069255335641865,4.107449531555176,3.920134267100807,4.070569038391113,4.020106580510022
301,3.4800000000000004,3.6046385765075684,3.743367271573663,3.8205924034118652,3.661336318766765,3.5403294563293457,3.7816825513155083,3.6533522605895996,3.7773284504023716,3.4830684661865234,3.843397501545807
302,4.03,3.5406761169433594,4.432241731381435,3.6633682250976562,4.209129132986711,3.419731616973877,4.549144135373615,3.5203208923339844,4.442269819886346,3.4612131118774414,4.289196544657435
303,3.7799999999999994,4.232582092285156,4.040508910002985,4.351036548614502,3.9836334312458344,4.2224531173706055,4.00685853939373,4.202697277069092,3.9116954158527233,4.089295387268066,4.124522417973333
304,3.91,3.6961441040039062,4.172642113849861,3.878899574279785,4.1170869044674925,3.576934337615967,4.145016054787313,3.721226692199707,4.204255260827874,3.5679683685302734,4.112501965140318
305,3.66,4.030123233795166,4.005265583392168,4.134277820587158,3.890224818699849,3.942660331726074,3.910150876858452,4.0224385261535645,3.906269288788004,3.9246621131896973,3.8774150509102014
306,2.99,3.679755687713623,3.4851064649089154,3.8015851974487305,3.2741121658347345,3.5288748741149902,3.3587252660344022,3.6546850204467773,3.2963110860946383,3.5031681060791016,3.3225602317643395
307,2.5,2.9868311882019043,2.9080405379558427,3.100362777709961,2.823670765123182,2.8564791679382324,2.987614196647089,2.994553565979004,2.938567608692645,2.854504108428955,2.814662682986919
308,2.38,2.595468044281006,2.7976693333451466,2.7063212394714355,2.7574356420511195,2.490203857421875,2.87950342464971,2.6297216415405273,2.8888114741837003,2.444742202758789,2.7470519009094425
309,2.8100000000000005,2.600983142852783,3.2777305247595416,2.663339138031006,3.11804806127828,2.497739791870117,3.290855676095832,2.6083192825317383,3.3914177693784477,2.450861930847168,3.1427930424958355
310,2.2,3.087667465209961,2.739228537275878,3.1370668411254883,2.4356860552182296,3.053290367126465,2.7585767822336087,3.1058425903320312,2.8219462701059417,2.9410367012023926,2.890630331271936
311,1.8899999999999997,2.257371425628662,2.271221550513476,2.3090758323669434,2.26549784724627,2.092620372772217,2.2811873291713494,2.2520856857299805,2.382613066073968,2.079929828643799,2.201230682074968
312,1.8899999999999997,2.1269307136535645,2.3662559512345496,2.1594414710998535,2.256963652788829,1.947105884552002,2.39026467097816,2.1205945014953613,2.4532471090585295,1.962254524230957,2.303897583293671
313,1.83,2.2163000106811523,2.3236096044151324,2.170590400695801,2.164050812828244,2.009091854095459,2.3208081820124438,2.1574149131774902,2.370683436885229,1.9629912376403809,2.3194857503702457
314,1.5900000000000007,2.1099820137023926,2.059762709784748,2.076411724090576,1.952824743478273,1.929671287536621,2.062611316856879,2.077596664428711,2.131276027720969,1.9244575500488281,2.084059646567052
315,1.6500000000000004,1.7995333671569824,1.9079191016353938,1.8221745491027832,1.9945456024169868,1.6579647064208984,2.0569207618558942,1.8206892013549805,2.253495653438027,1.6295905113220215,2.077870100118909
316,2.26,1.944098949432373,2.691888091961719,1.9511799812316895,2.536947501034385,1.8228740692138672,2.8476401501792368,1.9558935165405273,2.910107352878875,1.786872386932373,2.587167685856421
317,2.9299999999999997,2.683027744293213,3.294721730631499,2.5878171920776367,3.1077611699559315,2.567781925201416,3.285931484142533,2.606872081756592,3.296553231768668,2.4627561569213867,3.2977230642673434
318,3.66,3.1996374130249023,3.762445868392576,3.1946983337402344,3.7284519836151424,3.104213237762451,3.852190205593309,3.1491832733154297,3.8725488815172406,3.0526041984558105,3.8483497846276644
319,5.49,3.786374092102051,4.618870172586743,3.8974571228027344,4.817260292739838,3.770566940307617,4.760700480825994,3.7923288345336914,4.879694723966999,3.7339706420898438,4.895984347012811
320,4.7,5.670469284057617,5.147091941155458,5.835975646972656,4.911488573525757,5.59333610534668,4.9645476232900245,5.574898719787598,5.117539490141494,5.472562789916992,5.484519920029989
321,2.2,3.991196632385254,3.2506228681404847,4.452919006347656,3.5003372463209237,3.9552507400512695,3.253966146016549,4.1644697189331055,3.2418678234262415,4.016079425811768,3.1243784865626902
322,2.08,1.8981080055236816,2.2891968381295986,1.9899253845214844,2.4544910910544853,2.101746082305908,2.4666576333047323,1.9119291305541992,2.606233229987817,1.8784174919128418,2.4065903454455224
323,2.3200000000000003,2.093356132507324,2.7314223809688047,2.50657320022583,2.610444052446955,2.1579184532165527,2.870660551602042,2.375199794769287,2.8958287700701737,2.1613030433654785,2.94634921241504
324,2.1400000000000006,2.4704174995422363,2.4827525852296355,2.602121353149414,2.4524353130873617,2.420424461364746,2.5936220142863604,2.5569629669189453,2.639902193418741,2.418397903442383,2.818625959654306
325,2.01,2.2527413368225098,2.4995748471858663,2.36771821975708,2.3700779339492533,2.185028076171875,2.4106618593293665,2.3307790756225586,2.4875565970012032,2.1893386840820312,2.52173426241545
326,2.2,2.2220053672790527,2.691955256279439,2.316758632659912,2.5604534921203257,2.1146492958068848,2.691591053754165,2.2449426651000977,2.7370297280559424,2.05606746673584,2.5725353013771524
327,2.87,2.4814767837524414,3.411243619636705,2.491830825805664,3.1392954139981613,2.3819189071655273,3.3812584434209,2.465764045715332,3.4062937397459727,2.2932119369506836,3.1313502926913377
328,5.31,3.332214832305908,4.250595368814424,3.1738948822021484,4.228958159814645,3.138918399810791,4.349874747526956,3.1617445945739746,4.397501988864582,3.037954807281494,4.132701790185567
329,4.52,5.95902681350708,5.526451605191244,5.842818260192871,5.019991748409548,5.745110511779785,5.156305299406935,5.638771057128906,5.295786142508667,5.621288776397705,5.600875309546996
330,3.42,3.680082321166992,3.3240471852902185,4.259714126586914,3.4920743891791783,3.70125150680542,3.5172063683274084,4.001183032989502,3.6432388910225453,3.8215198516845703,3.6222457020964893
331,2.38,3.370723247528076,2.5378323630246244,3.428828716278076,2.5997865852253645,3.2559585571289062,2.7221663701643175,3.3102664947509766,2.9985171484645585,3.3298840522766113,2.964402765901301
332,1.459999999999999,2.3334503173828125,1.7855280537806706,2.4632816314697266,1.8791592260752248,2.273956775665283,1.9186736078512618,2.3622074127197266,1.9739919329688993,2.1916675567626953,1.9365108760983132
333,2.38,1.4616436958312988,2.4003282805108355,1.6316766738891602,2.6927767721341827,1.5585088729858398,2.6185703203886352,1.6104545593261719,2.678318222244427,1.45805025100708,2.4319372514661084
334,2.750000000000001,2.7829489707946777,3.1187008955161932,2.9031801223754883,3.0141647876724766,2.8403878211975098,3.22304087998375,2.8614063262939453,3.16849985333833,2.768588066101074,3.3313570043085106
335,2.3200000000000003,2.842219829559326,2.6507410672477936,3.0123190879821777,2.616563656332869,2.809271812438965,2.6950660242026516,2.912044048309326,2.690885576051149,2.7758145332336426,2.9079657014393856
336,2.2,2.285262107849121,2.762661369535896,2.4474973678588867,2.516122609872837,2.2409896850585938,2.62390370749231,2.4203457832336426,2.657682328829627,2.280266761779785,2.684364439284989
337,3.4800000000000004,2.5428314208984375,3.6242745729023795,2.461003303527832,3.52218001622104,2.2924718856811523,3.47755874847439,2.4047913551330566,3.5668473011786554,2.233384609222412,3.3230502666857937
338,5.0,4.132735729217529,4.94859248823358,3.916623115539551,4.951460888047857,3.9766488075256348,5.040230227156477,3.8659276962280273,4.968594170753646,3.8352952003479004,5.01703849555477
339,5.74,5.136466026306152,5.3449367182791985,5.272844314575195,5.58193355014535,5.068054676055908,5.123181458900431,5.142432689666748,5.528835963090339,4.997704982757568,5.546240128683228
340,7.32,5.487616539001465,6.056774905631492,5.823899269104004,6.650525970662187,5.494009017944336,5.929799817163802,5.642038822174072,6.438773192745185,5.456882476806641,6.450384291020065
341,4.880000000000001,7.170352458953857,6.3759346011205595,7.534510612487793,6.509075071906998,7.146728515625,6.489310290284766,7.18524694442749,6.416451629795408,7.01914119720459,6.625248154473913
342,2.5,4.047468662261963,3.260701943542747,4.314307689666748,3.343208547099532,3.9955878257751465,3.334414854139983,4.134982585906982,3.2501262792493906,3.9038753509521484,3.3235555242082278
343,1.9500000000000002,2.231940269470215,2.0337956131667987,2.465676784515381,2.395806400863714,2.400148391723633,2.3740406090214154,2.3430275917053223,2.4308010552549835,2.357491970062256,2.477914433890921
344,2.01,1.7365469932556152,2.359325715960774,2.32291316986084,2.47014055227756,1.992762565612793,2.7297867381465144,2.2029504776000977,2.7891221586229458,1.975623607635498,2.5790755578462194
345,2.1400000000000006,2.116288661956787,2.6198288580151123,2.368511199951172,2.5656251661343332,2.1493325233459473,2.7011784601793725,2.344479560852051,2.8006429130752917,2.2055840492248535,2.728681859038541
346,2.1400000000000006,2.4784631729125977,2.9197987691072123,2.4866981506347656,2.586162984317271,2.3405027389526367,2.6678713912592467,2.469595432281494,2.7078438302439913,2.2879467010498047,2.910242972202909
347,2.2,2.4397144317626953,2.814827290405758,2.4701385498046875,2.605862563415124,2.3117990493774414,2.7089363878270447,2.428210735321045,2.749618208121644,2.25479793548584,2.835662972939155
348,2.5599999999999996,2.4523425102233887,3.108876263730343,2.4636240005493164,2.940797013650133,2.363468647003174,3.1489413907710464,2.48234224319458,3.201358508719109,2.291923999786377,2.8966217814009205
349,2.6899999999999995,3.156435489654541,3.094529241350251,2.8546738624572754,2.9853783221751726,2.798758029937744,3.1148321460882453,2.8784661293029785,3.1193966531555057,2.7465262413024902,3.0035257876145534
350,2.87,3.0639214515686035,3.07106509513688,2.9168081283569336,3.1104568822988075,2.7905139923095703,3.267232475078529,2.909273147583008,3.2987982013228745,2.787205219268799,3.0754859003476853
351,3.54,3.137319564819336,3.728276274175496,3.0936622619628906,3.683979387286962,2.993701934814453,4.053183781066654,3.1056509017944336,3.951888728767637,2.9590578079223633,3.7298523334753426
352,4.27,3.8503260612487793,4.362144687992749,3.8067846298217773,4.281915380460606,3.812157154083252,4.426462915234738,3.817340850830078,4.39427433902005,3.7223587036132812,4.39891181009885
353,4.58,4.385904788970947,4.483746828092456,4.468114376068115,4.523693274430609,4.33772087097168,4.435126057046437,4.350998401641846,4.527636347471084,4.289588451385498,4.6468910461605955
354,5.49,4.4479475021362305,5.27556064299633,4.682505130767822,5.376783680406401,4.395345687866211,5.237892217665922,4.470804691314697,5.438399602924829,4.397893905639648,5.4033251286667445
355,6.71,5.45594596862793,6.264845230432827,5.7106475830078125,6.537027976080526,5.489068031311035,6.082594484544186,5.4270429611206055,6.221993912679286,5.38870906829834,6.215823277452863
356,6.65,6.382172107696533,6.082129222523302,6.870945453643799,6.364187297230133,6.366534233093262,5.945248006057498,6.4630632400512695,6.064777929966279,6.323122024536133,6.211632964094723
357,5.98,6.120281219482422,5.745006990722018,6.543358325958252,5.871190548206993,6.055849075317383,5.699609603952329,6.188385009765625,5.718664714037348,6.046598434448242,5.737970588976277
358,5.549999999999999,5.6275553703308105,5.52310056666336,5.920767784118652,5.5477843620632585,5.591343879699707,5.48153133176197,5.634535789489746,5.5029153755469125,5.538064956665039,5.590626175854673
359,6.65,5.340860366821289,6.210333686460109,5.616039752960205,6.47893605615941,5.303919792175293,6.277557904929516,5.367351531982422,6.319070692896194,5.247653961181641,6.360008208011053
360,8.3,6.698692321777344,7.621605791847567,6.9572906494140625,7.820039641768325,6.707557678222656,7.627569305653402,6.64023494720459,7.707049306285068,6.697080612182617,7.378318608310797
361,10.07,8.010763168334961,8.691903871588858,8.535590171813965,9.32359073994558,7.935960292816162,8.601963573389535,8.036116600036621,8.740350171398356,7.9077606201171875,8.293995934901048
362,8.24,9.691048622131348,8.704490649918604,10.21347427368164,9.171917390576267,9.657490730285645,8.673880300396629,9.582839012145996,8.601663119679214,9.66182804107666,9.559918016341975
363,6.65,7.303010940551758,6.706543915257221,7.719229698181152,6.7271816056289,7.2348127365112305,6.35440506912565,7.571031093597412,6.420902088483514,7.1723785400390625,6.405683530257108
364,5.49,6.282912254333496,5.771226266225857,6.5777177810668945,5.7399219266307355,6.158692836761475,5.788988579847206,6.383969306945801,5.577602681293386,6.0849223136901855,6.103517102180571
365,5.0,5.307270050048828,5.297178651997565,5.537163734436035,5.388100014654169,5.173683166503906,5.371028690376877,5.376373291015625,5.318639159234853,5.0775346755981445,5.567222792797962
366,6.29,5.005215644836426,5.925513091869527,5.221304893493652,6.312673998798353,4.952272415161133,6.066222234693622,5.077902793884277,6.161622677231889,4.9002580642700195,5.69253633036929
367,7.26,6.685692310333252,7.244881794029853,6.777589797973633,7.358146995158933,6.633053779602051,7.164922582649118,6.685443878173828,7.221607230410752,6.590945720672607,6.845429313555195
368,7.69,7.377118110656738,7.5358136578265436,7.47700309753418,7.695806109370246,7.262588024139404,7.426120233436993,7.332281589508057,7.5008966693275525,7.106577396392822,7.526157523963197
369,7.14,7.615890979766846,6.9809577124014455,7.754040718078613,7.1920116618187055,7.603286266326904,6.899003618202488,7.639963150024414,6.889052945819902,7.481691360473633,6.905259831341029
370,4.76,6.939785003662109,6.091860313630645,7.0794525146484375,6.3107433525148595,6.770442962646484,6.04896989990104,6.9261555671691895,6.073389639441574,6.560451507568359,5.984032023882212
371,3.3,4.323421001434326,3.6728710382954204,4.524167537689209,3.863102963997424,4.149589538574219,4.000155247252075,4.3071770668029785,3.725218911520407,4.34787654876709,3.889208401912587
372,3.3,3.2557621002197266,3.4680060700061874,3.4795451164245605,3.8681723669400547,3.147670269012451,3.8815630563162604,3.2779321670532227,3.912978199954448,3.2382116317749023,3.6495952932493076
373,3.7799999999999994,3.4801344871520996,4.260331350281899,3.7121400833129883,4.218505483225435,3.509126663208008,4.485660957945907,3.6699347496032715,4.4228231078124205,3.407665729522705,4.270411076079086
374,4.21,4.014238357543945,4.6419491121531475,4.145174026489258,4.560749274407032,4.027414798736572,4.671908041073474,4.133754730224609,4.675102405377457,3.915297031402588,4.550305478611836
375,7.02,4.496609210968018,5.4445503576624406,4.507808685302734,5.596894843819819,4.396579265594482,5.508434917279372,4.465958118438721,5.617304690863306,4.294738292694092,5.343796881930486
376,4.33,7.534285545349121,7.071846741212567,7.629511833190918,6.866410500878784,7.4420166015625,6.683997035553385,7.382019996643066,6.846730119649357,7.382488250732422,7.708862506082144
377,4.03,3.501490592956543,3.9379329165374637,3.7027368545532227,4.407344920404435,3.510087490081787,4.279109256768675,3.5808610916137695,4.361261396299466,3.451263904571533,3.714876078990912
378,4.21,4.249027729034424,4.735663225344447,4.410385608673096,4.481159276515395,4.008646011352539,4.914168636628913,4.34821891784668,4.593629672448366,4.309048175811768,4.499435366213036
379,4.58,4.401212692260742,4.991471598985598,4.423069953918457,4.781866733511844,4.199768543243408,5.200166790989049,4.3250017166137695,5.049656286558446,4.102303504943848,4.590640054331789
380,4.03,4.696077823638916,4.430927694318037,4.789576530456543,4.12907803522215,4.734269142150879,4.572533233482966,4.797761917114258,4.485026070803368,4.778113842010498,4.305372301041052
381,4.82,4.1381988525390625,5.024723136581272,4.091184139251709,5.017778667407104,3.87807035446167,4.943263259073658,3.9681429862976074,4.922679872396477,3.8011255264282227,4.7188802741764055
382,6.53,5.179324150085449,6.130668742274527,5.222549915313721,6.213486992616272,5.110815048217773,6.317076946799811,5.072683334350586,6.37919371540229,5.081318378448486,5.940059098387419
383,7.45,6.430291175842285,6.8139980204845365,6.8092498779296875,7.2618506322794,6.529818534851074,6.997922699018665,6.573044300079346,6.907976359488147,6.429657936096191,6.562996382128733
384,6.23,7.141407012939453,6.187808922624924,7.510115146636963,6.601177597133198,7.017257213592529,6.456941526894151,7.176178455352783,6.352668581772595,6.970252990722656,6.096744589842903
385,7.45,5.638129234313965,6.343269563508977,5.998392581939697,6.8459253001332225,5.573371887207031,6.437431270288997,5.754905700683594,6.403449932777404,5.532554626464844,6.329082056331774
386,6.77,7.767186641693115,7.245913031658132,7.806275367736816,6.926395762486277,7.5613813400268555,7.18721024902686,7.532700061798096,7.063610822876625,7.5683512687683105,7.683940287089531
387,6.59,6.198148727416992,6.684379164031546,6.540040016174316,6.570700914397443,6.017518997192383,6.539036658216483,6.314114570617676,6.568028293024603,5.969768524169922,6.267163334872847
388,3.91,6.5943756103515625,6.080297183841102,6.711557388305664,5.8333039692871775,6.556637763977051,5.9530507675800495,6.4809370040893555,6.015840873505087,6.583102703094482,6.011850667974723
389,4.58,3.567434787750244,4.4730327609868965,3.6332716941833496,4.59835833089283,3.6150074005126953,4.740255066398808,3.5273303985595703,4.5202084169452394,3.361607074737549,4.7233123829815495
390,5.86,4.805447578430176,5.879214608342207,5.1617889404296875,6.008490226820834,4.79061222076416,5.811376266173644,4.991962909698486,6.082658336141397,4.890270233154297,5.775928435630333
391,6.04,5.991693019866943,6.237196409957252,6.175905704498291,6.1632824204787555,6.039838790893555,6.277747255382493,6.048352241516113,6.096961293179821,5.872215270996094,6.524009641106282
392,6.04,5.971696853637695,6.118064633736938,6.151911735534668,6.163803391633395,5.911142349243164,6.203945388083252,5.961336135864258,6.188766996104801,5.939133644104004,6.000699138812525
393,5.0,6.115681171417236,5.46175302480611,6.16752815246582,5.387500337205232,5.938336372375488,5.601035675499106,6.015239715576172,5.595223065786744,5.8288164138793945,5.294383734603231
394,4.94,4.866960525512695,5.389809883428475,4.9553375244140625,5.185979036267286,4.610433101654053,5.1341167870267705,4.778960704803467,5.300383675219179,4.619772911071777,5.192735528313793
395,5.549999999999999,5.052888870239258,5.740290727229009,5.14920711517334,5.763568283338368,4.986598968505859,5.851434868820866,5.096790790557861,5.86635285085355,4.961852550506592,5.812481953302293
396,6.23,5.709211349487305,6.368163834550541,5.8295979499816895,6.346505044964553,5.615325927734375,6.377114667665585,5.70565938949585,6.3509612495512355,5.562540054321289,6.136275650612013
397,7.2,6.281694412231445,6.909952680477561,6.43352746963501,7.090017077647254,6.281340599060059,7.05131882305249,6.330106735229492,7.032773264695307,6.217137336730957,6.649070733323997
398,8.73,7.213388919830322,7.803951569541207,7.382184982299805,8.268542724919966,7.136142253875732,8.023106398735578,7.237891674041748,8.033709785559608,7.016879081726074,7.617717007901597
399,6.35,8.800582885742188,7.7325302122799044,8.921710968017578,7.96821423098639,8.553300857543945,7.79758479339827,8.567851066589355,7.686894068764166,8.37943172454834,7.491666824966667
400,6.16,5.404407501220703,6.111765998892811,5.8126325607299805,6.2868317898486445,5.363100051879883,6.047597285372051,5.674671173095703,6.242119311268523,5.314783573150635,5.773924967842933
401,5.549999999999999,6.224847793579102,5.756149536396254,6.44706916809082,5.654730752914486,6.1093292236328125,5.773699935606991,6.211531162261963,5.7081828329883555,6.1621575355529785,5.953424439043275
402,5.74,5.347211837768555,5.916406473771706,5.571376800537109,5.9352272687767424,5.1669745445251465,5.88978860162707,5.3848772048950195,6.089136654939491,5.118872165679932,6.2315544329438
403,4.03,5.814908981323242,5.297497452076037,5.985923767089844,5.243414131182204,5.837281703948975,5.36109844849862,5.862099647521973,5.5227622413164665,5.869458198547363,5.625512694291447
404,2.1400000000000006,3.985933303833008,3.4749795010401137,3.935257911682129,3.191518864794829,3.752851963043213,3.5882794047151045,3.793095111846924,3.286637643371925,3.642848491668701,3.004121328109985
405,2.5,2.163012981414795,3.115725693398465,2.286346912384033,3.1267595788025697,2.2124075889587402,3.142425435127651,2.1571969985961914,3.188315537140427,2.3135290145874023,3.0175101278381096
406,2.5,2.7009053230285645,3.1317148862219093,3.023252487182617,3.1034174545559225,2.7602286338806152,3.242593172122217,3.0299553871154785,3.224960811939021,2.6944098472595215,3.468516553636756
407,3.4800000000000004,2.7678303718566895,3.8930238214311097,2.7965426445007324,4.042756391768318,2.6437997817993164,4.061033909680346,2.7716026306152344,4.02015285563775,2.5247349739074707,3.85488893269251
408,3.66,3.8761229515075684,3.927541023715277,3.953016757965088,3.985824178337813,3.9691786766052246,3.880134543253304,4.031704425811768,4.224470543319134,3.8725366592407227,4.178149531743885
409,3.42,4.013953685760498,3.6109643447754602,3.8419408798217773,3.72420532548569,3.6867480278015137,3.731177459292457,3.8020997047424316,3.965683691950776,3.668856620788574,4.064618544857741
410,2.3200000000000003,3.753018379211426,2.923728352596003,3.546391010284424,2.8748921997169243,3.4574098587036133,3.0890053858625093,3.5712575912475586,3.2395246494131875,3.4787425994873047,3.1536835990583167
411,3.05,2.468949317932129,3.270196882498463,2.3490567207336426,3.43468192066143,2.2424979209899902,3.180986424847238,2.299549102783203,3.2721114081908738,2.1854004859924316,3.1412712984073163
412,4.27,3.5651750564575195,4.373521616293058,3.510568618774414,4.4172099435457,3.4712319374084473,4.7405840434121735,3.5423078536987305,4.667675174636045,3.422959804534912,4.523643369704256
413,7.81,4.431845188140869,5.51607543601969,4.577434062957764,5.536904930205228,4.532099723815918,5.687194764540372,4.5561957359313965,5.684010277169111,4.405392169952393,5.72217147013794
414,6.29,7.9212727546691895,6.681836805837794,8.388500213623047,7.416202413040653,7.944684028625488,6.3992842883187535,7.934394836425781,7.181469297919202,7.822867393493652,6.701054569641607
415,7.57,5.003704071044922,5.772096510629843,5.705972671508789,6.422209903263517,4.935616970062256,5.703653044713713,5.363353729248047,5.630554853668634,5.007084369659424,5.658718736595939
416,9.03,8.019220352172852,7.827799303589246,7.938815593719482,8.609789769428629,7.782458782196045,7.665045923537785,7.424563407897949,7.804369881805271,7.777505397796631,7.983209178181006
417,8.12,7.930230140686035,8.152339394621219,9.061258316040039,7.964287273496559,8.087780952453613,7.638186567686017,8.497113227844238,7.4105586188929635,8.146374702453613,7.4170916328383605
418,7.81,7.954342842102051,7.558429691694536,7.775794982910156,7.551204061421889,7.4672112464904785,7.275134781589308,7.465893268585205,7.432016015678589,7.442930698394775,7.1894345439021645
419,8.73,7.35159158706665,8.02046445364593,7.850067615509033,8.557898984186876,7.472033500671387,8.018901485303928,7.540223598480225,8.357097954462189,7.344300746917725,8.030345300822558
420,8.97,8.814826965332031,8.801651300107753,8.937253952026367,8.649933034501238,8.558430671691895,8.672977348367242,8.534700393676758,8.634960431901614,8.513877868652344,8.814293242609354
421,9.28,8.401483535766602,9.052831441276425,8.873684883117676,9.102972320459399,8.596858024597168,8.95239714388256,8.632436752319336,9.07646038773543,8.404852867126465,8.40183719726073
422,8.85,9.166193008422852,8.475983299073953,9.349560737609863,8.764707167383547,9.102568626403809,8.546381901572074,9.020197868347168,8.712611724138238,8.988130569458008,9.59455112977339
423,8.24,8.477054595947266,8.232437293626507,8.784459114074707,8.258464272029894,8.542631149291992,7.947164709479224,8.602531433105469,8.107676003897703,8.30037784576416,8.158552830188082
424,6.35,8.120168685913086,7.564820451701859,8.189802169799805,7.385092477913192,8.084528923034668,7.144826983019001,8.095573425292969,7.259509044652322,7.766810894012451,7.425989005462227
425,7.32,6.019493579864502,6.950836414441376,6.188281536102295,7.205770985288549,5.8383989334106445,6.865076654116287,5.944411277770996,6.703812187985195,5.76101016998291,7.392057704908366
426,5.98,7.8347392082214355,7.025194262915088,7.828257083892822,7.137601187812354,7.74241828918457,7.084609718681043,7.7382001876831055,6.929552783282883,7.565469741821289,7.476264120051572
