,LSTM_LOSS,GRU_LOSS,CNN_LOSS,RNN_LOSS,BiLSTM_LOSS
0,3.613875150680542,1.732938528060913,0.961969792842865,1.4773482084274292,1.0335317850112915
1,2.606053352355957,1.0184152126312256,0.7187469005584717,0.8788344860076904,0.8820099234580994
2,1.4544930458068848,1.0091464519500732,0.6373376250267029,0.7610812187194824,0.8191667199134827
3,1.8131438493728638,0.9523773193359375,0.5899069309234619,0.6854092478752136,0.7537020444869995
4,1.4080921411514282,0.8890886902809143,0.5864896178245544,0.6307356953620911,0.7068771123886108
5,1.1047388315200806,0.8834314346313477,0.5780244469642639,0.5379678606987,0.6694574356079102
6,1.006894588470459,0.8593857884407043,0.5721903443336487,0.45654627680778503,0.6395283937454224
7,0.9391268491744995,0.8339793086051941,0.5738969445228577,0.3695002496242523,0.6145593523979187
8,0.8948034644126892,0.8130955696105957,0.5727648138999939,0.32407310605049133,0.5933340191841125
9,0.8490042686462402,0.792991042137146,0.572759747505188,0.2964422106742859,0.5730671882629395
10,0.8099501729011536,0.7632347941398621,0.5731181502342224,0.2703077495098114,0.5577360987663269
11,0.7845697999000549,0.7260393500328064,0.5726925134658813,0.24486233294010162,0.5449252724647522
12,0.7613399028778076,0.6706889271736145,0.5730504393577576,0.22930292785167694,0.5342395901679993
13,0.746651291847229,0.5851670503616333,0.5729929804801941,0.21189004182815552,0.5279497504234314
14,0.7364532947540283,0.524764358997345,0.5730279088020325,0.20289264619350433,0.521102786064148
15,0.7244184613227844,0.5050727128982544,0.5731261372566223,0.19279444217681885,0.516735851764679
16,0.7117493152618408,0.4915132224559784,,0.19579415023326874,0.5115785598754883
17,0.700689435005188,0.47513440251350403,,0.20402535796165466,0.508371889591217
18,0.6916124224662781,0.4456729292869568,,0.2083682268857956,0.5041548013687134
19,0.6841935515403748,0.44284379482269287,,0.206627756357193,0.5011223554611206
20,0.6766194701194763,0.43340620398521423,,0.1857656091451645,0.49722036719322205
21,0.6676840782165527,0.4183877110481262,,0.16128097474575043,0.4938727021217346
22,0.658999502658844,0.41352713108062744,,0.14353828132152557,0.4899121820926666
23,0.6507120728492737,0.4048592150211334,,0.13401325047016144,0.4859771132469177
24,0.6429978013038635,0.3938140273094177,,0.12375165522098541,0.48159340023994446
25,0.6360899209976196,0.387323260307312,,0.11472801864147186,0.4768669903278351
26,0.6297383904457092,0.378437876701355,,0.10475383698940277,0.47164785861968994
27,0.6234802603721619,0.36757272481918335,,,0.46583759784698486
28,0.6171361804008484,0.3595959544181824,,,0.45937010645866394
29,0.6105259656906128,0.35148322582244873,,,0.45212802290916443
30,0.6034637689590454,0.3419303894042969,,,0.4441007971763611
31,0.596205472946167,0.3405558466911316,,,0.43530210852622986
32,0.5889543890953064,0.34333330392837524,,,0.42590007185935974
33,0.5809705853462219,0.32982224225997925,,,0.41617709398269653
34,0.5727179050445557,0.316025972366333,,,0.4064874053001404
35,0.5642375946044922,0.3125528395175934,,,0.3970816135406494
36,0.5554702877998352,0.30213409662246704,,,0.38799694180488586
37,0.5468658208847046,0.2901487648487091,,,0.37910953164100647
38,0.5377791523933411,0.3013513684272766,,,0.370207279920578
39,0.529607892036438,0.30576297640800476,,,0.36116746068000793
40,0.522798478603363,0.2968423366546631,,,0.3523056209087372
41,0.5212957859039307,0.2779812514781952,,,0.3438303470611572
42,0.5005276203155518,0.28375157713890076,,,0.3347885012626648
43,0.5170769691467285,0.26746535301208496,,,0.32465511560440063
44,0.5167145133018494,,,,0.31388983130455017
45,0.487124502658844,,,,0.3031578063964844
46,0.48002976179122925,,,,0.2928807735443115
47,0.46329206228256226,,,,0.2821756601333618
48,0.4637588858604431,,,,0.27098527550697327
49,0.45485544204711914,,,,0.260276198387146
50,0.442030668258667,,,,0.24987167119979858
51,0.4655369222164154,,,,0.24046392738819122
52,0.4708534777164459,,,,0.23227740824222565
53,0.4854680895805359,,,,0.22531448304653168
54,0.48824331164360046,,,,0.219302237033844
55,0.4647125005722046,,,,0.21405528485774994
56,0.45686185359954834,,,,0.20918622612953186
57,0.4656389057636261,,,,0.20451468229293823
58,0.47862640023231506,,,,0.20014630258083344
59,0.48042893409729004,,,,0.1962878704071045
60,0.4763535261154175,,,,0.1930713653564453
61,0.4596031606197357,,,,0.1902412325143814
62,0.41044294834136963,,,,0.18746481835842133
63,0.3845893442630768,,,,0.18457713723182678
64,0.37348148226737976,,,,0.18178690969944
65,0.3687335252761841,,,,0.17931333184242249
66,0.35867786407470703,,,,0.17709030210971832
67,0.35778191685676575,,,,0.17489297688007355
68,0.35112014412879944,,,,0.17266039550304413
69,0.3504560887813568,,,,0.17051178216934204
