,BiLSTM-Tred_MAPE,BiLSTM-GAB_MAPE,LSTM-Tred_MAPE,LSTM-GAB_MAPE,GRU-Tred_MAPE,GRU-GAB_MAPE,CNN-Tred_MAPE,CNN-GAB_MAPE,RNN-Tred_MAPE,RNN-GAB_MAPE
0,19.697700016023887,10.139262580791156,19.25109530605601,10.637626903611848,21.539328818463595,13.681507956160551,18.842802754319703,6.13108125059734,20.1483899332503,8.966318060428684
1,20.098820058636512,12.224258643370622,21.780465674620636,14.958933355836912,18.592475378354152,7.175895991924135,18.89376118919477,6.13244265149817,20.21130147817197,12.99114070621972
2,19.459118941661394,9.990801021694192,19.238519061009875,10.68471669031511,20.813555608877863,13.65822601429022,18.863991023946607,6.158618574580959,20.21590195675765,10.80486842690963
3,19.441377879877944,9.836954557134431,21.79308102370161,14.77724946670864,18.670287982450976,8.269053446348343,18.83812374419081,6.040319128514564,20.44702020450439,9.685118449085108
4,21.06658904385961,13.025995774039997,21.131748766357976,13.22267513093646,19.476228505706576,12.20135038331604,18.89476493505227,6.08606068893927,19.211079124806965,8.032560893781225
5,19.24078324305847,9.458783175308096,19.610265930151552,9.65590627186195,20.372963975252667,14.092828293813142,18.898919561851425,6.134520484903407,21.693582537570897,11.335326365085756
6,19.316327411831452,10.507238228654153,19.80491815392122,10.947150481608537,20.497789489983024,13.337313304240295,18.900614190325467,6.102640715499389,19.79658170953393,10.324505422235475
7,20.300944972899224,10.815720841583518,23.272856339659004,16.50073181989706,20.663706215188025,13.966106429513957,18.85813265581044,6.140575299638376,20.998009836974227,9.745960444695386
8,19.58738930313261,11.605831910747945,19.22793596524981,8.669515666210202,18.63917630820338,6.476012739174648,18.931193846195782,6.183730951667313,21.832913622835655,15.197576570438898
9,19.058965456120085,8.794184505693888,19.9248600859055,11.261073877390984,20.680292539321265,11.028296281282335,18.828115662326997,6.00127997803856,21.373933505815742,14.059080752885272
