,0,1,2,3,4,5
0,0,BiLSTM,0.35558930086638296,1.0676578149863238,4.091347028919149,10.112781132258593
1,0,LSTM,0.2859576150716569,1.0574574736977076,3.4891308100741876,10.07862313357711
2,<keras.engine.sequential.Sequential object at 0x7fc1cf1cd950>,GRU,0.22348857936296948,1.066285424429176,2.760133178683329,10.36060862725365
3,0,CNN,0.17851551928304996,1.0740215584483512,2.377535402913357,10.063260784035277
4,0,RNN,0.23480433974062948,1.0611008084290854,2.580072604080653,10.06420321836292
5,1,BiLSTM,0.350836285558148,1.0660729753481866,3.978125902631903,10.076186501507088
6,1,LSTM,0.2688289441907778,1.0645500876192904,3.134521298347325,10.07588587674702
7,<keras.engine.sequential.Sequential object at 0x7fc1cf1cd950>,GRU,0.30321566962847596,1.057521951736394,3.517714930027332,10.033968748910569
8,1,CNN,0.24959129368028682,1.081748495796681,3.405829689321476,10.167070625435489
9,1,RNN,0.26160583281982264,1.0642754520639668,3.009282080752992,10.003572167693036
10,2,BiLSTM,0.3218322330320833,1.064938385285911,3.6572729716068952,10.056128033471277
11,2,LSTM,0.2353250525432151,1.0634625031067444,2.7640622036810725,10.094687331655077
12,<keras.engine.sequential.Sequential object at 0x7fc1cf1cd950>,GRU,0.20265697131217392,1.0670753472605392,2.4097008301775884,10.352231746765355
13,2,CNN,0.2364472998433513,1.078568059440594,3.2530479667831376,10.109661114378335
14,2,RNN,0.2598791104925905,1.0582788618722356,2.936902811069252,9.995841535296286
15,3,BiLSTM,0.26485269759943925,1.1109353641736626,2.7082644774788807,12.01030816071796
16,3,LSTM,0.2746233619496596,1.0576486084559942,2.8728494034778227,10.043247155426421
17,<keras.engine.sequential.Sequential object at 0x7fc1cf1cd950>,GRU,0.23616204348540215,1.0647509436754161,2.8293270711021035,10.41032234348667
18,3,CNN,0.13873422371884947,1.0715198760107407,1.4922154330912267,10.413404775168047
19,3,RNN,0.2675015667762752,1.0736367325742402,3.016176258162042,10.129998410882258
20,4,BiLSTM,0.333168886451082,1.0621015106030283,3.67273942313813,10.11202451449203
21,4,LSTM,0.2650324044726218,1.0602464999465115,2.6275911590823853,10.190019682727913
22,<keras.engine.sequential.Sequential object at 0x7fc1cf1cd950>,GRU,0.21631062960006076,1.0676646282859852,2.597299533420145,10.482109274319916
23,4,CNN,0.23608029140827944,1.0805798768284158,3.2493544649022335,10.178712111872185
24,4,RNN,0.2451203498055414,1.0708932387378889,2.599295715531618,10.557684956824557
25,5,BiLSTM,0.30230637419220374,1.0721395148762007,3.3644957984405055,10.381684863288681
26,5,LSTM,0.22651556511575424,1.0729662749462658,2.602584995455679,10.479378324586097
27,<keras.engine.sequential.Sequential object at 0x7fc1cf1cd950>,GRU,0.28854983829137554,1.0553976886064913,3.2681177513698234,10.02236630857307
28,5,CNN,0.20680408134173142,1.0729402747673453,2.8052602946392264,10.076209759919694
29,5,RNN,0.22928882086459157,1.0681046794876095,2.5127691308470403,10.522626400168878
30,6,BiLSTM,0.37359628044446536,1.0704380007757484,4.4338953187285775,10.391964028230518
31,6,LSTM,0.24988580713397335,1.0613223054593095,2.863850955138204,10.023450939950527
32,<keras.engine.sequential.Sequential object at 0x7fc1cf1cd950>,GRU,0.23666291933724723,1.0639415760785231,2.7020314470643716,10.418440444124922
33,6,CNN,0.25873451023338234,1.0844362291693064,3.543734539360487,10.253614140705189
34,6,RNN,0.23637774703752534,1.0637710459752623,2.8385495817695507,10.095262269435084
35,7,BiLSTM,0.27151183474220286,1.069416669842905,3.0114236343532044,10.148911388145137
36,7,LSTM,0.2624590920497779,1.0614915413906583,3.4510602376349286,10.04949104179753
37,<keras.engine.sequential.Sequential object at 0x7fc1cf1cd950>,GRU,0.3159647660476875,1.0538987582971295,3.7254226439353557,10.028429774287453
38,7,CNN,0.1987073496558162,1.0862401604558423,2.086297791689766,11.244596993379567
39,7,RNN,0.24869131889667256,1.0735473129057684,2.837689221045637,10.279512653402849
40,8,BiLSTM,0.3308314049991213,1.0657223082256448,3.7945198333453694,10.072876979564526
41,8,LSTM,0.2578769494137335,1.0597229611117958,2.7218779361031498,10.204397482091961
42,<keras.engine.sequential.Sequential object at 0x7fc1cf1cd950>,GRU,0.27405398219724103,1.0599554305459105,3.1290651581358393,10.112652564645284
43,8,CNN,0.1397470608828271,1.0712315002984965,1.4862150412817476,10.349930396585764
44,8,RNN,0.3227891004873236,1.0599052631511063,3.6223954489748715,10.161802166221896
45,9,BiLSTM,0.3151126603564402,1.0646113804806254,3.5066567259899672,10.289832271927272
46,9,LSTM,0.23317994465178224,1.0831919433025388,2.5780122358710025,10.970740533587046
47,<keras.engine.sequential.Sequential object at 0x7fc1cf1cd950>,GRU,0.2727879310929551,1.054674957886545,3.1628325979719194,10.004971542582938
48,9,CNN,0.21930644283722084,1.0765402796618577,3.004611565252906,10.091706569441506
49,9,RNN,0.27272857741894474,1.068259541834589,3.3242389418588134,10.104941701251423
