iter	RMSE
275	27.00353498
276	26.99724224
277	26.97217244
278	26.94845119
279	26.92369298
280	26.89493481
281	26.87658885
282	26.86006172
283	26.84969674
284	26.83934531
285	26.83387534
286	26.82874753
287	26.81576796
288	26.78848967
289	26.76807474
290	26.75788986
291	26.7506156
292	26.74017391
293	26.72273835
294	26.70424354
295	26.6849553
296	26.67681963
297	26.66548025
298	26.65915812
299	26.63324454
300	26.62419385
301	26.61931861
302	26.59755168
303	26.57751565
304	26.56764316
305	26.556411
306	26.54192054
307	26.52841891
308	26.52023032
309	26.50500164
310	26.4935142
311	26.47124397
312	26.45515078
313	26.42950394
314	26.41109153
315	26.38858117
316	26.36539887
317	26.34055168
318	26.31572948
319	26.3081565
320	26.29740091
321	26.28907796
322	26.27502571
323	26.26623684
324	26.26366407
325	26.24777997
326	26.23661771
327	26.23028115
328	26.21353098
329	26.1937617
330	26.17527807
331	26.16682004
332	26.15428214
333	26.1481996
334	26.13366762
335	26.11136755
336	26.09797895
337	26.08304093
338	26.07227149
339	26.05519151
340	26.0425515
341	26.02276658
342	26.00318858
343	25.99737601
344	25.97959386
345	25.96053674
346	25.9517871
347	25.93758323
348	25.9296893
349	25.91419609
350	25.89910215
351	25.87427975
352	25.85558768
353	25.8370584
354	25.81939011
355	25.80755982
356	25.79877821
357	25.78289658
358	25.77029334
359	25.75572933
360	25.7424383
361	25.72330593
362	25.714939
363	25.70379064
364	25.67991824
365	25.67388433
366	25.66251657
367	25.65493691
368	25.63793786
369	25.62707089
370	25.61566645
371	25.6061739
372	25.59576529
373	25.57800702
374	25.57220251
375	25.55043313
376	25.53384914
377	25.51828283
378	25.49964632
379	25.49408398
380	25.47837616
381	25.45090657
382	25.439552
383	25.4291846
384	25.41892899
385	25.40140273
386	25.39270897
387	25.38489338
388	25.36452775
389	25.35371891
390	25.34081734
391	25.33475336
392	25.32122201
393	25.30862713
394	25.28882564
395	25.27880931
396	25.27095995
397	25.25429371
398	25.24281007
399	25.23122535
400	25.22021231
401	25.21116442
402	25.19900025
403	25.1924808
404	25.17921108
405	25.1580012
406	25.14713923
407	25.13582913
408	25.12276958
409	25.10924332
410	25.10423781
411	25.0922914
412	25.07763018
413	25.05752711
414	25.05271538
415	25.03880415
416	25.01985733
417	25.00590796
418	24.9956908
419	24.98185996
420	24.96670118
421	24.94936916
422	24.93645219
423	24.92695957
424	24.91884895
425	24.91373207
426	24.90219285
427	24.88751654
428	24.88215818
429	24.86954424
430	24.85737607
431	24.8458867
432	24.83709465
433	24.81645343
434	24.80585637
435	24.79554266
436	24.78020802
437	24.76688317
438	24.76234085
439	24.75654511
440	24.74755023
441	24.73539442
442	24.71918481
443	24.7071049
444	24.69621451
445	24.68480527
446	24.67472324
447	24.66842639
448	24.65956867
449	24.64610444
450	24.63579826
451	24.62102614
452	24.61213407
453	24.60658691
454	24.59789767
455	24.58683925
456	24.56947574
457	24.5587388
458	24.55124989
459	24.5394686
460	24.52451179
461	24.51131556
462	24.50504172
463	24.49156118
464	24.47599119
465	24.4516812
466	24.44632995
467	24.42864954
468	24.41976541
469	24.40005254
470	24.39090765
471	24.36669357
472	24.35700378
473	24.34283015
474	24.338246
475	24.32945516
476	24.31682927
477	24.30794748
478	24.29813311
479	24.28915202
480	24.28061235
481	24.26618182
482	24.25024472
483	24.23921258
484	24.22041271
485	24.2047229
486	24.19419838
487	24.17046366
488	24.16388388
489	24.14481202
490	24.13662463
491	24.13094515
492	24.12005091
493	24.11739175
494	24.10820381
495	24.1042387
496	24.08842047
497	24.07655845
498	24.06596235
499	24.05366967
500	24.04031204
501	24.0362152
502	24.03162313
503	24.02556232
504	24.01428114
505	24.00101749
506	23.99373511
507	23.98421935
508	23.97236549
509	23.96177522
510	23.95603405
511	23.94874296
512	23.93879461
513	23.93534094
514	23.92582339
515	23.91506158
516	23.90895805
517	23.8982105
518	23.8919622
519	23.88707743
520	23.87902629
521	23.86319441
522	23.85500229
523	23.84650388
524	23.83492718
525	23.81683338
526	23.79920037
527	23.79556667
528	23.79166172
529	23.78164997
530	23.76602258
531	23.75844244
532	23.74236807
533	23.73617215
534	23.72559785
535	23.71450374
536	23.70078292
537	23.6957952
538	23.68806301
539	23.68343246
540	23.6790022
541	23.66824419
542	23.6589625
543	23.63815472
544	23.61920069
545	23.60983938
546	23.59682147
547	23.58589076
548	23.57424342
549	23.55868386
550	23.54861489
551	23.53956492
552	23.529061
553	23.5093297
554	23.48884803
555	23.48408475
556	23.47675342
557	23.46745888
558	23.4562988
559	23.45188981
560	23.44524162
561	23.43419927
562	23.42725107
563	23.4175395
564	23.40815352
565	23.40290843
566	23.40077962
567	23.39262141
568	23.38385642
569	23.36885745
570	23.36310593
571	23.33945191
572	23.33150747
573	23.315878
574	23.30103897
575	23.28842903
576	23.27726287
577	23.2622346
578	23.25009229
579	23.24413543
580	23.23367414
581	23.22699801
582	23.22128921
583	23.21398484
584	23.20547681
585	23.19931159
586	23.1928784
587	23.1901899
588	23.17729589
589	23.16505138
590	23.15488996
591	23.14551117
592	23.13483858
593	23.12548383
594	23.1037894
595	23.09498935
596	23.08721039
597	23.08015417
598	23.07768911
599	23.06825142
600	23.05773796
601	23.04777333
602	23.04162082
603	23.03455362
604	23.02758921
605	23.01910917
606	23.01327022
607	22.99843669
608	22.99353952
609	22.97450625
610	22.96258
611	22.95579692
612	22.94752026
613	22.93049748
614	22.91914658
615	22.91018769
616	22.89994797
617	22.88560726
618	22.88123873
619	22.87598693
620	22.8618832
621	22.85375955
622	22.84771767
623	22.84154299
624	22.83355286
625	22.82827246
626	22.82430266
627	22.81225324
628	22.80621298
629	22.790803
630	22.78113565
631	22.77035035
632	22.75146137
633	22.73771458
634	22.72383246
635	22.71001252
636	22.70231541
637	22.691411
638	22.68301679
639	22.67571093
640	22.665655
641	22.6518153
642	22.64280131
643	22.63541395
644	22.6262167
645	22.61903613
646	22.61372995
647	22.60819495
648	22.60247166
649	22.59339165
650	22.57673264
651	22.56812391
652	22.56420722
653	22.56001384
654	22.55412911
655	22.54608671
656	22.53886979
657	22.53013428
658	22.52056813
659	22.51330373
660	22.50478534
661	22.49918862
662	22.47965704
663	22.47264856
664	22.46545709
665	22.46214291
666	22.44183929
667	22.43471351
668	22.4283965
669	22.41980583
670	22.40812448
671	22.39764687
672	22.38764497
673	22.37180309
674	22.36675727
675	22.35811096
676	22.35051216
677	22.34028585
678	22.33446767
679	22.32706324
680	22.31733331
681	22.31235174
682	22.30460397
683	22.29458606
684	22.28567712
685	22.27966789
686	22.27443338
687	22.27039358
688	22.26381898
689	22.25686234
690	22.25169848
691	22.2468052
692	22.23863282
693	22.22958283
694	22.22080013
695	22.20556066
696	22.1986883
697	22.1900391
698	22.18614874
699	22.17695232
700	22.16822293
701	22.16502724
702	22.16059075
703	22.15768868
704	22.1513076
705	22.14894076
706	22.14635845
707	22.14389668
708	22.13711344
709	22.13190124
710	22.12696586
711	22.11873334
712	22.11326406
713	22.10596578
714	22.10040412
715	22.09679413
716	22.09105935
717	22.0867056
718	22.07666257
719	22.06849372
720	22.06228754
721	22.04986949
722	22.04543352
723	22.03519586
724	22.03262526
725	22.02543708
726	22.01731818
727	22.00996225
728	21.99985876
729	21.99141899
730	21.97452682
731	21.96999625
732	21.96247902
733	21.94976715
734	21.94714663
735	21.94090953
736	21.93489853
737	21.93234134
738	21.91962369
739	21.91450895
740	21.90679572
741	21.89741913
742	21.89271376
743	21.88281712
744	21.87248387
745	21.85667066
746	21.85207409
747	21.8473923
748	21.83889614
749	21.83678561
750	21.83129559
751	21.82418349
752	21.8178562
753	21.80976192
754	21.78960038
755	21.77764081
756	21.7720053
757	21.76998479
758	21.75483618
759	21.74866115
760	21.74366019
761	21.73746668
762	21.7344908
763	21.7297268
764	21.72558168
765	21.71615929
766	21.71015459
767	21.70296786
768	21.69649476
769	21.69109679
770	21.68330913
771	21.6732352
772	21.66868617
773	21.66256392
774	21.65626228
775	21.64930954
776	21.64271063
777	21.6336817
778	21.62954989
779	21.62379206
780	21.61848042
781	21.61198646
782	21.60588198
783	21.60048881
784	21.59487337
785	21.58733712
786	21.58504346
787	21.57857217
788	21.57496529
789	21.57017065
790	21.56559482
791	21.55906898
792	21.54553521
793	21.53690941
794	21.53371664
795	21.5293235
796	21.51898896
797	21.50938868
798	21.50335843
799	21.49086529
800	21.48897954
801	21.4800463
802	21.47721346
803	21.47260519
804	21.467745
805	21.46278066
806	21.45490572
807	21.44639734
808	21.44076631
809	21.43538873
810	21.4292199
811	21.42317792
812	21.41012373
813	21.40811883
814	21.40431103
815	21.40015476
816	21.38273918
817	21.37663422
818	21.37225448
819	21.36286859
820	21.35683539
821	21.35046911
822	21.34420269
823	21.33857407
824	21.32838158
825	21.30920189
826	21.303551
827	21.29506115
828	21.28661617
829	21.28173685
830	21.2754535
831	21.27053207
832	21.26434584
833	21.24943438
834	21.24363298
835	21.24038322
836	21.23337434
837	21.22380664
838	21.21710222
839	21.20937901
840	21.20594453
841	21.20007078
842	21.19588993
843	21.19071989
844	21.18221929
845	21.16857603
846	21.16271413
847	21.14321057
848	21.13625453
849	21.13358657
850	21.12436563
851	21.1153614
852	21.11370389
853	21.11186607
854	21.10375688
855	21.09272233
856	21.08435179
857	21.07257673
858	21.05182233
859	21.05012287
860	21.04242721
861	21.03340655
862	21.02961275
863	21.01322123
864	21.00793227
865	21.004055
866	20.99122493
867	20.98261643
868	20.97845477
869	20.97446639
870	20.96863641
871	20.96710234
872	20.96287696
873	20.9553039
874	20.94960258
875	20.94204075
876	20.93634556
877	20.92291188
878	20.92118162
879	20.90862568
880	20.89827975
881	20.88129304
882	20.87117419
883	20.86772679
884	20.85803749
885	20.84842939
886	20.83972327
887	20.83235573
888	20.82649542
889	20.81683835
890	20.80679749
891	20.80134807
892	20.79345815
893	20.78668003
894	20.78298367
895	20.7760228
896	20.77100494
897	20.76385756
898	20.75267569
899	20.74310513
900	20.73452771
901	20.72935496
902	20.72323456
903	20.71640195
904	20.71206679
905	20.70331966
906	20.70169673
907	20.69487393
908	20.68949198
909	20.6841147
910	20.6758561
911	20.67030842
912	20.66751327
913	20.65749609
914	20.64579934
915	20.63024202
916	20.61479943
917	20.60998636
918	20.60332921
919	20.59385242
920	20.58573657
921	20.58450873
922	20.56946521
923	20.55690968
924	20.55127045
925	20.54707726
926	20.53841111
927	20.52388458
928	20.51647832
929	20.50817991
930	20.50686009
931	20.50068515
932	20.49903595
933	20.48799664
934	20.48396792
935	20.48083448
936	20.47385096
937	20.46951239
938	20.4632782
939	20.45507789
940	20.4449823
941	20.43987055
942	20.43274573
943	20.42538547
944	20.41590213
945	20.40884682
946	20.40734499
947	20.40176084
948	20.39632614
949	20.39068675
950	20.38390586
951	20.37279902
952	20.36716376
953	20.35759749
954	20.35540742
955	20.35179976
956	20.35008399
957	20.34391954
958	20.33922538
959	20.33535999
960	20.32989266
961	20.32327049
962	20.30951932
963	20.3035431
964	20.29751153
965	20.29457339
966	20.28845835
967	20.27919908
968	20.27333959
969	20.27072577
970	20.26476337
971	20.25686565
972	20.25366251
973	20.24782616
974	20.242448
975	20.23664068
976	20.2319283
977	20.23059614
978	20.22376451
979	20.2178855
980	20.21313009
981	20.20770911
982	20.19445968
983	20.18745533
984	20.17503485
985	20.16744835
986	20.1604761
987	20.15348939
988	20.14836268
989	20.1398806
990	20.13193751
991	20.12574273
992	20.1193606
993	20.11488251
994	20.10416948
995	20.09955672
996	20.09378597
997	20.08343799
998	20.07469647
999	20.07182839
