iter	RMSE
548	11.97578021
549	11.9486211
550	11.94600709
551	11.94130197
552	11.93832866
553	11.93277584
554	11.92047733
555	11.9152222
556	11.91060345
557	11.90787394
558	11.90515863
559	11.90005274
560	11.89567793
561	11.89004633
562	11.88498441
563	11.88123624
564	11.87525627
565	11.87179488
566	11.86701385
567	11.86062627
568	11.8557026
569	11.85110119
570	11.84841189
571	11.84589332
572	11.83890615
573	11.83359891
574	11.83123683
575	11.82659136
576	11.82345456
577	11.81154149
578	11.79964119
579	11.79629994
580	11.79119907
581	11.7876957
582	11.78325633
583	11.77211446
584	11.76935454
585	11.75292342
586	11.74909512
587	11.74499739
588	11.74117843
589	11.73768733
590	11.73439975
591	11.73028141
592	11.72737468
593	11.72391575
594	11.7206619
595	11.71592557
596	11.71188433
597	11.70949054
598	11.70630256
599	11.70327981
600	11.70157933
601	11.69062884
602	11.68894141
603	11.67816037
604	11.67563811
605	11.67085148
606	11.66637268
607	11.65892578
608	11.6552527
609	11.65239029
610	11.64581486
611	11.64227123
612	11.63184727
613	11.62718221
614	11.62266512
615	11.61825746
616	11.61489626
617	11.61213479
618	11.60803277
619	11.60433025
620	11.599088
621	11.59433663
622	11.59177893
623	11.58840046
624	11.57830936
625	11.57623442
626	11.5718724
627	11.56620392
628	11.56372855
629	11.56068468
630	11.55476267
631	11.54229755
632	11.53747894
633	11.53383343
634	11.53010102
635	11.52540425
636	11.51510188
637	11.51110758
638	11.50605787
639	11.50077189
640	11.49812041
641	11.49521892
642	11.49172286
643	11.48251492
644	11.47951647
645	11.47697129
646	11.4731889
647	11.4701577
648	11.45502473
649	11.45142967
650	11.44557077
651	11.44212773
652	11.43853443
653	11.43458985
654	11.43280814
655	11.42832576
656	11.42581446
657	11.41850051
658	11.41509222
659	11.41283492
660	11.40805835
661	11.40480985
662	11.39971025
663	11.39743282
664	11.39541355
665	11.39257642
666	11.38830994
667	11.38463582
668	11.38107811
669	11.37808995
670	11.37461129
671	11.37152962
672	11.36764006
673	11.36487914
674	11.35807633
675	11.3542218
676	11.35052248
677	11.34372841
678	11.34131089
679	11.33863445
680	11.33395235
681	11.33002873
682	11.32488824
683	11.32216533
684	11.31980773
685	11.31570004
686	11.30631172
687	11.3020023
688	11.29082809
689	11.28210684
690	11.27939519
691	11.27753421
692	11.27449825
693	11.26699359
694	11.26484311
695	11.26118518
696	11.25772446
697	11.25268589
698	11.24897301
699	11.24731388
700	11.23847486
701	11.23505957
702	11.23132083
703	11.22914284
704	11.22623461
705	11.22321675
706	11.21831382
707	11.21416061
708	11.20923934
709	11.20674466
710	11.2013757
711	11.19097633
712	11.18820245
713	11.18422555
714	11.18118529
715	11.16711111
716	11.16498481
717	11.15447588
718	11.15087556
719	11.14876938
720	11.1351649
721	11.12726989
722	11.12511898
723	11.11894755
724	11.11674869
725	11.11409812
726	11.11113765
727	11.10836019
728	11.10528694
729	11.10169671
730	11.09792543
731	11.09601993
732	11.09185025
733	11.08980946
734	11.08694504
735	11.08297667
736	11.08085969
737	11.07791054
738	11.07565052
739	11.07277422
740	11.06846994
741	11.06659147
742	11.0621771
743	11.05893729
744	11.05674204
745	11.05313648
746	11.05041451
747	11.04772507
748	11.04593179
749	11.04231457
750	11.03791964
751	11.03612909
752	11.03164451
753	11.02774005
754	11.02083393
755	11.01727519
756	11.01468302
757	11.01045376
758	11.00592153
759	11.00213116
760	10.99921921
761	10.99534989
762	10.99155607
763	10.98777909
764	10.98480766
765	10.98107146
766	10.97657127
767	10.97299481
768	10.97137255
769	10.96755904
770	10.96273341
771	10.95963865
772	10.95602053
773	10.9529433
774	10.94867354
775	10.94640673
776	10.94268338
777	10.93373844
778	10.92529201
779	10.91458576
780	10.91108508
781	10.90879142
782	10.8882434
783	10.87503036
784	10.87171531
785	10.86775943
786	10.86547729
787	10.86296286
788	10.85892841
789	10.85658278
790	10.85481452
791	10.85305444
792	10.85065645
793	10.84765705
794	10.84290071
795	10.83895857
796	10.83710529
797	10.83364621
798	10.83030282
799	10.82711303
800	10.82374844
801	10.81996649
802	10.81714484
803	10.81462129
804	10.80457383
805	10.80253226
806	10.80010353
807	10.79318761
808	10.79098003
809	10.78786801
810	10.77985965
811	10.77720744
812	10.7737429
813	10.76764433
814	10.7638783
815	10.76095927
816	10.75778667
817	10.74813859
818	10.74514454
819	10.74171466
820	10.73796923
821	10.73042032
822	10.72768788
823	10.72593316
824	10.72348581
825	10.72151286
826	10.71834249
827	10.71470584
828	10.71214004
829	10.70829155
830	10.70580941
831	10.70409172
832	10.70220055
833	10.70014519
834	10.69761627
835	10.6949309
836	10.69287921
837	10.68969048
838	10.68642842
839	10.68313737
840	10.67392071
841	10.67036583
842	10.66218089
843	10.6568485
844	10.65414588
845	10.64992544
846	10.6455788
847	10.64138919
848	10.63801986
849	10.6347995
850	10.63201584
851	10.62901686
852	10.61797434
853	10.61577344
854	10.61391741
855	10.61192852
856	10.60949377
857	10.60646018
858	10.60151462
859	10.59193167
860	10.58974027
861	10.58730327
862	10.58274563
863	10.57634073
864	10.57274383
865	10.56983925
866	10.56597245
867	10.56203165
868	10.55272858
869	10.54955829
870	10.54756339
871	10.54538822
872	10.54167131
873	10.53825794
874	10.53546965
875	10.53105251
876	10.52768477
877	10.52452254
878	10.51259163
879	10.51038657
880	10.5079529
881	10.50463319
882	10.50074506
883	10.48714079
884	10.48473256
885	10.48007648
886	10.47071221
887	10.46847847
888	10.46603727
889	10.46302095
890	10.46109898
891	10.45880317
892	10.45261456
893	10.45113029
894	10.44837217
895	10.44568354
896	10.44312748
897	10.43909131
898	10.4374083
899	10.43479132
900	10.43199992
901	10.42329863
902	10.42039616
903	10.4186307
904	10.41168015
905	10.40794394
906	10.4037608
907	10.38850117
908	10.38619245
909	10.3848261
910	10.38066239
911	10.37868583
912	10.37573879
913	10.37243883
914	10.37044202
915	10.36827999
916	10.36462689
917	10.36190174
918	10.35472495
919	10.35153517
920	10.33741002
921	10.32406992
922	10.3189869
923	10.31686563
924	10.31408566
925	10.31048885
926	10.30924993
927	10.30699669
928	10.30398064
929	10.30022313
930	10.29825027
931	10.29119244
932	10.28960277
933	10.28741165
934	10.28481148
935	10.28346741
936	10.28064649
937	10.27400066
938	10.27060443
939	10.26271578
940	10.26010247
941	10.25768729
942	10.25494245
943	10.25346498
944	10.25171654
945	10.24934818
946	10.24658925
947	10.24385845
948	10.23557522
949	10.22928222
950	10.22701556
951	10.22402951
952	10.21927242
953	10.21535429
954	10.21447072
955	10.20955552
956	10.20673316
957	10.20436413
958	10.19845393
959	10.18916047
960	10.18554427
961	10.18196031
962	10.18049819
963	10.17233296
964	10.17052366
965	10.16885825
966	10.16686511
967	10.16456295
968	10.16274674
969	10.1603982
970	10.15828595
971	10.15550515
972	10.15358965
973	10.15052795
974	10.1472418
975	10.14505764
976	10.14149746
977	10.13581939
978	10.12901814
979	10.12492015
980	10.1227258
981	10.1206538
982	10.11940058
983	10.11500199
984	10.11214904
985	10.10995269
986	10.1080292
987	10.10342208
988	10.10091186
989	10.09331283
990	10.09026947
991	10.0885196
992	10.08649997
993	10.08426897
994	10.08190987
995	10.07788241
996	10.07500702
997	10.07243859
998	10.06987948
999	10.06856309
