,LSTM_LOSS,GRU_LOSS,CNN_LOSS,RNN_LOSS,BiLSTM_LOSS
0,0.5278186202049255,0.3683614432811737,0.14966540038585663,0.15508387982845306,0.29704347252845764
1,0.12233886867761612,0.07974181324243546,0.08456126600503922,0.06819707900285721,0.10660670697689056
2,0.0731271505355835,0.06396246701478958,0.07475042343139648,0.06349583715200424,0.08940082043409348
3,0.0645853653550148,0.06132671609520912,0.07035823911428452,0.06077892333269119,0.08035799115896225
4,0.062225740402936935,0.05859232321381569,0.06865493953227997,0.05893535166978836,0.07485683262348175
5,0.06072921305894852,0.05803966894745827,0.06759390234947205,0.058218471705913544,0.07094794511795044
6,0.05936211347579956,0.0576581172645092,0.06694970279932022,0.05749235674738884,0.0681610107421875
7,0.05878699570894241,0.05751870200037956,0.06648795306682587,0.05785195901989937,0.06578939408063889
8,0.05842450633645058,0.057438887655735016,0.06594663113355637,0.05766858905553818,0.06346358358860016
9,0.05806105583906174,0.0572148859500885,0.0652402713894844,0.05562320724129677,0.06122712790966034
10,0.05776796117424965,0.05705971270799637,0.06448688358068466,0.05601847544312477,0.05968695133924484
11,0.057484012097120285,0.056952185928821564,0.06386536359786987,0.05538606643676758,0.05873267725110054
12,0.057222217321395874,0.0567806102335453,0.06343761086463928,0.05526042357087135,0.05809464678168297
13,0.05699455365538597,0.057309839874506,0.06315690279006958,0.055775534361600876,0.05762594938278198
14,0.0569266714155674,0.05668439343571663,0.06296329200267792,0.05401312932372093,0.05725306645035744
15,0.05681921914219856,0.05633445084095001,0.06281694769859314,0.05551601201295853,0.056941017508506775
16,0.056607771664857864,0.05595788359642029,0.06269682198762894,0.0545082725584507,0.056671611964702606
17,0.056515734642744064,0.056200627237558365,0.0625949427485466,,0.05643439292907715
18,0.056152649223804474,,,,0.05622302368283272
19,0.05625230073928833,,,,0.05603307485580444
20,0.055916618555784225,,,,0.05586116015911102
21,0.05581112205982208,,,,0.055704426020383835
22,0.055827729403972626,,,,0.055560413748025894
23,0.055423811078071594,,,,0.05542685091495514
24,0.05547889694571495,,,,0.05530200153589249
25,0.05513676255941391,,,,0.05518437549471855
26,0.054932404309511185,,,,0.05507286638021469
27,0.05475027859210968,,,,0.054966650903224945
28,0.054574694484472275,,,,0.054865092039108276
29,0.05494001880288124,,,,0.05476773530244827
30,0.05450272932648659,,,,0.05467437207698822
31,0.0543011911213398,,,,0.05458488687872887
32,0.0542101189494133,,,,0.054499417543411255
33,0.053801197558641434,,,,0.05441800504922867
34,0.05350661650300026,,,,0.054340604692697525
35,0.054006874561309814,,,,0.054266925901174545
36,0.05354849621653557,,,,0.0541963055729866
37,0.05336981266736984,,,,0.054127953946590424
38,0.05325348302721977,,,,0.05406097322702408
39,0.054066598415374756,,,,0.053994469344615936
40,0.05323870852589607,,,,0.0539277084171772
41,0.05281761661171913,,,,0.053859859704971313
42,0.05294967442750931,,,,0.05378999188542366
43,0.05273902043700218,,,,0.05371661111712456
44,0.05278264358639717,,,,0.053637877106666565
45,0.052109699696302414,,,,0.05355159938335419
46,0.05249682068824768,,,,0.0534578412771225
47,0.05233287438750267,,,,0.053366146981716156
48,0.051827628165483475,,,,0.053280189633369446
49,0.0518348328769207,,,,0.0531928688287735
50,0.05173517018556595,,,,0.053111180663108826
51,,,,,0.053031641989946365
52,,,,,0.05295655503869057
53,,,,,0.05288764461874962
54,,,,,0.052823372185230255
55,,,,,0.05275123193860054
56,,,,,0.052664708346128464
57,,,,,0.05257342755794525
58,,,,,0.05247877910733223
59,,,,,0.052384477108716965
60,,,,,0.05228648707270622
61,,,,,0.05218769609928131
62,,,,,0.052099645137786865
63,,,,,0.052013907581567764
64,,,,,0.051937878131866455
65,,,,,0.05187263712286949
66,,,,,0.05180320888757706
67,,,,,0.05172089487314224
68,,,,,0.051873836666345596
69,,,,,0.0517980195581913
70,,,,,0.05123728886246681
71,,,,,0.05206787958741188
72,,,,,0.051250774413347244
73,,,,,0.051106639206409454
74,,,,,0.05092737823724747
75,,,,,0.05196569114923477
76,,,,,0.05065507814288139
77,,,,,0.05068272724747658
78,,,,,0.05123339965939522
79,,,,,0.05036933720111847
80,,,,,0.05076354742050171
81,,,,,0.051652587950229645
82,,,,,0.05034196749329567
83,,,,,0.05012518912553787
84,,,,,0.050122443586587906
85,,,,,0.050138574093580246
86,,,,,0.049778517335653305
