iter	RMSE
874	10.17295671
875	10.17095682
876	10.16528107
877	10.16181729
878	10.16009897
879	10.15771989
880	10.15368216
881	10.14645281
882	10.14424356
883	10.14066347
884	10.13808766
885	10.13612737
886	10.13065716
887	10.12806091
888	10.12654965
889	10.1213787
890	10.11916167
891	10.11568324
892	10.11478587
893	10.11150616
894	10.10939203
895	10.1079496
896	10.10441467
897	10.1019301
898	10.09957428
899	10.09281521
900	10.09094633
901	10.08757454
902	10.08580629
903	10.08378027
904	10.08177394
905	10.08005018
906	10.07745363
907	10.07490572
908	10.07103306
909	10.06975446
910	10.06757678
911	10.064633
912	10.06194783
913	10.06019595
914	10.05816876
915	10.0561875
916	10.05218488
917	10.04978482
918	10.04758457
919	10.04590839
920	10.04359811
921	10.03707802
922	10.0354515
923	10.03420164
924	10.0322445
925	10.03036132
926	10.02820279
927	10.02613739
928	10.02059949
929	10.01872204
930	10.01733116
931	10.01466534
932	10.01359137
933	10.00997913
934	10.00855041
935	10.00691661
936	10.00555761
937	10.00288665
938	10.00058016
939	9.998731195
940	9.994728419
941	9.992992508
942	9.990530181
943	9.989106208
944	9.986258416
945	9.984464751
946	9.982434883
947	9.978637599
948	9.975144474
949	9.9724374
950	9.970086129
951	9.967715188
952	9.966064423
953	9.965136791
954	9.963787721
955	9.961811114
956	9.957503968
957	9.954786944
958	9.952690807
959	9.948841976
960	9.945293809
961	9.941866188
962	9.937162787
963	9.932105155
964	9.929759147
965	9.926735301
966	9.924311886
967	9.922845534
968	9.920789105
969	9.919090266
970	9.917434555
971	9.914691388
972	9.908844439
973	9.906216369
974	9.903482846
975	9.902054153
976	9.8998523
977	9.898169103
978	9.896290278
979	9.893127907
980	9.886420776
981	9.884232905
982	9.877881628
983	9.873943549
984	9.870036629
985	9.867877998
986	9.865505531
987	9.864362428
988	9.863097459
989	9.860082955
990	9.857721501
991	9.855787424
992	9.853947076
993	9.852052817
994	9.848182088
995	9.846451466
996	9.843456287
997	9.841277734
998	9.839968237
999	9.838307524
