,BiLSTM-Tred_MAPE,BiLSTM-GAB_MAPE,LSTM-Tred_MAPE,LSTM-GAB_MAPE,GRU-Tred_MAPE,GRU-GAB_MAPE,CNN-Tred_MAPE,CNN-GAB_MAPE,RNN-Tred_MAPE,RNN-GAB_MAPE
0,18.69318801922495,15.264190620126982,23.339849168921173,37.91794669210089,19.784222886657847,44.56047087426169,30.552978088975536,13.097148612050589,25.131892363594467,26.53580493956409
1,4132.073989400924,28.81927572001352,19.06764669638865,20.209919309419185,23.34436479604809,38.48859182994611,23.102328895721136,9.809111273480443,120.63820071312844,65.26542075555905
2,29.31458507050193,15.382861907825404,18.10410482213001,14.035199668893869,20.1616396299242,15.03987131845249,64.81201202863373,10.170880750114886,17.793569681144117,26.982507763620283
3,25.34500424028026,11.057028775386812,17.50458470776888,14.148119326209116,17.51215503867303,12.53578317273116,47.20124885915287,9.93808352830092,26.61263198286585,13.180632553555348
4,24.277788095026175,33.948842164932955,24.540360581840797,41.66010285614031,44.067907227390016,12.698921245750656,52.33920054084511,9.70486143204689,20.597541236694163,9.864868028283832
5,18.85498381864835,19.909198766514056,17.740465046666376,21.35922514312025,17.665637306704916,8.929409720592876,41.40992699800052,10.183343266023629,19.832131002636427,19.113851134055015
6,21.206553119939525,14.088281881897524,19.7733363285671,14.883080915904348,17.5328022015595,154.0851009354081,74.66429030522175,16.314575704354866,18.15450936930012,11.153465152016286
7,19.004546284648764,258.0617905403496,18.862413638141,23.707882509966016,19.230142724066667,12.33667299199481,52.78042133483641,11.645158363451095,20.5140841943713,11.38777642755479
8,165.25681221617074,14.742220140932396,19.719317281204567,14.24507079346837,18.0755154996734,12.198707092329396,35.82002377306906,20.449980406282613,18.37459769596933,12.742001299731715
9,20.349341830281904,20.228167049804792,18.72706446834965,26.30334317928248,19.882340898073064,14.20446151109928,65.33575118843957,11.525191713995453,17.950569606001878,16.09569472504848
