,BiLSTM-Tred_MAPE,BiLSTM-GAB_MAPE,LSTM-Tred_MAPE,LSTM-GAB_MAPE,GRU-Tred_MAPE,GRU-GAB_MAPE,CNN-Tred_MAPE,CNN-GAB_MAPE,RNN-Tred_MAPE,RNN-GAB_MAPE
0,10.112781132258592,4.091347028919149,10.07862313357711,3.489130810074188,10.36060862725365,2.760133178683329,10.063260784035275,2.377535402913357,10.06420321836292,2.580072604080653
1,10.076186501507088,3.978125902631903,10.07588587674702,3.134521298347325,10.033968748910567,3.517714930027332,10.167070625435487,3.405829689321476,10.003572167693036,3.009282080752992
2,10.056128033471277,3.6572729716068952,10.094687331655075,2.7640622036810725,10.352231746765357,2.4097008301775884,10.109661114378335,3.2530479667831376,9.995841535296286,2.936902811069252
3,12.01030816071796,2.7082644774788807,10.04324715542642,2.8728494034778227,10.41032234348667,2.8293270711021035,10.413404775168049,1.4922154330912267,10.129998410882258,3.016176258162042
4,10.11202451449203,3.67273942313813,10.190019682727913,2.6275911590823853,10.482109274319916,2.597299533420145,10.178712111872183,3.249354464902233,10.557684956824556,2.599295715531618
5,10.38168486328868,3.364495798440505,10.479378324586095,2.602584995455679,10.02236630857307,3.2681177513698234,10.076209759919694,2.8052602946392264,10.522626400168878,2.5127691308470403
6,10.391964028230518,4.4338953187285775,10.023450939950528,2.863850955138204,10.418440444124922,2.702031447064372,10.253614140705189,3.543734539360487,10.095262269435084,2.8385495817695507
7,10.148911388145136,3.0114236343532044,10.04949104179753,3.4510602376349286,10.028429774287453,3.725422643935356,11.244596993379568,2.086297791689766,10.279512653402849,2.837689221045637
8,10.072876979564526,3.79451983334537,10.20439748209196,2.7218779361031498,10.112652564645284,3.1290651581358397,10.349930396585764,1.4862150412817476,10.161802166221896,3.622395448974872
9,10.289832271927272,3.5066567259899672,10.970740533587046,2.5780122358710025,10.004971542582938,3.1628325979719194,10.091706569441506,3.004611565252906,10.104941701251423,3.3242389418588134
