,BiLSTM-Tred_MAPE,BiLSTM-GAB_MAPE,LSTM-Tred_MAPE,LSTM-GAB_MAPE,GRU-Tred_MAPE,GRU-GAB_MAPE,CNN-Tred_MAPE,CNN-GAB_MAPE,RNN-Tred_MAPE,RNN-GAB_MAPE
0,16.77941538488082,19.85620625377194,11.094319238817702,4.841641922837916,11.332364424294065,5.532993542472996,28.056636977246345,82.87705548105099,10.425191820247512,5.369811290099571
1,14.76819227937251,12.29369430405761,37.80738680441548,5.934216909825879,11.79962144215669,5.827302862539143,46.40302931981547,61.2795555071605,11.95684276172122,8.24903661196269
2,21.236844772640595,8.35633689956404,16.214330114195143,6.428808481783431,12.461957938993637,5.580636262885215,72.64677620215821,185.97226319702827,10.606930664848548,6.843128125136857
3,18.21555099720287,6.916986314524702,10.200727500048805,3.5139332796764102,15.319609734322096,10.356071126721035,688.8260589322716,58.38700640413076,14.876080022168107,4.603510457762958
4,13.864547560287512,4.986176240130428,18.078347449934725,12.199607743251091,30.058070835118397,9.2545630616868,28.83972535575451,56.38460074901441,12.559875910539532,4.37581372446613
5,13.00825807332756,256.5163444830319,11.40335504247722,4.9094318061639575,16.300301302166016,6.95312665015726,29.43585095677033,40.730306261899145,19.29557322686056,17.88442925351008
6,15.337460145845732,6.578758878626395,11.986732291938312,4.562293670454662,14.696010050804228,7.213578901588901,11.64449676187021,3.4966493167630617,14.734151564256278,7.19638699456636
7,15.259485352538505,13.38003293677526,11.853244602486036,7.283748977233106,14.138228090441611,7.055891021728865,32.69917874939184,4128.208188499265,14.164260220295429,6.078840128317914
8,12.898645410813756,6.4548876280369,13.195300497851594,4.978664405673884,12.667187813677463,5.640655277593172,32.427693818569225,59.57226413940126,11.566171463300188,5.771991425004025
9,12.573932969230494,6.126362048425404,10.809749053135413,3.549223979194169,12.87369087045612,4.937703836808462,29.21920652550641,45.389998625202345,25.07007590218487,15.966654612666852
