,BiLSTM-Tred_MAPE,BiLSTM-GAB_MAPE,LSTM-Tred_MAPE,LSTM-GAB_MAPE,GRU-Tred_MAPE,GRU-GAB_MAPE,CNN-Tred_MAPE,CNN-GAB_MAPE,RNN-Tred_MAPE,RNN-GAB_MAPE
0,342.7307230220398,259.7369342555475,34.264264664847495,142.5998648164701,33.19409364343574,47.52513755822154,506.4464203737537,23.53308497769072,33.62660163534979,459.2992062780465
1,122.9854716523384,167.2129532172044,35.60100157710012,119.4464737218725,32.567880773134945,459.2825136633086,72.53674597641965,22.196448182436875,37.682232962499874,54.7238687397706
2,37.23537336275831,64.0164289479999,35.479559437223074,296.7297881279654,33.32628970402391,274.9910861523977,539.358532714153,47.69735830934109,38.22925767296289,28.03965445413013
3,38.68081532239024,98.39503374433968,34.596378490591086,158.93809141695257,33.702594097083626,297.6670756090392,37.11897538168385,22.703547031633285,37.82933899718465,25.31592364086438
4,106.03534991987904,332.7520056227586,35.81042337759071,44.39530475497116,33.49586221961963,219.8379133656164,554.2752711388782,24.798331867670296,34.578278459475136,169.49612268933092
5,129.0628085091854,294.9453211482267,34.92029294627837,91.6637275174766,33.83634545135326,207.32229593133087,228.85544391745825,23.63543459194688,35.93911218940668,416.9317332921439
6,38.75297565080234,89.71919158039022,34.402034272735364,380.60971693099646,33.25285368193454,163.11112963481847,32.843650567303364,21.66678973709617,34.13718423152172,24.2587183115594
7,93.66674425928738,100.69416353856614,34.17904017699099,560.819988869774,33.93297407162041,497.16533605215255,154.40701429536355,33.97503474153915,34.40300109982902,964.1345555598504
8,126.49734787990172,170.00458453211394,33.28163526049673,206.2684762844414,33.659664444777654,483.30622037314913,33.10291284538017,28.334918627101608,35.985042170903675,344.06233311604336
9,144.83970497801394,642.7873340623325,33.70986633152667,60.5857016766737,32.988868801634304,39.51685612451901,90.49669343760468,34.126940920872066,34.04076994422341,104.34108552476104
